time,bcc-csm1-1-m,ACCESS1-0,ACCESS1-3,IPSL-CM5B-LR,GFDL-ESM2M,FIO-ESM,CMCC-CMS,MPI-ESM-LR,FGOALS-g2,HadCM3,MIROC-ESM,MIROC5,CanESM2,MPI-ESM-MR,CSIRO-Mk3-6-0,CESM1-BGC,inmcm4,GISS-E2-R-CC,BNU-ESM,MIROC4h,GFDL-CM2p1,GFDL-ESM2G,CMCC-CM,EC-EARTH,CanCM4,CCSM4,NorESM1-M,CESM1-WACCM,IPSL-CM5A-MR,IPSL-CM5A-LR,GFDL-CM3,CNRM-CM5,GISS-E2-H,MIROC-ESM-CHEM,CSIRO-Mk3L-1-2,NorESM1-ME,HadGEM2-AO,GISS-E2-R,HadGEM2-CC,GISS-E2-H-CC,MRI-CGCM3,HadGEM2-ES,bcc-csm1-1,CESM1-CAM5
2055-01-01,5.39227680314e-05,6.8446692326e-05,4.59752228553e-05,2.89364460286e-05,3.30897112235e-05,5.70334802129e-05,5.10997712679e-05,6.38331215928e-05,4.10528243568e-05,,6.35220877787e-05,2.74495698613e-05,9.32754022263e-05,5.10543310416e-05,4.03165563122e-05,8.17077429699e-05,3.19529223946e-05,4.34398345988e-05,7.10393981232e-05,,,6.92923943764e-05,1.43288132015e-05,,,1.38594755e-05,4.08389460063e-05,1.10794438797e-05,1.61000569928e-05,1.08602920506e-05,3.36812682728e-05,3.33017634875e-05,5.15918703362e-05,0.000109383857246,3.6529461795e-05,3.70216027022e-05,3.36911866509e-05,3.44023907436e-05,2.25653465718e-05,6.10988802426e-05,5.45944003209e-05,2.95343614068e-05,4.67499100826e-05,4.9404151248e-05
2055-02-01,3.04840880939e-05,5.88479365433e-05,1.55977673309e-05,2.81233931787e-05,3.63314188184e-05,7.31377382181e-05,3.7057413387e-05,3.45618892295e-05,1.38338826522e-05,,8.02794881262e-05,4.07668034859e-05,5.15732344259e-05,4.19368813579e-05,4.47746164095e-05,4.44475691355e-05,2.96397472994e-05,3.45932486046e-05,7.89778937663e-05,,,4.99611856463e-05,1.49264521285e-05,,,6.41486630679e-05,8.45008325996e-05,5.40454547718e-05,4.71193234781e-05,3.88935061437e-05,2.93886109072e-05,2.97040416945e-05,2.80779083065e-05,5.38093335005e-05,4.18450581492e-05,4.32848568835e-05,3.35376967195e-05,3.72954464751e-05,3.45394584136e-05,2.82331188638e-05,5.14495139301e-05,5.56341821634e-05,2.74527569976e-05,3.50474768752e-05
2055-03-01,6.43734414596e-05,3.02093627137e-05,4.09546478945e-05,3.27591189375e-05,3.78010431632e-05,5.52949034803e-05,2.37083162314e-05,3.12629559111e-05,3.39931564061e-05,,6.22838551256e-05,5.08260746938e-05,4.46084163438e-05,4.93476466675e-05,3.89867471053e-05,4.17672852913e-05,7.37785223464e-05,4.61658133493e-05,3.38255810978e-05,,,5.34959090146e-05,3.80294206682e-05,,,4.03841221935e-05,3.14570352202e-05,2.89168752715e-05,3.56925572955e-05,3.83114988836e-05,4.55256235909e-05,4.97182258914e-05,2.48312790821e-05,6.10238525648e-05,3.32123781845e-05,5.39019337793e-05,3.13621251388e-05,4.4326424207e-05,3.73735898349e-05,3.36307983086e-05,3.67884054607e-05,4.51814185432e-05,3.43550416195e-05,3.26871080449e-05
2055-04-01,4.13802857197e-05,4.26113432089e-05,2.74491555631e-05,2.7384999612e-05,4.51430631882e-05,3.02223036366e-05,2.85693527465e-05,2.89963352511e-05,3.62020932395e-05,,2.99233926247e-05,2.94592674072e-05,1.92559205971e-05,4.16430274657e-05,2.83220381659e-05,4.0477198145e-05,5.42298086137e-05,3.52350468802e-05,5.1839278846e-05,,,6.45795577536e-05,2.39169100744e-05,,,3.11142779207e-05,1.76722824108e-05,1.84899933174e-05,3.4517741785e-05,1.49711544566e-05,3.83435536454e-05,5.14349366858e-05,4.3276629223e-05,2.11492911149e-05,3.38851750712e-05,3.09514729452e-05,3.54566032218e-05,3.41142887805e-05,4.24528069787e-05,3.3811267997e-05,4.02713839581e-05,3.95684693926e-05,3.81593195925e-05,2.75299072577e-05
2055-05-01,3.03284101349e-05,3.73569357093e-05,2.84589166313e-05,2.48692289802e-05,3.8531050854e-05,3.43689217213e-05,2.83476139884e-05,3.72111980271e-05,3.47485854339e-05,,4.51466334198e-05,3.03830724624e-05,1.37724149681e-05,2.35346241555e-05,3.12575954272e-05,3.43995216099e-05,5.71559639086e-05,4.72165104005e-05,2.89479357889e-05,,,3.51130705288e-05,2.19672499107e-05,,,9.96382916663e-06,3.19858700095e-05,2.68862575183e-05,1.58322277522e-05,2.67777468821e-05,4.18938588306e-05,2.58606433181e-05,4.4484714067e-05,3.54295117783e-05,2.48255455517e-05,2.63598820766e-05,4.73389150318e-05,3.14673134199e-05,3.32940145156e-05,3.49030168347e-05,3.81703124774e-05,2.72475853459e-05,2.42123876887e-05,1.91766416444e-05
2055-06-01,3.58807544793e-06,4.00435380817e-05,9.39436658936e-06,3.51929042921e-05,2.98960392355e-05,3.02650329104e-05,2.42292589974e-05,1.45213225291e-05,2.94209068519e-05,,3.39327958803e-05,1.97628760179e-05,1.99760746625e-05,1.66872778209e-05,2.53931594021e-05,1.35012783176e-05,3.66429108388e-05,4.45736939506e-05,3.6651864563e-05,,,2.23553542279e-05,2.60353001361e-05,,,2.08300260106e-05,2.91193573503e-05,8.88009850257e-06,1.37520479387e-05,1.15660371165e-05,4.80378387995e-05,4.60639566518e-05,2.82225703169e-05,5.48121267154e-05,1.48209610416e-05,1.37230224937e-05,1.47371037732e-05,4.28259366269e-05,3.18743432001e-05,2.91839086041e-05,5.19288288983e-05,3.0380766161e-05,9.87856721319e-06,3.15012114541e-05
2055-07-01,2.77539853432e-06,9.22713685928e-06,2.40843206259e-06,2.77799156851e-05,2.8695531695e-05,2.87146189142e-05,2.18313021053e-05,1.66620069649e-05,2.33632983509e-05,,2.61827051872e-05,1.64246873737e-05,7.92048070653e-06,1.91609183925e-05,7.90160302994e-06,7.98456098872e-06,2.44617216335e-05,4.38357908289e-05,9.52519554621e-06,,,1.29446906764e-05,1.64321749565e-05,,,5.84331201629e-06,1.03608663267e-05,2.8121979674e-06,8.27661734206e-06,8.4131954588e-06,2.85935904382e-05,2.82877557947e-05,3.34722128628e-05,3.60340311545e-05,5.28423106516e-06,6.41878930292e-06,1.48253444365e-06,2.63564644645e-05,1.45445296171e-05,5.13117219422e-05,4.81111858876e-05,1.61155440269e-06,5.47423912565e-06,1.89765353872e-05
2055-08-01,8.73556237251e-07,4.2934924236e-06,9.44466256399e-06,4.31449869893e-05,8.30904875328e-06,1.79506670065e-05,2.29104829486e-05,9.9142048774e-06,1.21136800165e-05,,3.9130024561e-05,1.54057363397e-05,1.16767042302e-05,1.3787401258e-05,1.0069324935e-06,4.88567700684e-06,1.659410945e-05,3.91070696348e-05,6.67677354424e-06,,,1.81905327289e-06,8.74275539183e-06,,,6.76077932563e-06,4.78872379972e-06,2.01420527411e-06,2.4789232641e-06,3.00400892002e-05,1.57852218621e-05,1.88406317193e-05,2.5252124838e-05,3.1501633354e-05,2.85447953274e-07,3.46918156353e-06,8.85629665038e-07,2.91906026841e-05,3.89223158135e-06,3.86472329789e-05,2.80306668888e-05,1.26515795928e-05,1.11200584456e-05,3.34568205842e-06
2055-09-01,1.56981313461e-05,9.47347776386e-06,1.17737642386e-05,3.65772065152e-05,1.58841841843e-05,7.79047469829e-06,8.8002258313e-06,6.69531956581e-06,3.30988434143e-05,,3.53949687754e-05,1.74038954947e-05,2.19248153977e-05,6.04630830432e-06,4.68240466855e-06,5.75280568276e-06,2.11530170288e-05,3.73673650908e-05,2.21774834548e-05,,,2.46858827116e-05,1.59187949994e-05,,,1.25873955978e-05,1.0239353287e-05,8.22088001251e-07,2.77342645469e-05,4.87567214691e-06,3.22872248641e-05,1.50394879324e-05,2.19166163618e-05,1.67085645444e-05,2.00688850782e-06,1.6178541685e-06,2.2664569358e-05,2.79634616334e-05,1.70066875312e-05,5.95377408672e-05,4.23210438255e-05,1.47433792433e-05,9.87073943482e-06,1.17868384742e-05
2055-10-01,5.27944745868e-05,2.57959493086e-05,5.77936253876e-06,4.18705197944e-05,3.22742592592e-05,4.75144235679e-05,5.48170954322e-05,2.05348412107e-05,2.64097131852e-05,,2.56901638447e-05,2.25967030701e-05,2.97124565501e-05,8.27619893244e-05,1.32172536074e-05,2.86805520222e-05,3.06862852865e-05,5.12550711846e-05,5.59126284012e-05,,,2.31631223263e-05,3.74870400669e-05,,,5.26884639729e-05,2.59190965153e-05,8.53340808362e-06,1.50383643683e-05,9.86897101996e-06,4.41804853798e-05,2.02920364154e-05,2.65139080208e-05,3.86135548373e-05,2.36759660766e-05,2.17704419811e-05,4.15726406659e-05,5.24370863862e-05,2.90620090319e-05,4.31833319681e-05,2.43729657541e-05,4.74742841799e-05,4.74382137327e-05,2.69904156089e-05
2055-11-01,3.02354462747e-05,4.85331450667e-05,5.15931747465e-05,2.51459931064e-05,3.01441457143e-05,5.28681122281e-05,6.06816104015e-05,6.1488139493e-05,8.75244120834e-05,,5.33577732616e-05,4.40178896861e-05,5.29421620134e-05,9.53107278162e-05,2.40566666694e-05,5.2364517247e-05,3.10032211408e-05,2.62970959663e-05,6.77257553131e-05,,,3.8676271591e-05,7.49037107465e-05,,,0.000100009930185,5.25002942595e-05,3.30387952317e-05,1.69853192412e-05,3.32186646688e-05,7.43079338766e-05,4.47707546664e-05,6.71797628608e-05,2.84622643449e-05,5.49500255147e-05,5.91728474319e-05,1.86790157386e-05,3.41887994561e-05,2.05364632555e-05,4.8489858159e-05,7.90682798067e-05,4.65793756727e-05,5.00579291838e-05,5.60159099939e-05
2055-12-01,6.87780795618e-05,4.29012701434e-05,7.62517295568e-05,1.83490589905e-05,8.78406605504e-05,8.83502651656e-05,2.92958683401e-05,8.00043365286e-05,5.32401033221e-05,,5.06370236205e-05,3.0741367591e-05,6.01414997012e-05,9.32893221034e-05,6.01137082672e-05,1.02013217739e-05,5.52097990814e-05,3.868256033e-05,4.70622888921e-05,,,5.27113741858e-05,6.6447824315e-05,,,4.06657179495e-05,4.37011149188e-05,5.86697188737e-05,6.27524402911e-05,4.40762582627e-05,7.3157879721e-05,7.69914166722e-05,6.51016996471e-05,5.48465622463e-05,5.97533980908e-05,5.85815760132e-05,5.14259684332e-05,4.96387300094e-05,3.8126006822e-05,5.58601986995e-05,6.73217846162e-05,4.51006401904e-05,7.26498211103e-05,6.70206867322e-05
2056-01-01,5.19728106329e-05,3.05329904222e-05,5.2883355173e-05,5.95699063979e-05,7.3260317044e-05,4.8571122655e-05,0.00010115643298,4.18455502118e-05,2.76911262821e-05,,0.000104389601499,7.02150643701e-05,4.20362607353e-05,4.92714125098e-05,6.84301751919e-05,6.98755231148e-05,7.03722142394e-05,1.53255334207e-05,4.74637226337e-05,,,8.3269841222e-05,6.67729483496e-05,,,2.92676611595e-05,3.23346830555e-05,2.85827738026e-05,5.51061716448e-05,8.43001821522e-05,5.55399404144e-05,3.00961088942e-05,4.65330206983e-05,1.63356340484e-05,5.70942065679e-05,1.33399575134e-05,1.92056470496e-05,3.01925580288e-05,7.10726461052e-05,6.85579671729e-05,5.39572711069e-05,5.83966973733e-05,3.72310665019e-05,6.20688725401e-05
2056-02-01,6.20890214989e-05,4.1836591663e-05,5.16128143209e-05,4.42906816716e-05,5.03552523191e-05,6.94342048519e-05,3.87852479305e-05,2.70887635582e-05,4.14420324281e-05,,7.36043690267e-05,2.42006588815e-05,2.23925576393e-05,4.89790824109e-05,4.59970355483e-05,1.79971162937e-05,4.60620660825e-05,3.1268283711e-05,6.46248804211e-05,,,5.85041363795e-05,3.72412623344e-05,,,3.44245265774e-05,3.43473329849e-05,3.04113786115e-05,4.59399343267e-05,4.94673508911e-05,1.5794300945e-05,3.17599171467e-05,3.52213831623e-05,0.000101435805724,1.96237087948e-05,5.22427677879e-05,5.49967077772e-05,3.17801242886e-05,2.3887724854e-05,3.58505263307e-05,6.4684805011e-05,3.70373966342e-05,3.31397019181e-05,1.25567367933e-05
2056-03-01,6.60017667759e-05,2.44437605943e-05,4.36228105866e-05,3.46593227505e-05,4.92767468232e-05,5.27562858527e-05,3.58584919013e-05,4.05436198759e-05,5.47134399919e-05,,5.14687856291e-05,3.57068699668e-05,1.94918211037e-05,1.31267463855e-05,2.93712918262e-05,4.10173415547e-05,3.52788254012e-05,3.60376393852e-05,6.71929211724e-05,,,3.61720847448e-05,2.69118379837e-05,,,3.25028231784e-05,3.05657995341e-05,3.29517180035e-05,2.29982884516e-05,5.77245276645e-05,4.07237085559e-05,3.91892449261e-05,2.3388181963e-05,2.59313037532e-05,2.16131338675e-05,2.53134138347e-05,4.10453406273e-05,2.51506608417e-05,2.05798683921e-05,2.46954160919e-05,6.07161354353e-05,3.94217199105e-05,3.22063911881e-05,3.85822758923e-05
2056-04-01,3.11890766971e-05,3.35115852674e-05,4.01545198656e-05,2.60288231857e-05,2.36954461394e-05,4.09668275097e-05,2.75370407118e-05,2.84637195624e-05,1.75986394121e-05,,4.41390381942e-05,3.20757402005e-05,1.84342693501e-05,1.8665652481e-05,2.69963376533e-05,3.26562004935e-05,4.7314564342e-05,3.07402160994e-05,7.33785726576e-05,,,3.26731823811e-05,3.49550044653e-05,,,3.11433649576e-05,3.09152346745e-05,1.45664468846e-05,2.13526431253e-05,3.45151176191e-05,3.40294486705e-05,3.4476844412e-05,3.46366475128e-05,4.13105943153e-05,4.03757403546e-05,3.31323974024e-05,3.25898479873e-05,3.19846020602e-05,3.94128499552e-05,3.38239430751e-05,3.17238723364e-05,2.66089177785e-05,5.7247225656e-05,2.98924258441e-05
2056-05-01,3.97725091261e-05,3.67506799453e-05,3.21204697035e-05,3.51047781919e-05,3.75123674732e-05,4.77366877021e-05,1.47541777031e-05,3.39569548877e-05,4.13336138687e-05,,3.28469878999e-05,2.08753875268e-05,1.14005592271e-05,2.23566906893e-05,2.57364011824e-05,2.86922409859e-05,3.32072695268e-05,4.70403484011e-05,4.55478317842e-05,,,3.72095199863e-05,3.04789860048e-05,,,2.47306265598e-05,2.69503707386e-05,9.40052559599e-06,1.7353921703e-05,2.75837071513e-05,3.56138513477e-05,4.65576351417e-05,4.44740470774e-05,2.67471926539e-05,2.59164171439e-05,2.44702258897e-05,1.87796510079e-05,4.46046316256e-05,1.42332383705e-05,4.24175110917e-05,5.44587278022e-05,2.64703047443e-05,1.80854850138e-05,1.40055819218e-05
2056-06-01,1.14499245339e-05,3.72311960313e-05,2.70635967657e-05,3.34421425237e-05,3.77084287619e-05,3.36051210373e-05,1.65048970043e-05,2.81995353622e-05,3.06867144294e-05,,4.16059663015e-05,2.10241050991e-05,1.08282905937e-05,3.72739492117e-05,7.60408932641e-06,1.87421976304e-05,2.96214211111e-05,4.27360292861e-05,1.94700894402e-05,,,1.97351262664e-05,2.83280975477e-05,,,2.85291774281e-05,1.8773953343e-05,4.15821768196e-06,5.78785630328e-06,2.86783997012e-05,4.60634585882e-05,2.43044201034e-05,2.83652188386e-05,5.21412447294e-05,1.23423842524e-05,1.48092964082e-05,1.91628498967e-05,3.80292679741e-05,3.96071309912e-06,3.83257427454e-05,2.69878967688e-05,1.15365304212e-05,1.2048059034e-05,1.75626911609e-05
2056-07-01,3.37401626862e-06,4.42700086312e-06,2.539367729e-05,2.22193767687e-05,3.03261408084e-05,3.94974793987e-05,3.25422650868e-05,9.76356760865e-06,2.43006887104e-05,,2.8726948464e-05,1.28207929367e-05,5.942586582e-06,1.20775167099e-05,8.34793009627e-07,1.11512194899e-05,1.08221337671e-05,4.45919010872e-05,1.02115426519e-05,,,3.10150111192e-05,1.09562880802e-05,,,4.81616152782e-06,2.28521548706e-06,6.20492098895e-06,3.16314578583e-06,1.87664155353e-05,2.54910249093e-05,2.56600578155e-05,2.98606183833e-05,3.07268010071e-05,4.96610482514e-06,4.07682560422e-06,4.36267221883e-06,4.71203215966e-05,1.33187253161e-06,2.72321455649e-05,3.1174798058e-05,3.07173300332e-06,8.07847880727e-06,8.57063464778e-06
2056-08-01,1.63080369733e-06,2.98911240936e-06,2.10955426415e-05,2.08131942543e-05,2.0323929372e-05,8.36701177226e-06,1.56634944558e-05,1.86583102082e-05,2.00048769936e-05,,2.55583405306e-05,1.68992138515e-05,6.62942633074e-06,4.20381672614e-06,2.34631634807e-07,9.87518145472e-06,9.51293501592e-06,2.49594248771e-05,6.58288014203e-06,,,1.34485053612e-05,4.35060373451e-06,,,5.22154889472e-06,9.11345887289e-06,3.62609199565e-06,2.38349210187e-06,1.25649984575e-05,1.39908537875e-05,2.0447136817e-05,2.15832684394e-05,2.95826714743e-05,4.6188010856e-06,4.92252874524e-06,5.88362313113e-06,1.51528933638e-05,3.33082523628e-06,3.07225960417e-05,2.74908173283e-05,1.71980329514e-06,2.74389949126e-06,1.49573958507e-05
2056-09-01,7.36776209059e-06,6.67960296547e-06,2.2951980576e-05,3.16272105465e-05,1.44284990142e-05,4.97589696655e-05,1.67697293883e-05,8.17880832723e-06,3.12038495395e-05,,2.42264386543e-05,1.41625983588e-05,5.68163743158e-06,2.30636218995e-05,7.37337712745e-06,7.58188904493e-06,8.97426745204e-06,4.16375361662e-05,9.77093385757e-06,,,1.26799477332e-05,1.57663436969e-05,,,1.09699399011e-05,9.51092715695e-06,2.13257748811e-06,9.69648035891e-06,9.97028254801e-06,1.45004015143e-06,2.2315435782e-05,3.37561731006e-05,3.50937973659e-05,1.38355881063e-06,6.93932077738e-06,1.31721641878e-06,2.3911669075e-05,9.14783909896e-06,4.91631755798e-05,1.44817992393e-05,1.6749134721e-05,1.05493426114e-05,5.99604453986e-06
2056-10-01,5.43767380025e-05,4.73646453082e-05,4.32646038029e-05,2.30447699607e-05,4.92515389649e-05,2.03402216963e-05,2.50174165038e-05,3.41289838876e-05,3.96241802567e-05,,5.53838515771e-05,1.50924385071e-05,1.31008047674e-05,4.74584829395e-05,1.98118511175e-05,1.92882901988e-05,1.88023955681e-05,3.76299605023e-05,2.14970277436e-05,,,3.82759307942e-05,3.89774754465e-05,,,1.14177718677e-05,9.00370741874e-06,1.31800013605e-05,3.56861854535e-05,1.85249691924e-05,5.16072018778e-05,1.33316899201e-05,7.06507501794e-05,4.68415859359e-05,2.7566224162e-05,4.85237173052e-05,7.58286224871e-06,4.83708257282e-05,4.64265541441e-05,4.63685176252e-05,2.31290922123e-05,1.5605392058e-05,2.90141865359e-05,3.32922771012e-05
2056-11-01,6.41106725241e-05,5.85430818774e-05,6.92399689797e-05,3.27135326188e-05,4.25936033126e-05,6.56410091324e-05,4.13057103287e-05,6.87782615257e-05,7.01038324526e-05,,1.70156826698e-05,6.69124808701e-05,4.78031848616e-05,6.07565211664e-05,2.69680716363e-05,7.01013299146e-05,7.00341503814e-05,6.51038041421e-05,5.44393382976e-05,,,5.78722006645e-05,3.36922646672e-05,,,4.37169280827e-05,1.25927444969e-05,3.4490030157e-05,8.0401483865e-05,5.7356543266e-05,6.30712609109e-05,2.63472272491e-05,4.61782988168e-05,9.19125023605e-06,3.72756221623e-05,5.47428371647e-05,4.11019079495e-05,7.15932097819e-05,5.92651993299e-05,5.01988671052e-05,5.65912041999e-05,6.09017807576e-05,5.90398380155e-05,5.92372656353e-05
2056-12-01,4.8906883313e-05,5.08815921876e-05,4.94434127415e-05,2.51931549542e-05,5.52210529147e-05,7.0615608153e-05,6.76825434701e-05,5.12840039197e-05,4.73988032657e-05,,4.56485641431e-05,4.66229029007e-05,6.75122388202e-05,6.48908371139e-05,2.36512475697e-05,5.10257648858e-05,7.64886920868e-05,6.31443209992e-05,2.89201929263e-05,,,3.74433018098e-05,2.13303787262e-05,,,6.51965331627e-05,3.65162195521e-05,2.89485979465e-05,3.25873921221e-05,2.55432979088e-05,2.63604480513e-05,9.13958802448e-05,4.60224590976e-05,7.08919050036e-05,4.83612639073e-05,6.37616558379e-05,5.72690144379e-05,2.36601477657e-05,7.69426490565e-05,4.65087318086e-05,0.000102210957288,3.71790321251e-05,3.63842061536e-05,4.32386387646e-05
2057-01-01,4.80252594917e-05,6.18202508944e-05,5.60218056979e-05,2.09918019038e-05,7.66299988552e-05,4.14667876612e-05,5.08255109058e-05,4.5772357927e-05,8.04893588793e-05,,7.29163606593e-05,5.76144727893e-05,6.57313948977e-05,7.63845621675e-05,5.78487094962e-05,8.7868337696e-05,6.48732533591e-05,5.47636933561e-05,0.000102237847508,,,1.80329542571e-05,2.82797346249e-05,,,5.48631983247e-05,2.18861350731e-05,3.09313566959e-05,3.28100569927e-05,8.15158064142e-05,4.682106506e-05,5.67423447046e-05,4.31629725123e-05,8.12477559521e-05,4.23069031967e-05,5.90294980611e-05,6.66008652063e-05,4.19977291889e-05,4.65099444574e-05,9.42551315575e-05,5.56292033296e-05,1.95599378306e-05,4.64566768642e-05,2.61760765629e-05
2057-02-01,3.98856765882e-05,3.12070810001e-05,4.31382660238e-05,3.04437153886e-05,3.84062376118e-05,5.21794247713e-05,2.48802293624e-05,5.23619066891e-05,5.73976508652e-05,,5.38075438574e-05,6.6072225527e-05,3.8012390299e-05,2.42890914836e-05,5.91451212261e-05,4.0983960683e-05,6.78960796254e-05,3.04826421787e-05,8.82305168489e-05,,,4.01697058502e-05,2.41056052001e-05,,,1.0968447418e-05,4.90116581204e-05,8.5028708952e-06,7.82128789849e-05,7.06273532387e-05,3.46327070702e-05,3.74835398543e-05,3.08822840225e-05,4.36157610238e-05,3.37601559295e-05,5.50119882973e-05,4.65981172619e-05,4.03967466885e-05,2.22947595657e-05,4.73610319129e-05,9.1245949025e-05,4.23042647093e-05,4.38333285274e-05,3.51983254092e-05
2057-03-01,1.68831304347e-05,3.77451095639e-05,5.60359998244e-05,1.73302713051e-05,1.82827670869e-05,7.11160049832e-05,5.40241599083e-05,1.4879552847e-05,2.56169721373e-05,,5.07453719062e-05,1.9952612256e-05,4.23793812539e-05,4.64751642929e-05,4.62755351431e-05,4.06848116241e-05,4.78021443996e-05,2.14265753395e-05,4.19918125165e-05,,,4.04160738172e-05,1.71913942346e-05,,,2.98845716224e-05,4.09928506997e-05,1.73801414803e-05,5.80005930325e-05,5.72717273144e-05,3.79132760978e-05,4.24007364745e-05,4.3607735203e-05,4.82384374967e-05,4.43579774583e-05,3.73858152443e-05,4.08102030287e-05,3.69059579081e-05,2.64748077825e-05,2.59777372757e-05,3.72864594088e-05,4.69197940176e-05,3.09855378873e-05,2.47452525483e-05
2057-04-01,2.6222265985e-05,3.93128553003e-05,2.51663245005e-05,3.0954650299e-05,3.80990583532e-05,5.50762261507e-05,2.37041435737e-05,3.07274944914e-05,3.86774168874e-05,,3.67022865248e-05,3.04453977878e-05,5.02599825268e-05,1.9301984243e-05,3.70516312354e-05,3.66222790366e-05,5.20597561263e-05,2.4728971141e-05,5.11097475586e-05,,,2.37288201738e-05,3.23830348806e-05,,,4.36869103662e-05,3.97636358684e-05,1.83462006135e-05,2.33834819872e-05,3.28215646732e-05,2.63920145092e-05,3.58833456085e-05,5.6598126965e-05,2.99159297356e-05,2.5300827474e-05,3.17122576234e-05,2.94519742879e-05,3.26036278011e-05,3.20878360591e-05,4.10722506103e-05,4.39046834799e-05,3.35267059849e-05,5.88369084047e-05,2.25783517846e-05
2057-05-01,1.64624317503e-05,2.67846412931e-05,3.545843044e-05,3.68309798091e-05,4.2517119861e-05,2.89123707565e-05,2.95610616117e-05,1.95816487706e-05,2.48922528651e-05,,3.74954424236e-05,1.68751890669e-05,1.84407633545e-05,1.57668658565e-05,3.94800312019e-05,1.6334550351e-05,4.21433965e-05,2.85722283972e-05,2.57191433775e-05,,,2.12812133213e-05,3.24292723419e-05,,,2.08378500192e-05,2.1025291062e-05,2.28995435918e-05,2.34907563416e-05,1.50230274869e-05,3.28899591674e-05,2.25949463129e-05,4.04759474198e-05,3.82793454264e-05,1.58740913321e-05,2.18550158479e-05,2.34454000964e-05,4.42643054157e-05,4.23782264209e-05,3.10407153468e-05,3.35561081296e-05,1.40577910662e-05,1.74718844391e-05,2.52212146164e-05
2057-06-01,2.4521121185e-05,1.89476831966e-05,2.25938495402e-05,5.36799623205e-05,3.25119627733e-05,2.53227635615e-05,2.04924444136e-05,2.01327618145e-05,2.60917201255e-05,,4.2084704243e-05,1.24518115899e-05,2.40963172322e-05,1.08993337822e-05,7.31788109053e-06,2.26282017634e-05,4.83795260672e-05,2.67510683898e-05,2.1139579159e-05,,,8.64498863646e-06,2.42336195743e-05,,,1.84984351246e-05,4.08479063481e-05,3.5525701287e-05,1.97410722779e-05,7.78363286003e-06,4.43010155398e-05,3.43323114612e-05,3.45863687888e-05,5.25257271875e-05,1.30580565383e-05,1.0266007132e-05,8.20520975456e-06,2.89440272733e-05,6.55502816454e-06,2.05566387687e-05,5.82529488557e-05,4.98210610815e-06,9.1191203334e-06,1.90188815708e-05
2057-07-01,5.06746327812e-06,7.64283947114e-06,1.2317279795e-05,4.32236192864e-05,3.70296205827e-05,2.18247771651e-05,7.10107186543e-06,1.08545837325e-05,1.75603816388e-05,,4.3956547961e-05,4.48675767899e-06,7.96356923729e-06,1.15573609946e-05,6.00399537772e-06,1.3285490516e-05,1.45552083593e-05,2.49531338075e-05,9.09796336493e-06,,,1.3298142398e-05,1.47974333782e-05,,,4.39220345692e-06,1.05053086372e-05,6.395244651e-06,1.86828816108e-05,9.97028286287e-06,2.45234378819e-05,2.47543844557e-05,2.21081735579e-05,2.78337110709e-05,8.14522263681e-06,4.07699736407e-06,7.62670701196e-06,4.26589428647e-05,2.61175630304e-06,1.12176346742e-05,1.73054743977e-05,1.89679891806e-06,6.85383867468e-06,1.20559539774e-05
2057-08-01,1.43274087392e-06,2.02307382072e-06,3.14715509289e-05,3.29503143348e-05,2.13071746202e-05,2.15415094014e-05,8.10874127118e-06,1.84041364784e-05,2.69632979325e-05,,3.39735544003e-05,1.30561765843e-05,7.77852143585e-06,6.12049188931e-06,1.74017178683e-06,7.58968838536e-06,8.42791770473e-06,2.90560989432e-05,4.97149464742e-06,,,3.16883178481e-06,6.56624600959e-06,,,4.81398746844e-06,4.05649825552e-06,1.57032712353e-06,6.30841106597e-06,8.17252758558e-06,1.92348245491e-05,2.23056099162e-05,2.31876026646e-05,1.65793725519e-05,1.13764741627e-07,5.39752238922e-06,4.77696619751e-06,3.39114626513e-05,5.45185903973e-06,2.5144378526e-05,2.12172468266e-05,5.35199948224e-06,2.55430897127e-06,5.02041181501e-06
2057-09-01,1.03768343089e-05,1.10437653635e-05,3.86918896073e-05,3.59450509109e-05,5.61614776886e-06,1.61381546908e-05,2.8215993994e-05,3.71456262656e-06,3.12272783655e-05,,4.35166727887e-05,1.46245835549e-05,8.15071888004e-06,9.70377711513e-06,1.21022265846e-05,7.65012688672e-06,9.96885154174e-06,2.7343895321e-05,2.51034115233e-05,,,3.22690626496e-06,1.05704184718e-05,,,1.55620809478e-05,1.98484644898e-06,1.62412765845e-06,1.05066578726e-05,7.96338674336e-06,4.24218170754e-06,2.20576017182e-05,3.49915378024e-05,1.92021649733e-05,5.18647129866e-06,7.00045927999e-06,6.95805792767e-06,3.09502619492e-05,1.47649169657e-05,2.25355928668e-05,2.32505662953e-05,1.36503898494e-05,9.1263083353e-06,1.47961472402e-05
