time,MIROC4h,ACCESS1-0,ACCESS1-3,IPSL-CM5B-LR,MIROC5,GFDL-ESM2M,FIO-ESM,CMCC-CMS,HadCM3,MIROC-ESM,HadGEM2-ES,CanESM2,MPI-ESM-P,MRI-ESM1,MPI-ESM-MR,CSIRO-Mk3-6-0,CESM1-BGC,inmcm4,CESM1-FASTCHEM,GISS-E2-R-CC,BNU-ESM,CNRM-CM5-2,FGOALS-g2,GFDL-CM2p1,GFDL-ESM2G,CMCC-CM,EC-EARTH,CanCM4,CCSM4,NorESM1-M,CESM1-WACCM,IPSL-CM5A-MR,IPSL-CM5A-LR,GFDL-CM3,CNRM-CM5,GISS-E2-H,MIROC-ESM-CHEM,MRI-CGCM3,NorESM1-ME,HadGEM2-AO,GISS-E2-R,HadGEM2-CC,GISS-E2-H-CC,CMCC-CESM,bcc-csm1-1-m,MPI-ESM-LR,bcc-csm1-1,CESM1-CAM5
1907-12-01,,3.68906057485e-05,8.08615268614e-05,4.43246509576e-05,2.92488335981e-05,6.20316381578e-05,9.20729585535e-05,3.32575790318e-05,4.20316586466e-05,3.70018383061e-05,6.74160946368e-05,6.05398460417e-05,8.70230998511e-05,5.86716044901e-05,4.75964999558e-05,4.6285814629e-05,7.96553449985e-05,6.96139726123e-05,1.35112816373e-05,5.21423347664e-05,5.80971286884e-05,3.56918252646e-05,5.40593389208e-05,5.6244372849e-05,7.58760160251e-05,2.96015368252e-05,3.79469443412e-05,,5.37199342062e-05,5.06909345859e-05,4.13433124777e-05,5.54580145035e-05,1.80687453337e-05,2.82305870485e-05,5.61775663618e-05,6.91255166127e-05,7.01348647757e-05,0.00010074127668,8.72367305419e-05,8.39581549978e-05,3.37914537833e-05,3.04339549486e-05,6.60994619466e-05,4.41109441454e-05,2.29164594484e-05,4.07554259125e-05,5.44983128445e-05,5.01979492941e-05
1908-01-01,,4.77954436064e-05,1.86714387707e-05,2.1735521301e-05,4.34280642003e-05,4.48294531957e-05,1.16207075583e-05,8.89563974592e-05,3.27757586168e-05,4.21963589664e-05,3.26392963697e-05,3.30757988498e-05,6.84162460467e-05,5.27324455972e-05,3.965464088e-05,4.83976862337e-05,2.22110559919e-05,9.61621649497e-05,2.42118695965e-05,3.57732476649e-05,4.81367082102e-05,1.48511418085e-06,4.65259770863e-05,2.39416578249e-05,5.02949113373e-05,2.47792737685e-05,4.4985750481e-05,,5.32829962498e-05,3.6969940993e-05,3.08566284275e-05,3.38555710446e-05,1.64884464198e-05,3.14562516148e-05,4.05895390304e-05,4.11981734866e-05,7.55066769974e-05,6.57887735975e-05,1.37004453791e-05,2.85610378688e-05,4.56204183289e-05,1.61475485952e-05,6.34449817577e-05,5.80621417612e-05,2.1718518437e-05,6.39120087726e-05,5.05719423624e-05,1.91054251294e-05
1908-02-01,,4.02401407796e-05,5.00748544818e-05,5.53996735562e-05,3.79161780074e-05,3.0320641094e-05,3.74316165107e-05,8.51420452818e-05,2.37755380113e-05,4.23702750292e-05,4.0584602738e-05,4.27141383625e-05,6.44730728319e-05,3.95237939626e-05,3.96485523587e-05,2.83816454352e-05,3.46702596252e-05,4.83733105544e-05,3.28095923675e-05,2.97355472488e-05,7.12399628052e-05,2.00367224716e-05,2.19721404695e-05,5.67417349278e-05,4.64340333666e-05,3.48460605965e-05,5.20761799083e-05,,1.04149255296e-05,3.99160562665e-05,5.98643583999e-05,2.48623368212e-05,4.48374381676e-05,2.27277824744e-05,3.34467285393e-05,4.09738662673e-05,8.06130170531e-05,5.19027668296e-05,1.63222194715e-05,4.82109439223e-05,4.85261739793e-05,3.3740279724e-05,4.16554805345e-05,6.85443883413e-05,4.44482809707e-05,7.35707402263e-05,1.8491895086e-05,2.73558728306e-05
1908-03-01,,3.92611059505e-05,2.45951430207e-05,2.24853399402e-05,2.36998328728e-05,3.57958591242e-05,3.6990673713e-05,4.96096144031e-05,1.55903229597e-05,5.05445361341e-05,4.65044690827e-05,1.99004854949e-05,6.33691371019e-05,3.02378796277e-05,3.29994862633e-05,2.80954341828e-05,3.38815068953e-05,5.27994614458e-05,2.02965725707e-05,4.69196977141e-05,4.07990856426e-05,4.12392672024e-05,1.77388532393e-05,3.45347754471e-05,2.56626816129e-05,2.24155597295e-05,3.83026460354e-05,,5.13343332965e-05,4.07514198741e-05,3.46513244949e-05,1.87677574624e-05,4.44518470886e-05,2.55153196349e-05,2.08149047739e-05,1.3926765907e-05,5.76745266396e-05,4.25117118647e-05,5.37382425136e-05,4.06440165837e-05,3.64288486215e-05,3.35947392744e-05,3.72484289718e-05,3.01742875308e-05,4.18326225523e-05,2.97865846993e-05,4.56659094198e-05,4.07972720679e-05
1908-04-01,,3.96284734788e-05,4.79582851031e-05,2.44671442715e-05,3.26646367466e-05,3.49246596064e-05,3.08908096486e-05,1.72928491208e-05,3.23874620941e-05,2.31923257161e-05,2.52349572552e-05,3.04656896333e-05,2.40503818662e-05,4.6932377678e-05,3.14009671066e-05,4.09300806496e-05,3.50171468392e-05,4.78680753336e-05,4.64367133305e-05,3.53235901874e-05,7.165522026e-05,2.10046989014e-05,3.3551614797e-05,2.49641015115e-05,2.17775163946e-05,1.70339647071e-05,2.79163083893e-05,,3.05536830619e-05,2.24216382776e-05,2.28424719353e-05,2.35065830566e-05,3.08214535494e-05,2.98274135275e-05,2.23284590174e-05,2.54823793284e-05,5.69865254268e-05,4.96362649539e-05,2.17613614495e-05,3.15129762255e-05,2.53811860489e-05,4.04730154254e-05,2.82462775469e-05,3.254882904e-05,3.28043526159e-05,2.94726976011e-05,3.84488129688e-05,2.78791202792e-05
1908-05-01,,3.3701565891e-05,2.86934964281e-05,2.15312379908e-05,4.44167999376e-05,2.05893078247e-05,3.21470581791e-05,2.40974402654e-05,3.27656462105e-05,4.11682769482e-05,3.95752906462e-05,2.82838140265e-05,7.73246574681e-06,3.92054581923e-05,3.36998212983e-05,2.29436920628e-05,1.82945808535e-05,4.57267460401e-05,2.139074742e-05,4.07595184318e-05,2.53394704487e-05,2.79616853913e-05,3.26937732704e-05,3.14245079001e-05,2.90786695384e-05,2.8345612909e-05,3.10396865622e-05,,2.90350989959e-05,1.60248055181e-05,1.70047514928e-05,1.88221124128e-05,1.40754037119e-05,4.55879731665e-05,2.43664810478e-05,4.24111094617e-05,4.6484991132e-05,4.83129358924e-05,2.64709933617e-05,2.69966850673e-05,3.86477828063e-05,2.14078844844e-05,3.07780438031e-05,2.03375493584e-05,1.18737135446e-05,2.13503222247e-05,1.77019222368e-05,2.38962071822e-05
1908-06-01,,3.32934753476e-05,2.34891155655e-05,3.0116356541e-05,3.28712491228e-05,1.57047038303e-05,3.58543703139e-05,2.21816057871e-05,2.52255605725e-05,5.54465556585e-05,1.04624310292e-05,1.18236054656e-05,1.34281514745e-05,4.94797622239e-05,1.10399942579e-05,2.39538979226e-05,2.09951293881e-05,4.23124169174e-05,1.60249883817e-05,4.71419053838e-05,2.76699791357e-05,3.32707078996e-05,2.99637928644e-05,3.16893603869e-05,1.34653336153e-05,2.43237312069e-05,2.9665662017e-05,,1.25327991942e-05,2.27712043852e-05,1.02444947643e-05,1.77662757259e-05,2.72667863435e-05,3.54325478611e-05,3.74722177912e-05,3.40727056596e-05,3.71763341415e-05,3.97817648263e-05,1.73108494323e-05,1.83258373562e-05,5.11860900663e-05,1.66712514632e-05,3.85326743526e-05,7.75675289333e-06,2.76333497406e-05,1.79156652718e-05,1.00748888599e-05,2.17735868286e-05
1908-07-01,,6.57912854507e-06,1.66499981311e-05,3.74576073767e-05,1.56116419112e-05,9.74412139954e-06,1.48504860438e-05,1.18885746425e-05,1.81268781792e-05,3.16201409987e-05,4.92398180405e-06,9.11861254262e-06,6.70426857791e-06,2.90984058297e-05,9.9557302227e-06,3.36184454203e-06,5.43516067783e-06,1.68902859904e-05,1.04564835667e-05,4.114504956e-05,1.17748366468e-05,1.95044605539e-05,2.63461558764e-05,2.49069492939e-05,1.45104637694e-05,2.20631041112e-05,2.10771604435e-05,,5.510696609e-06,2.41887619268e-06,1.79088692162e-06,1.27485058588e-05,1.56459813923e-05,3.02064077005e-05,1.38742167746e-05,2.84196878511e-05,4.06659592045e-05,3.94427740687e-05,5.01705498479e-06,3.41079162069e-06,4.5545438752e-05,7.9050836068e-06,3.14654426271e-05,8.98846337805e-06,9.91602379061e-06,1.33617140818e-05,1.17289665695e-05,8.46395690605e-06
1908-08-01,,7.44180937385e-06,1.05108740464e-05,1.51511595732e-05,2.85949916724e-05,9.60353208433e-06,1.6744906073e-05,1.38800075677e-05,4.73559862835e-06,3.00041301671e-05,1.53631675974e-06,6.20436346708e-06,3.34852707705e-06,4.5209835743e-05,9.5734131589e-06,1.38459886162e-06,8.2812163017e-06,1.27516987569e-05,6.15516599752e-06,2.94558783859e-05,6.59203695932e-06,6.93862707749e-06,1.35833034013e-05,2.32027012664e-06,8.39192741372e-06,1.53082044268e-05,4.513304259e-06,,6.01070666443e-06,6.79690765537e-06,9.89816971771e-07,1.39632645057e-05,2.99476100551e-06,2.69964322304e-05,1.60629811785e-05,3.31806621527e-05,2.81081967235e-05,1.70690694967e-05,3.84557899077e-06,7.33189773123e-06,3.26860049616e-05,3.26874120863e-06,3.63772397615e-05,7.81132985139e-06,6.83574943748e-06,7.62816801268e-06,2.48433496021e-06,8.71984958977e-06
1908-09-01,,1.05193227054e-05,2.33646679113e-05,2.907851092e-05,2.01756805927e-05,2.40205075291e-05,3.05565184438e-05,1.44586166633e-06,9.10116546512e-06,3.05625343268e-05,1.41757684018e-05,1.45607142258e-05,1.75811138303e-05,2.80847307728e-05,1.48308026837e-05,5.61194195515e-06,1.60905349006e-05,1.40467641748e-05,1.81339967443e-05,1.83878276232e-05,1.92267328506e-05,5.08786587943e-06,2.10696764346e-05,1.33527219709e-05,2.7745239872e-06,2.18974406986e-05,4.87310850601e-06,,1.33090918656e-05,4.43398948846e-06,4.7158218706e-06,5.36020920988e-06,1.16347662358e-05,2.64581984766e-05,3.25853228242e-05,3.83770244904e-05,2.51278375193e-05,3.76729278525e-05,1.4434710306e-05,1.77833993521e-05,1.88427642911e-05,2.50392441207e-06,2.86366553723e-05,3.41547638527e-06,1.0976348752e-05,7.82415570159e-06,1.65395237976e-05,1.61979931737e-05
1908-10-01,,1.71042105584e-05,5.98428777743e-05,3.763539695e-05,3.45814344473e-05,3.65216460523e-05,4.31576848011e-05,2.15785469793e-05,2.01414281946e-05,1.73383511841e-05,1.85849468045e-05,1.8124506308e-05,3.29155034186e-05,3.75823956888e-05,1.10017401831e-05,7.88155939883e-06,3.23448298929e-05,2.1553228167e-05,2.72301617632e-05,4.15222403187e-05,3.24696829921e-05,1.52815454749e-05,5.09576816209e-05,1.94786830182e-05,2.89657032226e-05,2.17086448854e-05,2.58589265492e-05,,3.09317972115e-05,1.34290894493e-05,1.41515920859e-05,2.40556479184e-05,3.72574530729e-05,3.31852827458e-05,1.51912405943e-05,7.4682262948e-05,4.12858087657e-05,4.05298985372e-05,4.81050109556e-05,3.42241815988e-05,4.63176800546e-05,5.06946110666e-05,4.70709041262e-05,2.21538721235e-06,4.30141135439e-05,5.59725158382e-06,3.23077925107e-05,2.62570507458e-05
1908-11-01,,4.15157088095e-05,3.93832513813e-05,5.23929946894e-05,3.01804867922e-05,5.65017524221e-05,3.61324167898e-05,6.51951438548e-05,6.45924583296e-05,6.44446258472e-05,5.11832609261e-05,6.19974047974e-05,6.13839702315e-05,4.66468793114e-05,6.6876586061e-05,1.28575682733e-05,4.27798607721e-05,2.63416520933e-05,8.15675655832e-05,7.48449068624e-05,7.78137002878e-05,7.71628119128e-05,5.71544484046e-05,5.39184560087e-05,3.23204990309e-05,6.90306374283e-05,3.63376335924e-05,,2.30251585853e-05,5.25190444023e-05,3.12536657475e-05,2.00403158033e-05,2.74925790222e-05,6.63933414368e-05,2.26138916332e-05,3.86545450889e-05,6.71269179293e-05,3.89019929095e-05,6.738209795e-05,6.10256572275e-05,6.74254212072e-05,5.14290947779e-05,7.02638469458e-05,1.55605048349e-05,3.02446511298e-05,4.75799190878e-05,6.67274804679e-05,4.8941729002e-05
1908-12-01,,5.48303309231e-05,3.40046351214e-05,2.15711169176e-05,3.11216797854e-05,4.66297077663e-05,6.6690347982e-05,5.04777700241e-05,4.54381039769e-05,4.96027530365e-05,3.98265202377e-05,3.61506224787e-05,7.50232238456e-05,8.4044321457e-05,3.34094132995e-05,2.97782546893e-05,3.75934408323e-05,9.76960041693e-05,7.76084425984e-05,2.7581908455e-05,8.62278597197e-05,5.8451177847e-05,5.41291098974e-05,9.33950573704e-05,2.50507318671e-05,5.71509928447e-05,4.09107391306e-05,,4.72890332634e-05,3.29290123773e-05,4.539374263e-05,2.89265744089e-05,1.06982633667e-05,6.37027816689e-05,4.48069959111e-05,6.11665209362e-05,6.41716602937e-05,5.51259657056e-05,7.94132013652e-05,7.68936773793e-05,5.86780507016e-05,3.92517855895e-05,3.39438154621e-05,3.11302937916e-05,2.19826686892e-05,7.62389773237e-05,1.80644196613e-05,5.14734238646e-05
1909-01-01,,5.58056628203e-05,4.80641433028e-05,4.75150645798e-05,5.40690292837e-05,4.80565807569e-05,4.07767433596e-05,3.44165434529e-05,4.29596649762e-05,4.83392477084e-05,9.16187332439e-05,4.72673949541e-05,4.41255713148e-05,3.83622871574e-05,4.92702533458e-05,3.16111145366e-05,3.97673431296e-05,4.7993892388e-05,5.17396348012e-05,5.44198989019e-05,3.7820810212e-05,4.99506983851e-05,5.77099421207e-05,9.32177897792e-05,8.51156337376e-05,4.44143609852e-05,5.61201713394e-05,,3.30653951822e-05,4.77370704175e-05,4.48105869964e-05,2.01560083172e-05,1.62000134623e-05,2.49855335521e-05,3.67799043852e-05,5.04126108846e-05,8.43752761284e-05,7.69378628406e-05,1.91550327145e-05,4.04538534332e-05,3.21213735788e-05,4.64212064669e-05,3.29973261917e-05,3.37078708981e-05,5.47677572762e-05,5.00837357582e-05,4.7633912618e-05,5.10856179237e-05
1909-02-01,,4.43377638519e-05,2.52769934074e-05,3.83856976498e-05,3.1973475634e-05,3.20618875978e-05,3.68522309145e-05,8.36854459651e-05,5.34947538047e-05,4.15586007269e-05,6.11067397196e-05,4.23635935022e-05,2.83765307228e-05,3.06080237622e-05,3.94707948934e-05,1.12096897348e-05,5.79198650494e-05,4.46528959011e-05,8.08495299707e-05,3.3015351543e-05,8.11366808193e-05,3.56929368036e-05,7.74853738221e-06,4.11891403221e-05,3.95396593073e-05,3.83937834278e-05,3.31997016257e-05,,4.01439207568e-05,6.16277538938e-05,1.63186804002e-05,2.89105230747e-05,3.37906018331e-05,3.37252798393e-05,7.03431321017e-05,3.55568229414e-05,0.00010465437105,3.54888869435e-05,2.36998507717e-05,3.09907963821e-05,3.11215707901e-05,2.03746722469e-05,1.56931258459e-05,3.8907121052e-05,3.30505103236e-05,4.13146235847e-05,2.94039969352e-05,3.79221542751e-05
1909-03-01,,2.78199563798e-05,4.04594931665e-05,3.19390298955e-05,7.7295583651e-06,5.11173757332e-05,4.18847571079e-05,4.02330437542e-05,2.79700229081e-05,3.50008259678e-05,4.00576435649e-05,2.1696628634e-05,3.59061300904e-05,4.22859162817e-05,3.41011631203e-05,4.22917574334e-05,2.75222479159e-05,5.51471869715e-05,1.47495068751e-05,4.36040412903e-05,6.32191035644e-05,2.56081725092e-05,2.2110419377e-05,6.54999625011e-05,5.53126787963e-05,2.74786219998e-05,3.69079920174e-05,,2.34817859261e-05,1.79099642992e-05,2.55750605447e-05,2.31656737144e-05,3.95343863602e-05,4.43652568265e-05,4.87649146271e-05,3.43521494036e-05,6.21358566908e-05,3.2846275065e-05,3.2474123509e-05,3.90839690919e-05,2.41461175582e-05,2.98530893858e-05,3.29039195132e-05,4.12142253481e-05,3.19622297086e-05,4.25224924194e-05,4.34390177058e-05,3.11100521419e-05
1909-04-01,,4.98158460687e-05,3.63101924536e-05,2.33090115671e-05,2.83073648825e-05,2.53321970579e-05,2.55214130448e-05,3.48190145035e-05,2.48578650523e-05,5.17306338831e-05,3.6789583906e-05,3.24286987355e-05,2.53380991385e-05,5.40733639614e-05,3.06023309739e-05,3.10895732972e-05,5.16855858921e-05,4.85152103855e-05,3.76966690965e-05,4.31217689917e-05,7.81281885187e-05,2.16239001293e-05,3.07884562668e-05,3.17820401203e-05,2.94593574432e-05,1.79264582153e-05,2.61780985294e-05,,3.73250676226e-05,3.83183578379e-05,2.51118362485e-05,2.56165664203e-05,2.81652721128e-05,3.02087012187e-05,3.38813099097e-05,2.83598549989e-05,4.56165745466e-05,4.49470950181e-05,2.06005401196e-05,3.45505105283e-05,2.33964510509e-05,1.61463684067e-05,3.71897519547e-05,2.42768437602e-05,3.87177306471e-05,5.72392608904e-05,3.47942972439e-05,2.09532641986e-05
1909-05-01,,2.68933097556e-05,4.09533010627e-05,2.67617898109e-05,2.94469837718e-05,2.29471801403e-05,1.81834935574e-05,2.97271846128e-05,3.37302243073e-05,3.0296130717e-05,2.28072861189e-05,1.00863473563e-05,3.93993470685e-05,4.0056826817e-05,1.86535039185e-05,1.7765751649e-05,3.72269730886e-05,4.78887463812e-05,2.40522846768e-05,3.91535792232e-05,3.43886423555e-05,3.40363319629e-05,2.22232184872e-05,2.74867277565e-05,1.72306087178e-05,2.15091504747e-05,3.84417429641e-05,,2.41268271015e-05,1.39282374221e-05,1.35232088269e-05,3.29002734881e-05,1.65145055675e-05,2.8197324544e-05,1.83996245596e-05,2.0908022871e-05,4.05447453886e-05,3.78076405836e-05,1.69743724427e-05,4.04949793977e-05,4.02364780333e-05,4.02569901867e-05,2.85050053132e-05,2.95859208563e-05,1.22857740702e-05,1.36953674623e-05,1.47450096847e-05,2.23065745843e-05
1909-06-01,,2.51228210789e-05,2.15981831984e-05,3.28980741813e-05,3.00246807683e-05,3.42961584213e-05,3.01314574851e-05,3.29811417032e-05,3.271242493e-05,4.63428847676e-05,1.77883927325e-05,1.70464423415e-05,2.27498705499e-05,3.47963021319e-05,2.2194083015e-05,1.30672101964e-05,1.45654294836e-05,4.36774172288e-05,1.30221005472e-05,5.7679217169e-05,1.1619082549e-05,1.4858615823e-05,2.39780413722e-05,3.38510942836e-05,1.31823598445e-05,1.48464380552e-05,2.41064256962e-05,,2.59253285177e-05,1.78311620402e-05,2.38680868314e-06,3.94998551721e-05,2.40201719848e-05,4.90352363158e-05,3.88897692392e-05,2.74849080597e-05,4.28166349593e-05,3.40109983361e-05,2.11490993479e-05,2.98602390753e-05,3.56544674105e-05,3.15014819881e-05,4.40970409651e-05,9.16262797546e-06,1.60913924024e-05,2.29398320828e-05,8.29143221684e-06,2.95820516661e-05
1909-07-01,,5.79012855913e-06,1.15113865388e-05,3.85277057262e-05,7.90776019585e-06,9.47375085995e-06,1.73764808172e-05,2.99430676802e-05,7.47138887173e-06,2.7891245251e-05,4.23787772147e-06,1.31030343217e-05,1.47026023894e-05,4.28123003292e-05,2.57275865546e-05,2.83413337801e-06,6.1100367199e-06,3.54910327327e-05,8.34600048205e-06,3.12660202345e-05,1.74052913205e-05,1.76690010039e-05,1.23147580856e-05,2.71999766015e-05,1.44048179803e-06,2.1672818805e-05,8.01172212881e-06,,1.68591729167e-05,4.42790633315e-06,2.66561216833e-06,3.58551335694e-05,1.49523358879e-05,1.9712080416e-05,3.08214954021e-05,3.1911647928e-05,2.69962343433e-05,2.74428500905e-05,4.47926450424e-06,5.1194837156e-06,3.6041521336e-05,5.71802369263e-06,2.29594745254e-05,6.98028088664e-06,4.12134971111e-06,1.10811736834e-05,6.58339932388e-06,9.17321056183e-06
1909-08-01,,1.27515934759e-06,9.13071506505e-06,3.16926889781e-05,1.01623231149e-05,1.08209134358e-05,1.69039874587e-05,1.06760816249e-05,6.89579790484e-06,3.24628368617e-05,6.30595808443e-06,6.98576388534e-06,8.38099305318e-06,2.45528391171e-05,1.95625462636e-05,8.59456089738e-07,6.26869152918e-06,1.39378439534e-05,2.59556285202e-06,3.35195917766e-05,8.11786484292e-06,1.5937641777e-05,1.77513272623e-05,2.90518172679e-06,3.0083595209e-06,6.691976762e-06,2.363444376e-06,,1.2532805459e-05,6.96225561114e-06,3.97256797206e-06,1.76463767275e-05,1.95046711298e-05,1.96086208462e-05,1.64563297039e-05,2.74356525267e-05,2.68577205588e-05,1.5623409795e-05,4.76108422913e-06,9.69198184126e-06,3.94601928519e-05,2.9598037543e-06,2.15510597172e-05,2.08027631743e-06,5.59585306012e-06,7.06543630388e-06,1.36470523103e-05,6.45546929079e-06
1909-09-01,,3.44863462265e-06,5.34930204919e-06,6.03618326522e-05,3.13385151094e-05,2.00790802612e-05,5.14331162928e-06,1.57281124432e-05,2.59004515849e-06,2.01676238855e-05,6.54426412303e-06,6.72750416773e-06,1.57450246791e-05,2.98424978653e-05,2.70038053194e-05,4.93932274708e-06,8.20932427527e-06,2.26983227289e-05,5.08448459811e-06,2.14149898928e-05,4.16550985657e-06,1.74538962574e-05,2.52936061467e-05,4.28497494909e-06,1.7637712113e-05,2.24869928765e-05,8.55589074907e-06,,6.06986648103e-06,2.9345267194e-06,2.14291915377e-06,2.01578208492e-05,1.44466004599e-05,1.61689728202e-05,1.42582031458e-05,2.45885672996e-05,2.07192935098e-05,3.40155921506e-05,8.86997604539e-06,6.89419992536e-06,1.85434151566e-05,1.32872501451e-05,3.08672806e-05,5.57012754143e-06,3.43299586911e-05,1.39546472513e-05,1.91620258192e-05,7.73409158687e-06
1909-10-01,,4.26392227296e-05,3.81126718215e-05,3.52854561925e-05,1.88432798836e-05,1.83375197291e-05,2.43573025121e-05,3.07287788019e-05,4.81352089234e-05,2.41756381001e-05,4.59748153368e-05,2.91936716925e-05,1.87680299859e-05,2.58876270241e-05,2.78013047396e-05,2.4768331033e-05,1.94473287051e-05,7.25301456571e-05,2.98376940836e-05,3.2339460328e-05,3.4346083703e-05,8.3043779e-06,4.93371154638e-05,2.44149228163e-05,9.02190055917e-06,4.51802432765e-05,4.35136444464e-05,,2.91051518239e-05,1.95418069779e-05,3.141180905e-05,3.610188261e-05,1.52944742524e-05,4.15106426885e-05,1.8790150134e-05,5.01640557028e-05,2.29916818474e-05,4.8826585769e-05,4.10714652844e-05,4.45248229837e-05,6.78435534383e-05,2.5449576648e-05,5.42957625764e-05,3.3567117498e-05,4.22560523843e-05,2.13140995973e-05,2.00387596124e-05,1.38192355317e-05
1909-11-01,,2.52109104319e-05,4.60386006905e-05,3.26620161673e-05,1.83870252476e-05,6.62260628006e-05,6.72568781738e-05,2.37499629813e-05,3.62480309377e-05,7.25326540608e-05,2.74723538279e-05,7.72839293859e-05,3.12873353583e-05,6.13455452237e-05,5.24428935023e-05,2.93538244607e-05,3.5443235888e-05,3.80015772472e-05,6.1272172425e-05,3.56821204643e-05,9.14372532861e-05,3.17201085636e-05,5.72099362519e-05,6.91506650886e-05,3.18827582204e-05,2.94281613385e-05,6.8058840909e-05,,8.60362211604e-05,4.04127858928e-05,4.25473393079e-05,3.11676188435e-05,4.18441073862e-05,4.26810626853e-05,4.44266598151e-05,4.3424375311e-05,7.04385184993e-05,7.86004620966e-05,5.646136633e-05,4.9294598609e-05,7.01185046713e-05,3.48485865895e-05,4.21759816997e-05,1.68596852745e-05,2.88008812471e-05,4.46778971569e-06,4.78513658891e-05,3.74251016679e-05
1909-12-01,,4.65629227403e-05,4.06360841658e-05,6.92536711799e-06,3.50748832898e-05,3.99838422709e-05,7.74654055325e-05,8.28436093538e-05,6.77803459439e-05,8.25566775651e-05,4.30486576902e-05,4.94724069843e-05,4.66737197712e-05,4.82437265722e-05,8.9248869751e-05,4.5495015989e-05,4.71235000279e-05,6.62305742091e-05,7.17663922732e-05,2.80897906085e-05,6.80515683295e-05,5.28505579916e-05,5.8167439541e-05,3.84396972145e-05,5.72748872906e-05,6.33636786134e-05,5.22748875721e-05,,3.12948088156e-05,4.06440449296e-05,3.48998782556e-05,5.00568407265e-05,1.29658551771e-05,6.36442373813e-05,2.89221340881e-05,8.67859015822e-05,5.56468778086e-05,5.42437319923e-05,8.16634152216e-05,4.19576915972e-05,4.31189024539e-05,3.59080402718e-05,5.56573532246e-05,4.70779577881e-05,5.05555154589e-05,6.04740755599e-05,4.66809890592e-05,5.99055147728e-05
1910-01-01,,4.65864258482e-05,5.6285123037e-05,1.58131453958e-05,5.34069917194e-05,3.90586417577e-05,6.54492815859e-05,6.19331890318e-05,5.93426231414e-05,7.49446552315e-05,5.7286889127e-05,3.28895090358e-05,2.69449045715e-05,6.7276687029e-05,5.3283410047e-05,1.31175720981e-05,4.45906403369e-05,8.26890133924e-05,4.95079939723e-05,4.00244575e-05,6.45173315813e-05,2.68118642089e-05,4.10322235742e-05,5.35566028298e-05,5.52670670812e-05,5.22807017063e-05,6.27084574435e-05,,4.47957909365e-05,1.67478428921e-05,5.49990891614e-05,3.29509038108e-05,4.57054590015e-05,4.85536688378e-05,5.59755338372e-05,6.52892545077e-05,4.80409956557e-05,5.33790728674e-05,9.20886611311e-05,3.01019356249e-05,3.09980024061e-05,3.47004565486e-05,4.3088380058e-05,4.39121686213e-05,1.54065127352e-05,6.30624837608e-05,4.31801812132e-05,5.56587407678e-05
1910-02-01,,6.06601344468e-05,5.01643122074e-05,3.54236566977e-05,5.49291355492e-05,4.46634061922e-05,6.55682279709e-05,4.18291859595e-05,3.87223680415e-05,5.97916764188e-05,5.91705777965e-05,1.97453358548e-05,3.01566353301e-05,2.58342521041e-05,5.95906857468e-05,4.21386293705e-05,4.06663012204e-05,6.02817625414e-05,4.95649296222e-05,2.41338625907e-05,3.44326796039e-05,6.00075553893e-05,1.95466962396e-05,4.04354394353e-05,3.13739481802e-05,2.20922802603e-05,4.59690613698e-05,,2.62605364875e-05,4.20060569013e-05,2.03776530952e-05,7.5792808067e-05,4.50814831652e-05,1.86611516521e-05,2.20829469208e-05,3.03154538225e-05,6.92524979968e-05,3.20688707504e-05,4.87352275286e-05,5.26164324237e-05,5.47149250375e-05,3.58296885159e-05,1.61054357193e-05,4.65949160571e-05,4.14259790908e-05,5.02338612153e-05,2.65542168563e-05,3.1788646235e-05
1910-03-01,,4.69200210665e-05,4.73030192682e-05,2.11516267399e-05,3.69966458311e-05,2.67377324942e-05,2.92102458237e-05,2.08085610731e-05,2.69749199712e-05,4.99568593417e-05,4.09272309818e-05,4.0960547085e-05,4.01726391699e-05,3.21936576191e-05,2.92388734774e-05,6.6080394728e-05,2.51441954724e-05,4.07836254973e-05,4.61149846509e-05,4.17805242326e-05,6.0479451228e-05,2.14253007471e-05,3.3445456999e-05,4.92990666316e-05,3.95702324264e-05,2.51879509317e-05,3.88106915163e-05,,2.84965743076e-05,4.24569261668e-05,1.6922698785e-05,2.97875664858e-05,3.78559948899e-05,3.39239239035e-05,1.19828868878e-05,3.50115896405e-05,3.6831574774e-05,6.20697736243e-05,4.33712159065e-05,5.47938125887e-05,4.67949358836e-05,4.85071615826e-05,2.05109472518e-05,3.60299200111e-05,4.74339419617e-05,1.75037254979e-05,6.01694179447e-05,2.73845350485e-05
