time,FGOALS-g2,FIO-ESM,MIROC-ESM,MIROC5,CanESM2,MPI-ESM-MR,CSIRO-Mk3-6-0,HadGEM2-AO,BNU-ESM,CCSM4,GFDL-ESM2G,MRI-CGCM3,GFDL-ESM2M,NorESM1-M,IPSL-CM5A-MR,IPSL-CM5A-LR,GFDL-CM3,CNRM-CM5,GISS-E2-H,MIROC-ESM-CHEM,NorESM1-ME,HadGEM2-ES,GISS-E2-R,bcc-csm1-1-m,MPI-ESM-LR,bcc-csm1-1,CESM1-CAM5
2064-03-16 00:00:00.000000000,,,,,,,,273.27974156,,,,,,,,,,,,,,273.541864304,,,,,
2064-03-16 12:00:00.000000000,272.474639893,276.964235433,273.582065837,271.28112793,274.995212809,274.684061105,276.964831543,,273.602832031,272.386218755,268.2932095,274.830993289,268.77226766,272.289642334,276.186392648,277.423883438,275.223697662,274.05677063,275.707344055,272.825046794,278.522421265,,274.967727661,276.387720381,274.746351842,272.750313314,275.575388282
2064-04-16 00:00:00.000000000,276.065712484,277.456481934,282.263739014,279.793823242,281.721531169,276.349654715,281.591963414,277.575358073,274.898976644,274.512559062,274.469278971,277.636223566,275.341493395,277.723876953,279.348521205,277.727149963,276.366240184,277.014320679,280.020343781,279.359208171,279.308291626,280.903090704,279.60332489,276.380082267,279.9090768,276.944317627,281.180640943
2064-05-16 00:00:00.000000000,,,,,,,,287.536773682,,,,,,,,,,,,,,284.314534505,,,,,
2064-05-16 12:00:00.000000000,281.306740316,280.339676921,285.161419678,288.729424438,286.519966634,282.640495082,283.554251535,,280.691373698,283.688668607,279.645443387,283.131079901,282.375352648,284.639709473,282.308988735,282.156358719,282.049682617,281.083418579,284.253672282,287.281569417,284.70375061,,282.72469457,282.156418573,284.579289028,283.422688802,284.31769477
2064-06-16 00:00:00.000000000,286.55485026,287.497414144,291.720340983,292.75807373,292.180228678,286.473381696,292.23581107,292.204666864,287.141123454,291.381672561,288.303493924,285.580617995,286.262446086,291.144958496,288.647929164,287.63508606,288.857691447,285.766557007,288.515172323,291.109370931,288.697702026,291.613130115,285.790991465,285.715981983,285.098972866,285.346657308,291.372222284
2064-07-16 00:00:00.000000000,,,,,,,,296.356129238,,,,,,,,,,,,,,296.073239281,,,,,
2064-07-16 12:00:00.000000000,291.055269368,289.660500081,295.019936117,294.650414429,298.95238444,291.814049421,296.499232701,,295.286755371,295.758455527,291.026094225,288.611862183,289.12622918,292.604003906,292.168394252,290.049760818,291.845050812,290.4565625,289.110532125,294.231512451,293.708317566,,288.324717204,294.24176534,288.074557059,291.901057943,294.55668748
2064-08-16 00:00:00.000000000,,,,,,,,295.805546352,,,,,,,,,,,,,,295.872950963,,,,,
2064-08-16 12:00:00.000000000,290.061503092,288.103839111,295.320379639,292.210725708,297.1153361,290.061173793,295.09644165,,294.762440999,294.58959776,290.701326158,287.306170509,290.705050998,292.750823975,291.945026507,291.558198929,290.812863668,291.518497314,287.222768148,290.998923747,291.466984558,,288.281311035,293.812564668,290.679959542,288.911989339,292.967720109
2064-09-16 00:00:00.000000000,283.442122396,285.491048177,289.333774821,288.345361328,291.524239095,285.885066441,286.68536377,289.46530878,287.454048665,288.707334576,285.446209378,284.152829125,287.699940999,286.767700195,287.984463937,287.707435608,287.583683014,286.454921875,284.933542887,287.76005249,287.655429077,291.171930222,285.987700144,285.949903579,286.123358154,285.120798747,288.299488414
2064-10-16 00:00:00.000000000,,,,,,,,284.614815848,,,,,,,,,,,,,,284.231311616,,,,,
2064-10-16 12:00:00.000000000,280.910878499,278.262076823,283.385166423,283.315942993,281.144441732,280.409308733,277.300685338,,280.618135579,281.463179463,279.161102295,276.439878918,281.210583157,279.056396484,280.004560198,281.905958176,278.776357015,279.910108032,281.9406751,283.454097493,280.29352417,,280.965670268,279.365457081,280.453046526,280.794217936,281.868660975
2064-11-16 00:00:00.000000000,273.513840739,276.928004964,280.453289795,273.616104126,277.04527181,276.130102539,276.603118896,277.7132859,274.52833252,271.313759235,271.896238539,275.23404294,274.096505059,274.348815918,274.856604004,276.477552414,273.288712819,277.369308472,277.088136037,276.73641154,273.538868713,276.06337629,271.320059458,274.387300401,273.503164237,273.223173014,274.329382694
2064-12-16 00:00:00.000000000,,,,,,,,269.363889422,,,,,,,,,,,,,,272.696366083,,,,,
2064-12-16 12:00:00.000000000,267.50008138,275.475132243,276.071004232,270.728087769,271.427105713,272.858862305,272.843477958,,271.461106364,268.912343035,269.078113132,273.810913449,271.481572469,266.622436523,269.932200405,273.817871094,274.614358266,273.570543823,273.896394094,275.086706543,271.113388062,,271.583320618,271.572987874,270.012569754,268.684960938,266.210203691
2065-01-16 00:00:00.000000000,,,,,,,,269.140472412,,,,,,,,,,,,,,271.450683594,,,,,
2065-01-16 12:00:00.000000000,268.310353597,270.326713053,275.624257406,272.050217285,273.41399943,270.372429548,272.918614851,,269.113342285,270.054323139,269.297200521,271.371526809,272.1080051,270.816253662,274.408965193,276.012435913,273.340133667,269.983651123,269.310937246,274.709153239,266.088973999,,270.173905691,269.124132066,267.100725446,263.663604736,261.921714243
2065-02-15 00:00:00.000000000,268.551930745,273.945090739,271.523441569,272.528135986,275.712902832,274.949752372,272.63581543,,266.741929118,273.328543615,271.475084093,273.402180263,272.024315728,268.643951416,273.622193255,270.156738281,274.713436127,268.999662476,273.733707428,267.742645264,266.845210266,,271.476478577,271.124827794,272.203685652,272.494484456,270.308262681
2065-02-16 00:00:00.000000000,,,,,,,,269.384081886,,,,,,,,,,,,,,272.498710996,,,,,
2065-03-16 00:00:00.000000000,,,,,,,,275.688413348,,,,,,,,,,,,,,276.096665155,,,,,
2065-03-16 12:00:00.000000000,272.230177816,274.55,276.190301514,274.752351074,277.987202962,280.579011754,279.410143171,,271.213686117,275.989353064,271.420594957,273.419077555,273.755104913,270.949432373,276.427111816,277.776451111,277.075150808,271.578279419,276.21387736,275.779341634,272.081446838,,274.082529704,273.610363552,275.331889125,275.15830485,273.154575232
2065-04-16 00:00:00.000000000,276.132454427,277.527929687,282.634969076,278.613934326,282.441436768,281.011938477,280.854776437,280.116286505,272.058681234,279.100957697,273.563978407,278.188204447,276.736738417,275.885192871,278.455719866,281.177684784,280.818099976,277.06786438,278.883242289,283.120320638,277.551322937,278.559086391,279.123406728,276.898175921,277.855348424,277.172159831,277.299062093
2065-05-16 00:00:00.000000000,,,,,,,,288.568822225,,,,,,,,,,,,,,287.875733875,,,,,
2065-05-16 12:00:00.000000000,282.094335937,281.634332275,285.906339518,286.925984497,287.073358154,282.032484654,285.314426967,,279.335746257,281.61464591,279.150578817,281.935625349,282.193806966,283.54107666,281.185385568,281.841911316,282.524079641,281.79909668,282.852793376,286.251334635,285.675465393,,281.386009216,282.838838123,283.460798863,283.971333822,284.845952814
2065-06-16 00:00:00.000000000,288.743723551,285.345489502,288.755617269,289.743887939,291.27019043,287.054995292,288.628111921,294.159770421,290.058506266,289.925702028,283.224139743,286.555264428,288.86090427,289.491607666,287.669848633,285.386075974,288.277610779,285.367669678,289.201643626,290.732047526,288.905352783,288.915438697,285.238733927,287.284003122,286.666628592,290.891200765,290.749626699
2065-07-16 00:00:00.000000000,,,,,,,,297.003417242,,,,,,,,,,,,,,297.495842343,,,,,
2065-07-16 12:00:00.000000000,290.897501628,286.718223063,292.954134115,295.577426758,296.891577148,288.793327985,295.40199585,,294.725002035,293.109001699,292.974809435,287.508813404,293.141565959,293.585449219,291.52127424,289.678913116,290.090866089,289.311417236,288.82354482,295.964642334,294.47807312,,289.280831655,294.867942083,289.910140555,293.5421875,291.623878864
2065-08-16 00:00:00.000000000,,,,,,,,297.756659372,,,,,,,,,,,,,,296.56266712,,,,,
2065-08-16 12:00:00.000000000,287.6334493,289.432847087,292.680773926,293.194938354,297.907621257,289.718505859,296.092343576,,295.927144368,292.847578261,287.605049981,287.485338484,292.267886692,293.110473633,292.61010219,292.067853928,290.589449565,290.36258728,288.877328237,292.549104818,292.245198059,,290.022994995,291.685753595,289.201685442,290.304701742,291.668383049
2065-09-16 00:00:00.000000000,283.03063151,287.042356364,288.79913737,288.681586914,291.349237061,285.721836635,286.176143973,290.826541719,287.658428955,289.014548254,283.107449002,285.487536476,287.336068047,287.396911621,286.472419085,286.074054718,285.585383097,284.412578125,285.523394267,288.913594564,286.195729065,290.96063959,286.721036275,285.486429487,287.276927839,285.197011312,286.14844983
2065-10-16 00:00:00.000000000,,,,,,,,279.855984642,,,,,,,,,,,,,,284.528195336,,,,,
2065-10-16 12:00:00.000000000,275.969099935,279.958795166,283.316831462,282.871522827,280.740871175,281.395819964,278.433437674,,280.137027995,282.192167648,281.177922567,279.992034186,281.294403076,275.839630127,281.334545027,280.522140503,279.736186981,282.672420654,280.419724782,282.084130859,280.230752563,,279.322382609,279.979311988,279.574522182,277.585282389,281.768601851
2065-11-16 00:00:00.000000000,272.11358846,277.302298991,277.350128174,279.013583984,276.111962891,277.140562221,276.12742048,273.549952916,275.073620605,275.227112741,273.164730496,274.539629255,275.974839952,273.873168945,274.648350307,277.91047287,273.188193003,274.864453125,275.318004608,278.511562093,275.009809875,275.894226074,270.998064677,276.195834569,272.604023089,274.76583252,273.166359641
2065-12-16 00:00:00.000000000,,,,,,,,269.589844477,,,,,,,,,,,,,,269.622352237,,,,,
2065-12-16 12:00:00.000000000,268.123907471,273.395914714,274.737365723,273.29750061,274.680584717,270.085682896,272.984100342,,268.498551432,268.252114652,270.906261868,274.401964823,272.31692844,271.30065918,267.171180943,276.332355499,272.540283203,272.344810791,274.264238993,273.499106852,268.930174255,,262.985230764,272.762322562,271.470794678,271.388928223,268.423595082
2066-01-16 00:00:00.000000000,,,,,,,,270.861349923,,,,,,,,,,,,,,271.443161737,,,,,
2066-01-16 12:00:00.000000000,266.349471029,273.307021077,272.737489827,274.440096436,270.862109375,268.60582101,271.585526821,,266.083056641,270.096939241,267.732262505,273.238425845,269.306986491,272.076934814,272.810405622,271.603021622,274.202269236,271.273258057,271.716022491,272.876346842,268.71322937,,262.921513875,273.210897537,273.156745257,272.427559408,270.89731359
2066-02-15 00:00:00.000000000,266.697426351,269.833459473,271.419303385,275.631686401,273.587320964,270.056569127,274.836948068,,265.221026611,275.278174815,265.182718913,273.89386386,272.945239597,268.953308105,270.600946045,274.192144394,275.012484233,274.325639648,274.122301737,275.090830485,269.733738708,,270.872097015,270.2362264,271.435062081,274.192018636,275.716861609
2066-02-16 00:00:00.000000000,,,,,,,,267.498398554,,,,,,,,,,,,,,274.033919561,,,,,
2066-03-16 00:00:00.000000000,,,,,,,,275.218120757,,,,,,,,,,,,,,273.6919483,,,,,
2066-03-16 12:00:00.000000000,270.977793376,276.578641764,273.245987956,278.950404663,275.100290934,275.808607701,276.911444964,,272.930769857,277.252793437,269.549518161,274.873099917,274.851394653,271.359924316,274.345519148,277.673721313,276.861249288,275.377866211,277.398816427,274.998099772,275.390167236,,272.844379425,273.754279727,271.870375279,274.090700277,277.746924815
2066-04-16 00:00:00.000000000,275.030637614,278.71994222,281.626104736,282.652015381,280.68480835,278.645528739,279.052314104,280.888806298,275.944350179,278.098317464,275.999967787,278.473367237,275.650375366,277.082611084,280.511970738,278.879199982,279.176078796,279.277791748,281.262981415,281.449245199,278.104896545,281.745869954,277.177326202,277.857808794,280.606610979,276.790264893,280.172919996
2066-05-16 00:00:00.000000000,,,,,,,,284.376528785,,,,,,,,,,,,,,287.967607771,,,,,
2066-05-16 12:00:00.000000000,281.399804688,283.229622396,285.50086263,286.973421021,284.90513916,281.798214286,284.434837123,,278.598502604,282.024969544,280.881384956,281.422582717,282.751398722,283.258636475,282.07097168,284.66519928,282.761763255,283.064863892,282.66044871,285.905745443,283.67464447,,282.568962097,280.102726528,283.404352679,281.510060628,283.550155486
2066-06-16 00:00:00.000000000,284.382289632,284.889723714,291.57049764,293.037058716,293.549888102,286.916669573,290.566090611,289.189302717,291.198404948,289.363515835,285.16917589,284.725589207,286.462978787,289.194854736,286.627002825,287.570350647,289.649443309,289.06489502,285.385673523,290.029838053,290.20995636,291.219604492,286.779655457,290.415553865,285.417715018,289.035129801,288.740052194
2066-07-16 00:00:00.000000000,,,,,,,,296.371496291,,,,,,,,,,,,,,297.286517915,,,,,
2066-07-16 12:00:00.000000000,290.710984294,291.298297119,295.435650635,295.750617676,299.201593018,290.215654646,295.405989293,,295.278476969,295.663363678,288.582270304,288.219569978,291.392225477,295.879272461,292.706086949,292.935724258,292.154717763,289.869970703,289.026716868,293.223421224,292.882427979,,289.077461243,296.294053577,288.724671282,290.625935872,293.510428689
2066-08-16 00:00:00.000000000,,,,,,,,294.390396845,,,,,,,,,,,,,,296.432942708,,,,,
2066-08-16 12:00:00.000000000,287.730092367,289.034305827,294.669390869,291.76776062,297.625046794,291.832259696,293.457909284,,294.070621745,294.384635848,289.55829027,286.778607323,289.025755141,291.176391602,293.00290353,292.443490982,291.666150411,291.057973022,288.718987783,291.323465983,292.972262573,,288.190036774,293.248892285,287.483314732,292.895288086,294.076067067
2066-09-16 00:00:00.000000000,285.25736084,285.043471273,288.561246745,287.584319458,287.939172363,289.887695312,289.035219901,288.984097435,289.520220947,289.23222798,285.423675537,284.86340768,288.099197388,286.969573975,286.240655518,285.999641418,286.655854543,287.656547852,285.350926717,286.674723307,289.772459412,293.502280099,285.14597702,287.245450701,285.224514335,285.930133057,289.102499914
2066-10-16 00:00:00.000000000,,,,,,,,281.247560047,,,,,,,,,,,,,,283.141104562,,,,,
2066-10-16 12:00:00.000000000,278.142637126,280.215649414,282.586079915,282.330605469,283.089532471,281.600066267,276.400676618,,282.05123291,280.132229583,279.780131022,281.110622951,276.982084486,277.494506836,279.933022635,277.807115555,282.422957102,280.43654541,278.1588974,283.356534831,279.747621155,,279.775436401,281.769344511,278.918108259,281.309507243,283.126583523
2066-11-16 00:00:00.000000000,274.688800049,276.095035807,280.22502238,276.096819458,278.268025716,277.172373744,271.956894357,275.254366193,272.294767253,272.139174644,274.437008328,275.901976449,272.357881334,274.11126709,270.25597011,276.530529022,273.702433268,276.137446289,275.380387624,280.088153076,272.87351532,275.236830938,274.402526855,276.485127404,275.080738177,274.834248861,277.495637219
2066-12-16 00:00:00.000000000,,,,,,,,273.068719773,,,,,,,,,,,,,,265.649377732,,,,,
2066-12-16 12:00:00.000000000,268.653141276,274.519543457,274.582324219,274.360712891,273.601285807,267.312714495,270.60937936,,274.187624105,266.458185061,270.107031928,273.056728908,273.120642768,274.628845215,271.616746303,269.747714996,271.568963369,273.099499512,271.539459229,274.474700928,270.35900116,,268.800820669,270.696087429,271.458689662,272.807822673,270.463375515
2067-01-16 00:00:00.000000000,,,,,,,,269.275139218,,,,,,,,,,,,,,270.261431013,,,,,
2067-01-16 12:00:00.000000000,267.665903727,267.857871501,275.840366618,273.665775757,272.63053182,271.324588449,269.381618827,,273.982983398,272.884947806,267.840232001,272.356652759,269.813761393,273.661499023,259.164996338,274.331863403,274.758780162,270.002764282,269.385142008,273.720585124,267.256138611,,270.677455902,271.763050988,271.90811942,267.915777588,271.805725098
2067-02-15 00:00:00.000000000,269.151757813,274.870855713,276.10711263,274.611574707,276.631254069,272.729901995,274.916085379,,273.458402507,275.040823272,267.395451864,274.572212583,272.23576355,274.729278564,271.048331996,276.897294998,274.870653788,272.804855957,270.316922506,274.106097412,274.585676575,,271.403128306,274.773388091,274.930016218,270.489939372,265.498517894
2067-02-16 00:00:00.000000000,,,,,,,,269.509775798,,,,,,,,,,,,,,270.375552223,,,,,
2067-03-16 00:00:00.000000000,,,,,,,,273.754138038,,,,,,,,,,,,,,276.042519706,,,,,
2067-03-16 12:00:00.000000000,272.220599365,276.247792562,277.303297933,277.925845947,277.546480306,274.928121512,276.566048758,,273.025895182,276.280759253,271.394144694,275.495527358,273.492902968,276.064758301,271.132834298,271.059753418,276.152203878,272.478057251,273.851364136,276.332326253,277.220254517,,274.433662415,274.928887503,277.217564174,274.317285156,273.972399163
2067-04-16 00:00:00.000000000,275.663395182,279.877541097,282.967840576,279.038231201,277.249112956,278.877215576,279.932679967,280.163250878,275.956256104,277.042174985,273.901307848,276.649345761,276.804931641,277.34197998,276.665513393,276.305335999,281.49327596,274.852454834,278.104890188,279.705651855,278.546110535,279.930677141,278.624473572,275.850875491,280.81303275,277.022458903,279.685360379
2067-05-16 00:00:00.000000000,,,,,,,,288.492138091,,,,,,,,,,,,,,286.189124698,,,,,
2067-05-16 12:00:00.000000000,281.365920003,280.439154053,287.264900716,286.664793091,283.962811279,283.133761161,284.873354667,,280.505381266,280.611038362,279.49575297,281.38243866,284.4558648,284.167907715,280.120981271,281.104734421,285.281856537,280.588631592,285.444405874,286.649676514,284.802276611,,283.203235626,280.862896874,283.110118757,280.151293945,286.761047672
2067-06-16 00:00:00.000000000,288.558451335,287.596407064,291.962243652,290.550669556,291.438134766,286.231583078,286.570266288,290.481242589,289.776298014,290.794284088,283.80472819,285.876930963,285.413438585,289.156494141,288.277296666,288.160449982,288.461841583,288.1065448,286.73707962,291.432489014,291.906190491,290.673278809,287.508045197,288.48202115,287.342757743,291.804748535,289.648419004
2067-07-16 00:00:00.000000000,,,,,,,,296.93632362,,,,,,,,,,,,,,295.75457909,,,,,
2067-07-16 12:00:00.000000000,293.053122965,289.061102295,294.282588704,295.111531372,298.158766683,289.618587821,294.034387207,,292.318861898,294.389619769,288.122305976,289.461433047,290.563037448,293.862518311,293.051064628,290.915296555,293.005489349,292.591575317,290.216725667,294.324790446,294.83704834,,287.180128733,291.901699611,288.296993583,291.69648641,293.699050749
2067-08-16 00:00:00.000000000,,,,,,,,297.508185977,,,,,,,,,,,,,,293.899988084,,,,,
2067-08-16 12:00:00.000000000,291.398610433,290.513517253,294.496179199,292.575133667,296.007509359,288.189396449,293.474449812,,293.159977214,291.47469692,287.960710314,288.532181149,289.003741794,292.101196289,295.332511684,290.881462097,291.983339945,292.242287598,288.62494278,292.992071533,293.544804382,,288.522074382,292.156589326,287.5246024,291.318367513,293.163277366
2067-09-16 00:00:00.000000000,283.493680827,283.09753418,288.598946126,288.780002441,288.800750732,285.786638532,286.006994629,290.203619821,290.515364583,288.824041193,286.045477973,282.756794884,284.17866177,286.520507812,285.564248221,288.237094879,288.532390594,285.422409058,287.488488515,288.089815267,287.259062195,289.138942174,284.836016337,284.901900155,287.193692453,285.73745931,289.440830732
2067-10-16 00:00:00.000000000,,,,,,,,283.447286697,,,,,,,,,,,,,,280.525431315,,,,,
2067-10-16 12:00:00.000000000,279.304557292,280.395568848,282.720281982,280.266668091,279.665655518,278.988581194,276.72343314,,280.263708496,280.5592451,281.289004856,279.622434707,282.326685588,280.042510986,280.039991106,279.139852524,279.792502085,280.641060181,281.829399109,284.105537923,279.597956848,,279.786624908,275.915558588,279.022427804,279.900754801,282.933637831
2067-11-16 00:00:00.000000000,275.153127035,273.828428141,279.772202555,275.796966553,276.363521322,275.03180106,271.321486119,276.172585624,276.24744873,272.807624277,274.020272149,275.53339168,274.85820855,272.982147217,274.365035575,273.342840195,274.112780253,274.317120972,276.472871145,277.784812419,276.198669434,275.073015485,272.552818298,271.534609113,276.674386161,274.361069743,274.141743978
2067-12-16 00:00:00.000000000,,,,,,,,269.948335193,,,,,,,,,,,,,,269.813393729,,,,,
2067-12-16 12:00:00.000000000,271.208693441,274.089107259,275.036403402,275.231599731,268.49650472,267.252896554,270.38706665,,271.162526449,275.727358731,272.2862854,272.607408069,272.723814223,267.422058105,273.642767334,274.262319565,273.764001211,272.189627075,273.968041738,275.652486165,266.062359619,,270.857645671,272.0271294,272.704490444,269.54580485,274.526607937
2068-01-16 00:00:00.000000000,,,,,,,,267.670862107,,,,,,,,,,,,,,269.570114862,,,,,
2068-01-16 12:00:00.000000000,272.046042887,271.900646973,274.899212646,276.842736206,267.800856527,269.394755336,275.290121024,,272.642299398,269.305311415,267.75819397,272.45459929,269.214260525,272.031005859,272.012841797,267.897806168,271.786050161,270.272229614,274.272829692,275.442340088,271.067514038,,270.489888509,266.33375295,270.667696708,269.304038493,271.673838606
2068-02-15 00:00:00.000000000,270.180476888,271.435778809,,274.411864624,270.208343506,,272.583762905,,270.373592122,276.195510402,262.836980184,,270.965567695,274.510223389,270.765666853,273.905454636,275.801283518,,275.179480235,,275.951927185,,269.725053151,270.074537731,,270.348962402,272.562047477
2068-02-15 12:00:00.000000000,,,276.967329915,,,268.974632045,,,,,,274.718033927,,,,,,273.175009766,,275.77943929,,,,,272.48752267,,
2068-02-16 00:00:00.000000000,,,,,,,,271.995222546,,,,,,,,,,,,,,271.687800816,,,,,
2068-03-16 00:00:00.000000000,,,,,,,,274.764660063,,,,,,,,,,,,,,277.035467239,,,,,
2068-03-16 12:00:00.000000000,270.325762939,273.797283936,278.4706604,275.056361084,274.138649495,271.401492746,273.402861677,,270.285367839,276.58295695,266.516720242,275.658188593,272.857933892,269.562927246,273.344414411,273.888053894,276.754459381,273.119432983,277.338586171,277.48244222,276.375714111,,272.811434428,272.789834885,277.931535121,270.42921346,275.660241638
2068-04-16 00:00:00.000000000,275.73227946,275.06153361,282.606223551,285.876787109,277.973358154,277.013521903,277.085145787,280.433859689,275.132301839,277.580132995,275.139807807,278.373940604,277.350062052,277.270599365,276.526538958,276.11888504,279.637292226,276.841608887,279.789911906,280.009020996,280.9650177,280.191181001,276.54456838,275.451695397,279.102083043,273.951206462,279.126230876
2068-05-16 00:00:00.000000000,,,,,,,,284.570491972,,,,,,,,,,,,,,285.655142648,,,,,
2068-05-16 12:00:00.000000000,280.872648112,279.42388916,285.357145182,287.408717041,286.748390706,283.250525774,281.774765451,,282.780216471,282.605475532,278.848609077,279.74643453,280.489483303,284.074035645,280.946447754,283.383714676,283.097153982,281.564362793,284.373016357,286.494968669,284.918988037,,281.771783193,283.036843073,283.530239432,280.652657064,283.585170245
2068-06-16 00:00:00.000000000,285.938519287,287.17226359,292.320214844,292.209506226,295.045111084,286.143462263,288.766185652,289.048694429,287.121016439,289.860963147,290.05229187,284.474691845,288.95926751,290.727996826,288.544766671,288.077178955,287.319025675,286.967132568,290.326499939,291.146470133,288.202035522,293.665492467,284.618764242,287.55014801,285.639986747,288.081500244,290.410188617
2068-07-16 00:00:00.000000000,,,,,,,,298.752477737,,,,,,,,,,,,,,296.191955566,,,,,
2068-07-16 12:00:00.000000000,291.181610107,290.030702718,293.635801188,294.415938721,298.723567708,287.462339565,295.689457485,,293.531028239,292.327060892,292.093763563,289.750326247,291.749464247,293.757080078,292.086178153,289.906562805,290.56272761,291.20921936,290.362854004,293.040496826,294.4652771,,287.277820587,294.578887576,286.913574219,291.710972087,293.622649838
2068-08-16 00:00:00.000000000,,,,,,,,297.587387812,,,,,,,,,,,,,,295.187933059,,,,,
2068-08-16 12:00:00.000000000,288.141131592,290.332161458,292.423484294,291.822977905,297.250443522,286.889766148,294.547269985,,293.622023519,292.478920368,291.102120294,287.777629671,293.050596449,293.070617676,293.943571254,293.181447983,290.905314128,292.134853516,289.956214905,292.461464437,292.02224884,,287.980144501,294.444752284,290.321290806,290.091044108,292.472987936
2068-09-16 00:00:00.000000000,283.68040568,283.061291504,286.966434733,290.025233154,287.563769531,284.377710833,285.074134173,288.985514323,290.124167887,288.988052831,284.566357083,283.127758571,286.694658067,286.957885742,289.339633615,288.352954865,286.726407369,284.926578979,287.042411804,287.572554525,286.097615051,290.073566255,286.74188741,292.139611017,283.412386649,284.678063965,288.959082093
2068-10-16 00:00:00.000000000,,,,,,,,283.328105382,,,,,,,,,,,,,,279.706537156,,,,,
2068-10-16 12:00:00.000000000,278.069834391,279.176554362,282.598484294,282.443734131,279.356111654,280.624405343,280.945009068,,284.86784668,280.835343486,281.097242567,278.867385501,277.85846795,281.926513672,281.484498814,281.501190186,286.341543833,280.46803894,283.137172699,284.523897298,279.433462524,,282.081298828,279.780119396,276.859151786,277.191212972,283.782440802
2068-11-16 00:00:00.000000000,274.724731445,273.31445516,276.747733561,277.262059937,275.465287272,274.14294172,275.6175354,276.223446801,276.515273031,274.182993879,271.30436537,274.626716614,272.594936795,275.598175049,274.197283936,272.872440338,273.52156957,274.90593689,276.631368001,278.885475667,273.751687622,277.173723493,273.481713613,276.824610756,273.45750558,272.978035482,276.972153481
2068-12-16 00:00:00.000000000,,,,,,,,271.494221279,,,,,,,,,,,,,,271.281364804,,,,,
2068-12-16 12:00:00.000000000,269.49426473,270.892810059,271.094773356,272.644471436,273.31607666,272.374516078,273.578781564,,276.244647217,273.649678856,270.70026652,273.066030956,266.917500814,271.637817383,269.926932199,274.624124527,273.278275808,273.448864746,268.841920217,278.028674316,268.019007874,,271.146322886,270.199606396,273.740942383,267.678745524,266.634072044
2069-01-16 00:00:00.000000000,,,,,,,,267.895080566,,,,,,,,,,,,,,268.065307617,,,,,
2069-01-16 12:00:00.000000000,267.118064372,269.711684163,274.730104574,272.723052979,272.178851318,269.241721017,272.901745605,,271.112609863,272.155155683,264.094182332,272.650298346,267.394887288,267.472686768,271.929043143,272.601491928,272.663208008,268.615646973,271.934778849,274.078057861,265.316041565,,270.834967295,274.350078764,269.093225098,272.288077799,270.559619634
2069-02-15 00:00:00.000000000,270.881793213,273.626511637,277.169549561,271.1193396,271.79477946,272.317297363,274.38145316,,269.809151204,275.700442227,270.3779619,275.26583172,271.967720879,276.282409668,274.80995745,275.937679291,275.85622406,267.516638794,270.452725728,275.686073812,267.451210022,,271.559951782,271.65873028,272.778723145,271.375264486,272.536178126
2069-02-16 00:00:00.000000000,,,,,,,,268.420489357,,,,,,,,,,,,,,271.445045108,,,,,
2069-03-16 00:00:00.000000000,,,,,,,,269.262879871,,,,,,,,,,,,,,275.710020519,,,,,
2069-03-16 12:00:00.000000000,271.788020833,274.869773356,278.159350586,273.550819092,276.548406982,273.954804339,277.066278076,,273.630015055,274.473081647,273.22831387,275.374918983,272.738491482,276.581420898,276.757392229,276.965845108,279.242352804,272.701756592,277.335667928,279.677850342,271.156826782,,273.967002869,274.447386242,275.445757185,273.855137126,274.860516789
2069-04-16 00:00:00.000000000,278.368933105,278.350004069,282.603385417,278.94413269,283.087404378,278.229333496,280.997397287,277.92426627,276.111952718,278.143277871,275.336439345,276.603399368,274.440397475,281.331634521,279.388373675,277.148662567,278.878351847,275.228744507,279.544101715,282.47584432,277.112319946,282.376461937,277.432813009,278.328579857,279.144747489,275.854819743,280.119181623
2069-05-16 00:00:00.000000000,,,,,,,,285.741415115,,,,,,,,,,,,,,287.13739595,,,,,
2069-05-16 12:00:00.000000000,280.824239095,284.772914632,287.02111613,288.021799316,284.392272949,282.472735596,283.110851179,,284.311027018,282.145039568,281.601754083,282.597600664,281.383366903,286.04107666,280.167330497,283.075651169,284.893887838,281.172911987,282.312580109,286.222625732,282.055274963,,283.867129008,284.390156337,284.853336007,279.154597982,286.10863333
2069-06-16 00:00:00.000000000,287.608087158,287.355895996,291.860652669,290.20465271,293.787040202,285.200488281,288.72500436,292.864573887,288.124633789,289.24928854,283.644214206,284.899690537,288.933259752,288.035461426,287.539406913,288.420604706,287.976829529,287.292935791,286.80639267,290.641821289,288.504493713,291.590448289,289.172415415,289.105662755,286.868648856,288.456392415,289.560877944
2069-07-16 00:00:00.000000000,,,,,,,,297.399900891,,,,,,,,,,,,,,296.046405611,,,,,
2069-07-16 12:00:00.000000000,289.869191488,290.630523682,293.706744385,294.939961548,297.260357666,287.234162249,294.453592355,,295.462241618,293.321089003,288.449801975,287.480159578,293.672339545,290.819396973,290.521236747,290.972093582,288.804854075,293.26770813,288.686283112,294.440631104,294.032344055,,290.014272054,296.018609183,289.81469465,293.002327474,293.775864726
2069-08-16 00:00:00.000000000,,,,,,,,297.395503453,,,,,,,,,,,,,,296.281313942,,,,,
