time,bcc-csm1-1-m,ACCESS1-0,ACCESS1-3,IPSL-CM5B-LR,CanCM4,FIO-ESM,CMCC-CMS,MPI-ESM-LR,FGOALS-g2,HadCM3,MIROC-ESM,MIROC5,CanESM2,MPI-ESM-MR,CSIRO-Mk3-6-0,CESM1-BGC,inmcm4,GISS-E2-R-CC,BNU-ESM,MIROC4h,GFDL-CM2p1,GFDL-ESM2G,CMCC-CM,EC-EARTH,GFDL-ESM2M,CCSM4,NorESM1-M,IPSL-CM5A-MR,IPSL-CM5A-LR,GFDL-CM3,CNRM-CM5,GISS-E2-H,MIROC-ESM-CHEM,NorESM1-ME,HadGEM2-AO,GISS-E2-R,HadGEM2-CC,GISS-E2-H-CC,MRI-CGCM3,HadGEM2-ES,bcc-csm1-1,CESM1-CAM5
2059-07-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.906768072,,297.631989979,,,299.63760376,,
2059-07-16 12:00:00.000000000,295.655208406,296.913440523,298.411869594,291.717031479,,290.777473958,289.963390241,288.942370605,289.646114095,,291.929093424,295.996557007,299.310272217,288.825024414,297.583926828,295.719644566,289.246921212,290.865755717,295.024698893,,,291.209703234,290.356595434,294.150770642,289.395077176,295.665650031,295.1746521,294.831486293,292.323595047,291.814620972,290.580618896,292.122914632,295.999922689,293.628088379,,289.427003225,,290.365008036,289.026395525,,292.894948324,296.289382164
2059-08-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.605373564,,296.151319231,,,299.256264823,,
2059-08-16 12:00:00.000000000,293.716195243,297.106047857,297.858056931,291.892105103,,288.919665527,289.123308454,290.033911133,289.071645101,,294.014644368,294.576715698,296.710738118,290.183369664,294.682453265,295.193182743,288.536083112,289.87149175,295.39552002,,,288.584623549,290.466725359,291.48865727,288.339028252,295.874497231,295.008087158,295.16209804,294.200016022,292.846436818,290.751637573,289.394228617,294.146645101,295.0651474,,289.323177338,,289.211341858,290.324861799,,292.254136149,293.545501401
2059-09-16 00:00:00.000000000,288.324252901,290.949103219,290.478814988,283.877567291,,286.638189697,283.169698661,286.506917899,283.92037557,,290.234647624,290.071439819,291.74335734,286.382339914,287.810013253,288.052493625,284.099260603,284.560904185,290.58476766,,,283.301796807,287.635685468,286.349370321,284.338002523,288.9581604,289.11541748,289.120518276,284.898004532,288.539544423,285.057248535,290.545548757,289.102274577,288.825822449,293.763424828,284.996894836,284.82346889,286.779109955,285.100786118,293.671720959,285.643680827,290.032946654
2059-10-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.88520377,,282.675231934,,,284.454395113,,
2059-10-16 12:00:00.000000000,279.509023031,283.267262777,281.904330299,281.78486824,,281.116353353,278.431433105,279.942102051,277.412957764,,284.055938721,280.563718262,281.865692139,279.425802176,281.22625558,280.50107613,279.850229318,280.3162117,284.173417155,,,278.608274672,281.818929653,279.524095444,278.574964735,282.517885767,283.18560791,282.949424526,278.93719101,281.141604106,282.016469116,280.454794566,282.224104818,276.717933655,,278.818414052,,281.257710775,280.094601222,,279.391625977,279.853498979
2059-11-16 00:00:00.000000000,275.230793908,275.135609218,277.457265218,277.3331604,,277.684946696,274.338720703,275.963479178,274.39354248,,280.285266113,275.762945557,274.107169596,273.874623326,276.454173061,272.521973273,276.380581229,273.332922618,274.616188558,,,274.926930745,274.697286587,276.180930001,273.752460056,276.812014801,276.681091309,273.933060128,275.837463379,276.796157837,278.6481427,274.860811869,280.194677734,271.094384766,276.388395037,275.6382459,274.048326765,274.564685822,275.802672613,274.920434861,276.652950033,270.898286762
2059-12-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.788476853,,270.197530111,,,272.139022101,,
2059-12-16 12:00:00.000000000,266.617993854,272.563708351,275.971127465,274.485246658,,274.181113688,268.819212123,272.13898577,272.481060791,,276.196612549,274.52289978,272.351938883,267.837130301,273.405970982,267.905250318,275.368144008,269.059989929,267.609855143,,,272.70390998,270.072874744,270.317516509,270.060711331,269.700294572,275.151306152,275.791000802,275.157253265,274.689203898,274.816459351,275.294804891,277.969248454,269.800416565,,271.321992238,,274.077159882,274.697007679,,273.049145508,269.406568123
2060-01-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.477909633,,270.433487665,,,270.60559082,,
2060-01-16 12:00:00.000000000,273.706753322,273.412620181,274.97643389,273.469976425,,272.593147786,267.648228237,268.704793004,265.880426025,,275.877669271,275.672958984,271.299245199,267.519604492,272.324714007,264.02697199,275.516970389,267.688457489,273.367305501,,,267.899458143,265.056538591,272.330873399,270.262690226,263.839573407,269.416442871,273.443505859,271.321098328,276.357761383,271.256068115,273.822757721,276.689782715,264.669970703,,269.871968587,,272.180825551,270.900845482,,265.682983398,272.537408386
2060-02-15 00:00:00.000000000,275.098337809,,,275.721885681,,274.774749756,,,268.654231771,,,277.281359863,276.526531982,,276.209439523,268.022706928,274.314504569,272.46547699,270.184488932,,,270.927612305,,,272.574656169,274.333782466,270.779510498,274.452153669,268.688848495,275.473684947,,276.174090068,,267.414025879,,272.877864838,,275.073375702,,,271.808711751,274.573424985
2060-02-15 12:00:00.000000000,,272.926293509,275.121677217,,,,274.134469169,273.301902553,,,275.178857422,,,273.568657575,,,,,,,,,267.018465909,269.715330578,,,,,,,269.668253784,,273.661879476,,,,,,274.645088922,,,
2060-02-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.550735474,,274.11794172,,,267.333635603,,
2060-03-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.695948283,,276.871955508,,,271.353304908,,
2060-03-16 12:00:00.000000000,275.337484814,278.052205404,280.876568022,277.979494095,,277.972460937,276.96721017,275.80082659,271.375457764,,279.466306559,279.451549072,276.769773356,273.04329834,276.539966692,276.894355543,278.007742746,275.167432149,270.387188721,,,270.98646715,278.263931429,269.696212042,275.490444607,278.763464725,273.931121826,277.304450335,277.117544174,278.010350545,273.256366577,277.629717509,277.241257731,269.139367676,,274.787509918,,276.536994934,272.16662634,,271.122243245,278.154807967
2060-04-16 00:00:00.000000000,277.317245847,281.055159069,281.938451131,281.834356308,,279.284039307,280.942374093,280.654273333,276.400413005,,282.318693034,283.749682617,280.859596761,281.579427665,280.725473458,281.078683564,280.272165353,278.92159907,274.831121826,,,274.834974501,283.271372785,277.416052319,278.049075656,279.273401126,280.25100708,277.461965506,278.23412323,280.445486705,277.776292114,280.114782969,282.362445068,278.257380676,280.795453753,279.511435191,281.561824254,280.014340719,278.625656491,278.23689488,275.660333252,279.342500937
2060-05-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.796115694,,285.488070533,,,283.547326951,,
2060-05-16 12:00:00.000000000,281.844706581,287.09912836,286.713632493,285.678373337,,283.429691569,282.266556222,284.366474261,279.893320719,,287.60692749,290.297871094,285.333599854,283.275394113,285.602552141,285.755865232,283.814409528,285.447714488,284.496549479,,,283.134228177,286.701152763,281.356715611,282.644895766,285.001910277,285.087341309,283.727127511,282.113382339,284.850804647,283.585914917,283.921040853,287.583809408,285.489437866,,282.477433523,,283.507277171,282.545044672,,283.71116333,284.719430634
2060-06-16 00:00:00.000000000,290.798736572,291.460891724,291.377272106,289.287725449,,288.48147583,286.235467529,286.814967564,286.767008464,,291.55269165,293.8427771,292.91934611,286.37833252,293.271783447,291.220147643,286.642872838,288.474355062,291.723594157,,,286.850911458,286.373720728,287.544978551,288.909101698,291.369066335,289.92288208,288.636955043,290.18429184,288.68555069,288.63197876,287.659066518,292.216703288,292.087667847,292.869039626,284.984741211,292.542428153,287.84364446,287.51802499,293.93128604,287.791237386,290.169321696
2060-07-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.645895095,,299.139490037,,,298.330739339,,
2060-07-16 12:00:00.000000000,297.959519159,298.067329043,295.330643427,292.024648666,,290.292242432,291.605235073,288.623753139,290.463368734,,295.576833089,295.598317261,297.293817139,289.856752232,297.258618164,297.675396852,289.883932059,289.584915161,296.0465271,,,290.396021525,290.033463603,292.298068455,293.388466729,296.511796739,293.136352539,292.526933071,291.532970428,289.889621735,291.510423584,288.15311559,295.671356201,293.266937256,,289.364907583,,288.019827525,289.515057155,,290.593833415,293.826164477
2060-08-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.615161714,,296.799396333,,,298.5233474,,
2060-08-16 12:00:00.000000000,293.28667341,296.092624483,298.535318284,291.204006195,,289.915500895,288.781059919,289.915187291,289.347180176,,293.163026937,294.889656372,296.717976888,287.743806676,297.270935931,294.606019916,290.273307582,288.054686228,295.80195109,,,288.833221436,289.918528547,290.978583926,292.903611925,296.29777234,292.759735107,295.426638358,293.279844284,293.187376658,293.203619385,288.946917216,293.617246501,292.081854248,,290.445821126,,288.415273031,289.645151411,,291.244405111,294.259038135
2060-09-16 00:00:00.000000000,284.161724999,290.690803165,289.969678606,286.619737625,,285.87197876,284.900436837,290.035721261,283.338104248,,288.195747884,289.757532959,289.680761719,285.981122698,287.36794172,286.790095782,284.725305176,287.275867462,289.358518473,,,285.606664022,285.988949554,284.342510405,287.871688843,291.708532468,287.110046387,287.394581822,287.532928467,288.154040019,288.342803955,287.814146678,289.128491211,287.233015442,292.803874425,284.914914449,293.222131638,286.443023682,284.401946295,291.066368466,283.709743245,289.430012713
2060-10-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.636911301,,282.795793806,,,282.620516822,,
2060-10-16 12:00:00.000000000,276.67649369,283.582793463,280.564126878,281.21516037,,278.866758219,278.763237653,283.694925363,278.002577718,,284.324367269,283.555127563,283.334698486,281.712850516,280.595284598,279.532909971,281.494329834,280.978439331,283.5331604,,,276.990634494,278.671639491,278.852090381,282.196368747,281.418177133,280.550872803,282.229996164,280.602584839,280.015757243,281.718939209,280.015902201,283.952994792,280.332649231,,281.13172404,,285.991584778,279.082231431,,278.721171061,282.153307366
2060-11-16 00:00:00.000000000,275.308912368,278.328869774,277.875853039,277.507392883,,276.582356771,273.766969517,274.936636789,275.703702799,,278.966599528,275.752424927,276.836049398,275.962136405,275.852946254,277.033938938,277.381568255,272.779046377,273.277392578,,,273.621290419,272.323759445,272.959689912,272.844460381,275.057605474,277.708770752,274.380399867,276.815250397,273.887658437,276.23296875,277.659818014,276.928731283,275.800982666,275.344144549,274.284423828,276.758231027,276.649208069,274.622284299,276.155173165,274.960105387,276.745298135
2060-12-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.663575672,,271.055467878,,,271.895799909,,
2060-12-16 12:00:00.000000000,264.651683989,275.122493199,275.112454369,278.027612686,,276.189742025,267.678365653,274.310552979,271.349092611,,276.508013916,272.418374023,274.421602376,272.945974295,274.006086949,269.855147853,273.83669172,266.827788035,272.796704102,,,270.075481839,270.861609257,269.532606216,270.796151055,270.01188336,272.457214355,271.42212786,274.764974594,274.465243022,273.039735107,271.081348419,272.946968587,269.098727417,,272.15440623,,270.577959696,271.011302403,,274.195292155,273.469925697
2061-01-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.483542306,,270.905424572,,,273.157879057,,
2061-01-16 12:00:00.000000000,269.537381127,275.902728853,273.58514259,274.489963531,,268.364949544,270.569117083,270.593977574,269.894388835,,277.577246094,272.308779907,272.93458252,269.740953718,275.04860927,267.547213468,276.69775129,271.794920603,267.109873454,,,270.378204346,271.766101876,271.632428124,271.705588447,273.864971431,273.915710449,267.851653181,268.277158737,269.177664439,264.947295227,268.709992727,273.434800212,270.528988647,,271.260828654,,273.017832438,271.811127436,,270.791646322,270.790369824
2061-02-15 00:00:00.000000000,274.497514997,274.769298009,275.718245733,274.30031395,,266.610909017,272.344343785,273.653146798,268.29444987,,274.719637044,271.062432251,270.811861165,273.550294713,273.497091239,278.661977132,276.813174003,273.107135773,269.152209473,,,271.192942301,270.87675584,269.176213582,271.774975247,276.020746713,276.209960938,271.594101388,271.287939072,273.502911886,271.98032959,271.840417226,275.857460531,271.681278992,,271.861807505,,274.07663091,273.259645735,,265.629652913,275.833421495
2061-02-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.617475964,,272.62668428,,,269.39881243,,
2061-03-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.008289882,,277.481433687,,,276.531364804,,
2061-03-16 12:00:00.000000000,275.688464573,277.362614223,278.324563889,278.25519371,,271.831606038,277.704087612,277.164887347,268.295717367,,278.856026204,275.052197876,271.574359131,276.95113787,279.245546177,278.85237137,276.16554827,275.130634308,274.797690837,,,268.399961683,274.701653683,272.206756955,275.01500278,278.743539521,278.456054688,275.591732352,273.849243164,275.782165527,275.425001221,275.422190348,278.506691488,276.970079041,,275.410387675,,275.969905853,275.981212434,,271.908028158,276.589813849
2061-04-16 00:00:00.000000000,275.715264457,284.452179682,281.231152489,281.106834412,,275.350229899,278.786395264,279.899091448,276.608034261,,283.282704671,282.21458374,277.492144775,282.037915911,280.765210833,277.360934171,279.354688372,277.828038534,274.867466227,,,276.462982178,278.820098877,276.20648702,276.212960137,279.538435194,280.851867676,279.513124302,274.830303192,278.28899765,276.909164429,278.08696874,281.961431885,278.778883362,279.440008981,279.691160838,279.434881301,279.904415131,279.077404204,277.935320173,275.602516683,279.205817329
2061-05-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.736362276,,285.490761893,,,285.890383766,,
2061-05-16 12:00:00.000000000,283.176299686,288.283530099,285.549229213,284.142095566,,283.704734294,285.844210379,284.774260603,280.879986572,,286.331978353,290.741707153,288.064363607,283.717443848,285.490789795,286.343689273,283.282836914,282.220314026,285.102573649,,,282.833253649,281.848216664,283.866228013,281.870800442,285.494187789,284.299377441,283.542509242,283.572570801,282.331345876,282.911283569,284.987898509,287.015545654,284.638708496,,283.101074219,,284.156364441,281.80577705,,286.277945964,285.691909944
2061-06-16 00:00:00.000000000,292.541337876,292.347511655,292.828896659,289.010345459,,286.421571859,287.526198905,286.457550921,286.587613932,,294.611610921,291.604727783,295.013985189,287.236721366,293.956032889,292.598611543,286.983177839,283.918964386,288.760068766,,,288.594601101,284.55064315,287.971231733,285.690155029,290.233557807,289.80480957,288.663037109,286.655448914,287.158372243,287.836230469,288.295146942,292.828192139,292.041870117,296.622491019,287.27934138,292.056425549,287.972957611,286.553001767,290.785724458,288.045884196,290.710872457
2061-07-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.876697359,,295.58005342,,,298.977100191,,
2061-07-16 12:00:00.000000000,294.584986369,296.828153338,297.401678176,293.796962738,,289.819584147,287.315475028,288.663098145,290.181355794,,296.328519694,296.425402832,300.617130534,289.455042376,296.478700474,296.388651222,288.79347883,290.38272349,295.541215007,,,288.031543308,289.29656181,293.89931597,288.930720011,294.715881964,295.003601074,294.963645717,293.174196243,291.976393382,293.029245605,292.39470164,295.51272583,296.105343628,,288.877970378,,289.333175659,289.856268383,,294.140997314,294.623701924
2061-08-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.865025112,,295.448124477,,,294.609574091,,
2061-08-16 12:00:00.000000000,293.994900295,298.352376302,298.022086007,292.246833801,,290.912186686,291.209359305,288.476422119,289.014569092,,294.007607015,294.31519043,301.32097168,287.170068359,295.964817592,295.350234523,288.900585938,290.866077423,297.338460286,,,289.237503052,286.594797154,294.364493597,290.972571479,294.685061985,293.366271973,293.423427037,293.16595459,292.988030752,292.632123413,289.686589559,293.117956543,294.29669342,,289.550563812,,289.901910146,289.959733509,,292.78007609,294.504785711
2061-09-16 00:00:00.000000000,292.067757743,289.592804682,294.395428612,287.19742012,,285.633695475,285.006638009,284.422695487,283.766461182,,289.803145345,289.967731323,291.948840332,285.311692592,292.197742571,291.011643227,285.275693185,287.983787537,288.463391113,,,285.407430013,285.183746646,286.644335066,290.256980048,287.734009406,288.63772583,289.115507289,287.159896851,285.615620931,286.927106323,286.627141317,290.148203532,290.947180176,292.24806286,288.362173716,291.064583915,287.170799255,283.654208592,291.997020903,288.087217204,289.473738237
2061-10-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.93149385,,281.18397304,,,283.39831107,,
2061-10-16 12:00:00.000000000,277.765957787,282.807849702,282.104417347,279.346082687,,281.442075602,279.516394915,281.406080845,279.021700033,,284.691815186,284.635759888,280.390958659,278.78243321,282.102956717,282.704929544,280.427055141,281.035060883,281.956455485,,,278.150722928,278.536758885,279.900973365,278.436318292,281.660283252,280.98840332,281.401294817,278.499076843,282.573291779,280.622836914,280.277151744,282.134077962,278.913267517,,279.881623586,,280.21905899,280.768468221,,280.181136068,281.276443019
2061-11-16 00:00:00.000000000,275.146229699,275.524727231,277.800861904,276.968963623,,277.505067952,275.050013951,271.341341727,275.581591797,,279.812756348,279.755927734,271.813094076,277.666324289,273.176888602,273.039205224,273.767095075,275.519271851,269.167362467,,,275.913338555,273.27752254,274.367161705,274.931147257,275.107340495,274.95980835,278.231700788,275.086948395,277.325012207,276.424812012,277.391471863,278.589705404,275.450523376,275.904196603,275.065681458,277.344081334,276.140928904,273.62311118,277.955483573,278.284344482,275.420193142
2061-12-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.573176793,,271.62936256,,,268.368514288,,
2061-12-16 12:00:00.000000000,273.818014236,269.867130824,274.764181955,274.363666534,,275.188631185,271.084441267,271.184873744,272.735882568,,277.738399251,275.713841553,273.667832438,272.294049944,271.447013637,274.642844768,275.125667899,272.88597997,273.785487874,,,271.071745131,271.492609197,271.230455308,270.787456936,269.988825943,274.012634277,274.897415597,273.222772598,275.183999379,273.273461914,276.445813497,275.499804687,265.777210999,,270.874609629,,272.338854472,272.466250102,,275.698297119,273.584488377
2062-01-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.346182687,,267.437053862,,,271.073496501,,
2062-01-16 12:00:00.000000000,276.20783379,271.395789737,273.139149257,271.393821716,,272.654225667,269.044673375,272.515757533,270.217445882,,274.979309082,273.271785278,275.670125326,271.067686244,270.530800084,274.804451991,276.643800572,272.171615601,274.842352295,,,268.060270521,271.147519815,269.177937462,270.250954522,269.497185293,271.454223633,272.749741908,272.548568726,273.66420873,271.06749939,274.736620585,272.433658854,274.225360107,,270.422247569,,272.594558716,272.881364732,,274.014147949,268.949387367
2062-02-15 00:00:00.000000000,272.044377645,274.307316371,276.131181989,273.089172363,,277.624133301,271.274619838,273.660967146,270.535581462,,276.739971924,273.217924805,275.175510661,275.735545131,274.965589251,273.322276722,277.507182966,270.862620036,275.233113607,,,269.750934177,272.076901214,268.789675758,270.712573581,274.746666802,267.92755127,271.694681222,275.559659958,272.5544192,274.35973999,274.959260305,271.882688395,271.580610657,,269.258197784,,273.304424286,273.413022723,,273.782826742,271.719389636
2062-02-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.941499256,,269.801725842,,,272.491309756,,
2062-03-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.242797852,,275.851890927,,,273.895491827,,
2062-03-16 12:00:00.000000000,272.750976562,276.934237526,278.115776425,276.361190796,,275.6987854,272.120526995,274.889864676,271.054404704,,279.016025798,276.460796509,277.016955566,274.975898961,276.728869629,278.54408557,279.562900216,273.694155375,277.244423421,,,270.230411106,272.186548715,272.086744036,271.68476359,276.628568399,275.498840332,273.331054688,280.358638763,275.311617533,273.258209839,277.269583384,278.775101725,275.004492187,,274.190547943,,276.284374237,276.09588732,,276.038665771,277.105901545
2062-04-16 00:00:00.000000000,276.141291664,281.717813401,282.948321388,280.118330002,,278.15694987,280.605111258,277.93656965,277.370825195,,281.338232422,280.102720337,277.025476074,279.163239397,279.431673758,282.114080872,281.230528913,278.820344289,277.922650146,,,273.928505792,274.71492698,275.544655209,276.873657227,281.788633096,280.99810791,275.122914342,280.90263176,280.606110891,277.593417358,281.199971517,280.920835368,279.244541931,282.913406372,278.505556742,280.940123059,278.087186178,278.911823454,280.581303188,276.983361816,280.016401503
2062-05-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.786606562,,284.193262009,,,285.543070475,,
2062-05-16 12:00:00.000000000,283.016096206,286.573704311,286.477009365,285.771020889,,284.12138265,286.046967425,285.574129813,281.297357178,,286.491819255,288.015527954,285.967531331,283.523871722,284.327401297,286.950271452,283.802788435,281.508385976,283.620479329,,,280.156963772,280.430834221,282.046434675,281.427047729,286.722417966,286.05380249,282.592362758,283.192426682,283.90221405,283.806576538,285.2873408,286.729307048,284.033589172,,282.176289876,,281.730383555,281.656649998,,283.152600098,285.731160482
2062-06-16 00:00:00.000000000,288.834235055,289.838583083,292.19594683,290.269935608,,287.871919759,288.772351074,287.102066476,288.23994751,,293.709370931,291.502614746,296.870452881,287.719475446,292.108284215,291.939858485,288.085653251,285.957417806,289.747721354,,,284.613496568,286.311646741,286.368645078,286.908879598,290.903949468,290.297912598,288.372339739,290.332952499,288.406531016,287.314813843,286.987926483,291.074117025,288.682847595,292.703369867,288.246967316,291.740145729,288.29374822,286.635975429,292.138923282,286.93774821,289.185995083
2062-07-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.243448893,,298.31838408,,,296.448617118,,
2062-07-16 12:00:00.000000000,296.015827361,296.469161987,296.728654407,290.547832489,,290.628265381,290.412516567,289.211797224,290.867513021,,298.244620768,294.018695068,299.965684001,286.832891846,297.915008545,296.329240895,291.200422886,287.231362661,296.347452799,,,289.070183648,288.187024357,293.229254586,290.904768202,296.439895784,294.721984863,292.858454241,293.723888397,292.409699758,294.104719238,289.751752218,296.562449137,293.292880249,,287.328943888,,288.316786448,289.470632281,,290.851745605,294.865915934
2062-08-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.32250032,,297.297143845,,,299.101742699,,
2062-08-16 12:00:00.000000000,294.708657764,297.272745768,296.910895938,290.305978775,,289.047609456,289.041247559,291.254521833,291.466495768,,294.495066325,292.322993164,298.95806071,288.402255685,296.603005545,296.461243601,290.832867432,289.933666229,296.14397583,,,292.655629476,290.578183877,293.445628575,291.573277791,295.541437322,294.910705566,293.94382673,292.833259583,293.369715373,292.086488647,288.894212087,296.002547201,295.824351501,,289.765403748,,289.950579325,289.935988653,,293.210618083,293.756174415
2062-09-16 00:00:00.000000000,286.986738296,289.355290731,293.917742775,287.572645187,,284.534289551,283.915914481,289.191124616,284.44159139,,289.67370402,289.509534302,290.757515462,286.459851074,290.260762242,289.100446605,286.137891497,284.642795563,290.965734863,,,283.598105537,284.479414506,286.688775562,287.602218628,290.199011909,288.953796387,288.838817487,291.041225433,290.510155996,288.361130371,290.10613505,289.34736735,290.386888123,294.337888445,284.591040293,290.980022612,286.700867971,284.659741356,292.149140858,286.4274882,289.068244703
2062-10-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.989006406,,285.898142497,,,284.139240083,,
2062-10-16 12:00:00.000000000,279.657687596,284.70362854,281.961014521,279.425045013,,283.201822917,280.160388184,283.856604876,278.639176432,,284.472226969,281.401403198,281.301865641,280.082882254,282.363003104,283.735337999,279.095715332,283.230205536,284.563574219,,,278.480216132,280.084115693,277.616855803,279.611287435,283.143635451,282.661529541,281.252090018,283.218406677,279.126978556,280.261705322,280.682740529,284.218800863,278.334120178,,280.294035594,,279.680520376,275.102212088,,281.598262533,283.011773928
2062-11-16 00:00:00.000000000,277.897451128,278.586707706,276.872033255,278.556079865,,277.373256429,269.536434501,272.25052403,274.460831706,,278.298529053,276.458163452,277.08100179,277.471833147,272.433817836,273.930743285,273.572327532,275.445784251,277.735656738,,,272.703231812,274.058804907,277.162026905,273.89698622,276.215370564,278.819152832,275.930962263,277.190076828,277.657786051,274.976372681,277.794085185,279.753112793,274.02464447,278.033779326,273.43296051,276.717660086,277.099973043,277.072220575,275.181829543,278.671130371,278.478993734
2062-12-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.854145595,,270.056836809,,,272.006987072,,
2062-12-16 12:00:00.000000000,269.68594433,273.79128447,275.817186628,271.953849792,,271.090806071,273.265795898,268.000742885,270.840541585,,277.127758789,275.203758545,276.888305664,274.861629813,272.864567348,274.808403555,274.044192941,267.618022919,273.7550354,,,268.424599542,269.449203954,268.663344974,266.702738444,275.910941076,272.530944824,273.539558629,276.688142776,272.194068909,272.535099487,273.120616913,276.38030599,269.737489319,,273.279410044,,269.497399648,275.491786775,,270.162451172,269.606562759
2063-01-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.73274013,,270.460649763,,,271.352665492,,
2063-01-16 12:00:00.000000000,271.062512352,269.36026001,274.352394467,270.481103897,,270.910614014,273.114014544,271.854364886,266.180257161,,274.20462443,270.295633545,273.213287354,272.747889056,274.474348668,269.476630009,273.589260428,267.703500112,274.415037028,,,265.269136217,267.652371802,270.087930588,270.279184977,275.486963754,270.593078613,273.039699881,275.496511459,274.140986125,269.34965271,272.307612101,276.23421224,271.869412231,,270.414229075,,270.351970673,272.245598929,,268.012579346,268.265818278
2063-02-15 00:00:00.000000000,273.525133042,273.610887073,275.40733628,276.005643845,,271.047288005,274.253520857,272.939242118,268.093640137,,274.581400553,272.473301392,273.511246745,273.622978864,274.323962402,275.816337508,276.585534668,271.052187602,274.132765706,,,267.196161906,273.06910012,271.515977769,273.338840061,275.338795672,268.984008789,268.717221505,276.475013733,273.959485372,271.899545898,274.955608368,278.8453125,268.679486084,,272.430405935,,273.261179606,271.383548555,,265.090828451,269.706419665
2063-02-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.256362915,,271.890065511,,,268.791554769,,
2063-03-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.50436474,,276.99206543,,,275.652589344,,
2063-03-16 12:00:00.000000000,275.290080479,276.074637277,277.835455758,278.009418488,,276.57901001,277.118123954,277.148111398,272.018747965,,278.678519694,273.408425293,274.905224609,278.353349958,277.571275984,275.124133794,278.298146275,272.73792394,275.178611247,,,269.42872111,278.952065208,273.720341274,273.655193753,273.585001936,275.039520264,277.477920096,276.522279739,277.74315389,273.624424438,277.154050191,278.535089111,272.12724762,,273.323322296,,275.897095998,273.583761306,,267.930436198,273.720040678
2063-04-16 00:00:00.000000000,277.591342018,283.906036377,280.068550473,280.488361359,,280.057145182,280.528372628,282.937529646,277.408540853,,281.653076172,281.248972168,280.041937256,282.387590681,282.277323696,281.08551457,280.264726911,279.279699961,277.679374186,,,274.316601223,280.852162371,278.319060189,278.204669529,277.342944213,280.761199951,279.137546212,280.944408417,278.60055542,277.708369141,280.125324249,281.042232259,279.623806763,282.936838059,278.34459432,279.77376738,283.05953598,279.224472773,281.565163749,275.943955485,280.337570036
2063-05-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.736199515,,284.92989531,,,286.902818952,,
