model,IPSL-CM5A-LR,GFDL-CM3,FIO-ESM,FIO-ESM,FIO-ESM,MIROC-ESM,MIROC5,MIROC5,MIROC5,MIROC5,MIROC5,GISS-E2-H,MIROC-ESM-CHEM,GFDL-ESM2G,CCSM4,CCSM4,CCSM4,CCSM4,CCSM4,CCSM4,NorESM1-ME,HadGEM2-ES,HadGEM2-ES,HadGEM2-ES,HadGEM2-ES,GISS-E2-R,HadGEM2-AO,CESM1-CAM5,CESM1-CAM5,CESM1-CAM5,MRI-CGCM3,GFDL-ESM2M,bcc-csm1-1-m,NorESM1-M,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,bcc-csm1-1,IPSL-CM5A-MR
run,run1,run1,run1,run2,run3,run1,run1,run2,run3,run4,run5,run1,run1,run1,run1,run2,run3,run4,run5,run6,run1,run1,run2,run3,run4,run1,run1,run1,run2,run3,run1,run1,run1,run1,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run1,run1
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-01,296.01881466,293.524629971,292.810758091,293.916768595,293.020854902,296.526707068,298.074112928,298.287560387,296.849234591,297.197419056,296.228178467,293.507448886,296.819910664,294.280643966,296.846369481,297.917438566,297.403394778,297.134260542,297.135700887,298.774681309,294.657780478,298.90376996,296.111881073,296.937600094,300.756932852,293.494508843,299.192968306,294.861298966,293.92653566,294.836113526,292.748014178,292.212221876,299.319713775,295.11026001,301.66194853,299.192820963,303.025781354,296.422948735,302.322441685,301.892791476,299.343005285,302.394364106,301.199502781,301.961401305,298.259941465,296.945541521
2007-09-01,290.672477584,287.829763615,289.793306544,288.621229492,287.215927527,290.91019489,292.861226786,293.127772794,292.657165854,292.367873635,291.535313312,287.929291222,290.06488247,289.3124269,290.682437278,292.0289972,289.847925095,291.291224712,290.908512926,291.06780447,289.66776574,291.418513108,291.943848387,294.343964065,294.80772661,290.185521768,294.425865213,291.207013303,290.24157607,290.180728482,287.893008862,289.089671237,289.297327221,289.709106445,293.956426514,291.649514283,296.212002124,290.682771899,293.336456426,290.951765055,291.744313086,291.938884683,290.867208876,293.145780912,292.80570085,293.756577563
2007-10-01,280.976024691,281.55584045,284.352684535,281.99717982,280.746478845,281.705092646,283.841672518,288.780229685,284.394507659,286.517909032,285.148833842,282.297128885,284.513453518,279.644097195,282.524344288,285.05693206,282.418705758,284.776034956,285.048894547,282.949598015,282.567613554,284.390872237,282.38201939,283.572521987,282.786049971,285.311075549,284.900111826,282.362525498,283.106037179,285.036028451,280.245716719,282.150516673,283.639268834,282.110321045,285.814785595,282.167013704,285.453531992,281.35723698,282.364548557,280.196936309,281.852442208,282.888423176,282.975620021,281.967977201,282.559399453,280.255396164
2007-11-01,274.582843796,276.849018903,276.392522558,274.840500026,277.70237502,275.545729526,278.128558584,278.359539827,277.036274176,279.222399464,279.303898899,276.322173201,278.951352977,275.774704635,277.373112064,276.245985907,274.45900868,279.075479496,276.845191196,277.280425928,275.588874835,276.948771295,276.809777739,277.117849604,274.300169448,276.617102025,275.53376481,278.448615868,274.824507913,277.821935699,272.998452286,276.502666851,275.324264886,272.800262451,274.272728843,274.48722394,274.071579231,273.466079782,273.831983918,274.119299674,276.092788834,275.017286877,275.65978659,274.160654785,272.78847704,274.565999323
2007-12-01,270.604963409,269.297736527,271.383444949,266.997053922,273.955916649,270.009479681,272.286310094,273.131332982,271.285239273,273.297958379,271.911653017,270.172560653,274.200162158,271.577657223,269.517338019,271.405405811,268.80237732,271.892799517,270.696875279,274.351209396,268.525079557,269.409645127,268.145306567,270.367420131,269.119509995,270.237651278,266.805489867,270.557417494,271.038221858,270.009765199,268.527240165,267.945970224,269.224044298,269.84954834,268.204531678,266.21108775,268.59533346,270.143372056,269.806596964,268.445421784,271.672986196,268.2299631,269.940567296,269.098682847,266.68486334,270.889953509
2008-01-01,263.639403582,270.984990073,272.574043849,264.98697691,270.4728301,269.797385363,266.730099516,272.552391776,268.454122692,271.646495737,272.054493559,265.295591528,271.162307404,268.857261975,268.016376223,269.811886043,267.073303677,267.07833939,267.369454421,263.561261663,267.342775753,267.214460436,265.637019791,268.388067014,269.700782027,267.947847577,268.257917924,267.877639358,266.891105401,270.283420869,269.680355415,267.407023667,268.008009236,267.452514648,267.109164678,268.624993801,268.805800111,267.358605979,268.939880624,268.320648974,269.592958143,267.739666228,267.503952354,266.341116981,267.599657309,271.711454564
2008-02-01,269.707910855,272.057360714,272.364843482,271.37917339,274.118733214,270.462626715,270.782299004,271.726500315,266.954076213,270.366472064,271.198360778,269.773188345,272.01640546,269.521138625,270.626685554,265.925461512,271.526226444,269.432426281,268.132202588,270.194262961,271.588192065,266.481893986,271.367807044,268.843867914,263.047971036,270.899616046,270.145171978,271.384838717,267.736762539,271.760490694,273.441969203,275.954331306,272.431599784,268.12097168,263.940840761,265.884080045,271.714602173,268.664012916,271.5457171,272.519079815,271.17592197,270.448416996,270.144470863,270.828594839,267.665337114,269.216912161
2008-03-01,277.693340633,275.420954932,280.467926163,273.707000888,276.007095747,275.767355365,276.931153913,277.059479131,276.81396776,274.29393899,272.330289456,276.039884448,276.132634294,276.251136133,279.146533562,275.049901213,278.727267372,279.117204481,276.826934972,275.109692624,275.271079637,275.253486065,280.264192198,274.820900114,272.969121298,271.070955077,275.525346057,277.940766314,275.967993263,276.107246071,274.281413805,278.121569655,273.17623418,274.397705078,272.295337616,269.185214391,275.516513388,274.056911262,276.15862337,274.418428344,274.075700637,271.811340518,276.320850788,276.884832466,272.960441284,276.621786023
2008-04-01,282.64963286,278.870021467,284.980939319,279.764992382,281.225331573,285.197600298,285.758260823,285.78578385,282.67688659,285.36043972,284.21847111,281.831188232,284.200589,280.850619874,283.679560507,285.40539465,282.569441517,284.172507885,281.292809682,281.661575037,280.679544689,281.080127964,284.944623363,283.0848495,284.428853491,280.586359403,282.172055804,282.924230939,282.050333143,283.081481372,283.01801474,280.319407665,278.926986177,281.729187012,280.067884432,280.804579661,281.49494546,282.281527075,281.996986893,279.942361999,280.59836058,279.532393713,281.163392585,280.393475371,280.237312614,283.382763879
2008-05-01,287.874663636,284.333970575,286.892385786,289.269153166,286.585640079,290.154223027,291.596696639,292.87691271,291.392032068,293.061366102,292.249887647,287.333457525,290.118326952,285.979867137,287.770854686,290.884189324,289.692640508,289.496293975,288.936923774,288.533589534,287.179101258,289.713230945,292.184618386,289.498035214,288.928648453,286.657029958,292.19951345,287.726179746,289.138041589,289.503899948,286.808427867,285.299435768,292.451378773,286.933685303,285.096282323,286.485104186,287.097156068,286.683456173,287.541910371,286.588283826,287.384636491,285.665385333,286.896383143,286.282658227,286.54457954,289.656506135
