time,bcc-csm1-1-m,ACCESS1-0,ACCESS1-3,FGOALS-g2,FIO-ESM,CMCC-CMS,MPI-ESM-LR,IPSL-CM5B-LR,MIROC-ESM,MIROC5,CMCC-CM,MPI-ESM-MR,CSIRO-Mk3-6-0,CESM1-BGC,inmcm4,CanESM2,GISS-E2-R-CC,BNU-ESM,CCSM4,GFDL-ESM2G,EC-EARTH,GFDL-ESM2M,NorESM1-M,CESM1-WACCM,IPSL-CM5A-MR,IPSL-CM5A-LR,GFDL-CM3,CNRM-CM5,GISS-E2-H,MIROC-ESM-CHEM,MRI-ESM1,NorESM1-ME,HadGEM2-AO,GISS-E2-R,HadGEM2-CC,GISS-E2-H-CC,CMCC-CESM,MRI-CGCM3,HadGEM2-ES,bcc-csm1-1,CESM1-CAM5
2064-01-01,7.05018003156e-05,5.9361855966e-05,5.78405225886e-05,5.65816108671e-05,7.46845726098e-05,8.31830365184e-05,6.95717699793e-05,3.22696691342e-05,2.76798951745e-05,3.4915558681e-05,3.7048028775e-05,1.07239578418e-05,7.81951541285e-05,5.80300932257e-05,3.95066657802e-05,7.49903755301e-05,5.44224806921e-05,6.35537597797e-05,1.53567843698e-05,1.78200552278e-05,4.90707856919e-05,3.3254906561e-05,3.88365042454e-05,5.54373562863e-05,2.14617079109e-05,3.63092911471e-05,2.91404307215e-05,3.32321805445e-05,3.77519710355e-05,5.91327796428e-05,4.88651305009e-05,4.12514548771e-05,3.87956582862e-05,5.6059203871e-05,3.6202457176e-05,3.71370071737e-05,3.80587298423e-05,6.38874568743e-05,5.64084646157e-05,5.31312275901e-05,8.24559251439e-05
2064-02-01,4.23475933509e-05,3.41235308952e-05,7.52396489415e-05,3.04174622215e-05,8.6238966469e-05,2.03417747148e-05,2.76596447553e-05,2.0231127337e-05,6.31350974193e-05,5.86788496184e-05,2.55761761865e-05,5.39089993773e-05,6.67668787563e-05,7.49807365509e-05,6.26219839822e-05,4.50312315176e-05,4.28164193712e-05,5.50190240271e-05,6.61047221056e-05,4.02960611407e-05,4.25027118841e-05,5.27642376053e-05,2.91109754471e-05,2.68363473197e-05,5.61918621055e-05,3.42887030911e-05,2.45794896045e-05,3.38171259318e-05,3.01987162175e-05,4.93535517307e-05,6.55676755655e-05,7.75624078415e-05,2.33223493719e-05,2.94967615181e-05,2.96706532589e-05,1.67785664758e-05,4.44117031293e-05,4.66383869371e-05,5.37137654127e-05,3.19340972055e-05,5.33859434342e-05
2064-03-01,3.83742292451e-05,2.90196943362e-05,5.28684013694e-05,4.95604979127e-05,5.54055908045e-05,2.34645184329e-05,3.39819301319e-05,2.51710793577e-05,3.68328368495e-05,3.51759317346e-05,1.83333362326e-05,6.54720060993e-05,4.73551118505e-05,2.31591465276e-05,4.70366397037e-05,3.56996613543e-05,2.86657471141e-05,6.95623268257e-05,2.01663443302e-05,5.46272123453e-05,2.26388643958e-05,2.99618770643e-05,1.95851407625e-05,3.22164327372e-05,1.36173714184e-05,3.46595733163e-05,5.05644196285e-05,5.05849747606e-05,2.69673773232e-05,6.06106344397e-05,4.81005870316e-05,4.48957076514e-05,2.58073169529e-05,4.11583299638e-05,3.35726562341e-05,4.07799169579e-05,2.61875575234e-05,4.43973095798e-05,3.45502328942e-05,3.82773654565e-05,4.67453431919e-05
2064-04-01,5.06924004315e-05,4.3906835994e-05,1.96684005091e-05,3.36598207165e-05,4.98167484087e-05,1.49304080488e-05,1.18829010587e-05,2.73819871381e-05,3.84382425788e-05,3.93764966429e-05,2.67320102659e-05,3.13547518869e-05,4.04249762401e-05,2.99585578542e-05,4.78724465211e-05,4.36542030608e-05,5.2404960267e-05,6.54920627615e-05,2.88813544103e-05,4.3050587212e-05,3.522056989e-05,4.14103309999e-05,2.60968990915e-05,2.37631526488e-05,2.9758520785e-05,2.45711942739e-05,2.70719832921e-05,2.47207837856e-05,3.08343994107e-05,5.58440330982e-05,3.39968281921e-05,3.213407781e-05,3.96846870942e-05,4.09694325564e-05,2.81081403652e-05,4.96709178606e-05,2.91354845103e-05,4.84812385799e-05,2.5433987611e-05,4.99372499083e-05,1.67270489861e-05
2064-05-01,2.56521714867e-05,3.44816760931e-05,3.81439790544e-05,3.11827160961e-05,4.40024060178e-05,2.60652209233e-05,3.12271099704e-05,2.19799643872e-05,5.42981582839e-05,4.44180327759e-05,2.97452627112e-05,1.03710992594e-05,3.08768421746e-05,2.54782760547e-05,2.70382705561e-05,1.60306808993e-05,2.46847055791e-05,4.62771485521e-05,2.46413587545e-05,2.26427204729e-05,2.78502426183e-05,2.71794066672e-05,4.5499731641e-05,9.46790250396e-06,2.53209802005e-05,2.0389398685e-05,3.24421242037e-05,3.19007358121e-05,4.0630783019e-05,4.38061518556e-05,4.25289187032e-05,1.89877811636e-05,1.7724276144e-05,2.91287396597e-05,3.0088950141e-05,4.14888675095e-05,1.29585496325e-05,3.8145532623e-05,3.37918527185e-05,1.22216504678e-05,2.21393194457e-05
2064-06-01,1.51316538406e-05,2.764470119e-05,2.23910672698e-05,2.02374928222e-05,2.86703808039e-05,3.44496902211e-05,2.00449293646e-05,3.40335982116e-05,4.03105523219e-05,1.11128827666e-05,4.37030673375e-06,2.79015553783e-05,1.02164416936e-05,1.823828473e-05,3.85394459434e-05,1.35276976361e-05,1.12697269827e-05,2.46709258742e-05,1.87078451727e-05,2.26411987935e-05,1.2974018128e-05,2.96658408527e-05,1.85456119652e-05,1.01524251718e-05,3.75992546261e-05,1.09087639384e-05,3.16416627205e-05,4.52160832901e-05,3.88709444223e-05,4.2043226919e-05,5.48061421753e-05,1.48126200202e-05,2.05510802105e-05,2.60187949645e-05,1.44673538378e-05,2.93194007573e-05,3.8153702917e-06,4.35540805429e-05,2.19710755335e-05,1.17298618685e-05,1.74644814334e-05
2064-07-01,1.77270263527e-06,3.80066516435e-06,4.5636166467e-06,1.3801402171e-05,3.11127630994e-05,2.97029203336e-06,8.08094212386e-06,1.91660819677e-05,2.55506837069e-05,2.36660120663e-05,9.22440849903e-06,1.72093926397e-05,1.07577868746e-06,9.75228797208e-06,1.44081348091e-05,6.76886936581e-06,2.15972745347e-05,2.04219101988e-05,1.29969817183e-05,1.23308565073e-05,2.5248270547e-06,2.55956825236e-05,4.03853755415e-06,1.71262848611e-06,1.99295489519e-05,1.52910705537e-05,1.6192372603e-05,1.88814366265e-05,2.45838912747e-05,3.24569658005e-05,2.33609394747e-05,6.10422165437e-06,2.2745850193e-06,4.0181402729e-05,6.30291297503e-06,1.89221238334e-05,1.93021696759e-06,2.35135350956e-05,1.88688349094e-06,1.19218865242e-05,8.12953014446e-06
2064-08-01,1.2068510524e-05,1.81299403376e-06,1.94040416145e-05,1.0520800754e-05,1.33247812073e-05,2.23624021081e-05,1.01802779162e-05,2.795024559e-05,2.14359386291e-05,1.88629146032e-05,8.09657303946e-06,1.58547024642e-05,3.75933116053e-07,3.84121220556e-06,1.30612550752e-05,3.83733192919e-06,3.99489511741e-05,6.7669810079e-06,7.30550224296e-06,4.20274394871e-06,9.37367242366e-07,1.02762783677e-05,1.72909381035e-06,5.47814034313e-06,1.21424722107e-05,4.18482564235e-06,7.96251220455e-06,1.33600522076e-05,1.79124216496e-05,3.90441991234e-05,1.81036739283e-05,4.01605151978e-06,2.9958361137e-06,3.10292673097e-05,3.23536553798e-06,1.16747166506e-05,1.75984678208e-06,2.06859880011e-05,4.57538833504e-06,3.9138935918e-06,3.91749274282e-06
2064-09-01,1.02102032727e-05,2.78281467206e-05,1.35033683256e-05,2.55739543415e-05,2.05551419034e-05,1.30263489804e-05,8.0750016163e-06,5.63702783438e-05,2.85351208125e-05,2.45835602436e-05,9.45537208786e-06,2.05102414059e-05,4.28726681849e-06,3.40241230025e-05,8.97950080149e-06,1.06191795567e-05,3.50273989132e-05,2.985953876e-05,2.51730942853e-05,9.24734301735e-06,1.52435453615e-05,1.63399804731e-05,5.36325569556e-06,7.2779655035e-06,2.23819251525e-05,1.08087484776e-05,1.83669750697e-05,1.30596597228e-05,4.91245057219e-05,2.85259354011e-05,3.3282584062e-05,1.94488801299e-05,9.61838104342e-06,3.33767941167e-05,9.40117491783e-06,4.87757539531e-05,5.72244243813e-06,2.72995633687e-05,1.047585843e-05,1.57575404198e-05,7.89443655827e-06
2064-10-01,3.5501346983e-05,4.06461743437e-05,2.87167283334e-05,3.80300816081e-05,1.95241890348e-05,2.26805352473e-05,2.83811191496e-05,3.43630999851e-05,2.26537173755e-05,1.63992210673e-05,3.75081465175e-05,5.56502719909e-05,2.13682676336e-05,2.34381564593e-05,4.6092409996e-05,3.11280538881e-05,7.64951084875e-05,1.07156948464e-05,5.49474377542e-05,1.49319595898e-05,1.44247393134e-05,3.23689441883e-05,1.95492921193e-05,9.53259840344e-06,3.00823540881e-05,3.7331392857e-06,4.75264438364e-05,1.59034392846e-05,5.89683883163e-05,5.3298399871e-05,4.41434271276e-05,3.26554722051e-05,4.20255554283e-05,6.01495690944e-05,3.39230774617e-05,5.84620865235e-05,1.55669913511e-05,4.78090010325e-05,2.54935135033e-05,3.15428365866e-05,3.75489647224e-05
2064-11-01,8.24032163759e-05,4.74963978723e-05,5.02231679483e-05,4.2853254854e-05,4.32471487632e-05,6.99371889433e-05,5.04785608168e-05,6.56358799915e-05,4.49751764487e-05,3.69542817998e-05,7.11068307576e-05,4.64769525154e-05,2.9163706053e-05,5.59481233924e-05,4.92285940969e-05,5.72450894348e-05,3.9873152294e-05,4.29881786355e-05,3.71773552652e-05,3.74724368157e-05,5.42522155978e-06,5.02768341701e-05,2.23983843171e-05,3.04597999502e-05,2.67779546708e-05,2.75229139901e-06,5.82801399863e-05,8.45652657154e-05,6.54811710016e-05,4.02632958867e-05,7.37637733004e-05,5.08933180754e-05,4.15910612901e-05,5.63213734495e-05,5.68230880812e-05,4.0277918932e-05,3.92856745748e-05,3.44197627718e-05,5.60553400993e-05,2.80708815505e-05,3.76698974998e-05
2064-12-01,7.94937491914e-05,7.58337833499e-05,7.59636397041e-05,7.40541660586e-05,6.79009407274e-05,6.61995012446e-05,5.54852137741e-05,2.83009251802e-05,4.99117401584e-05,3.41857957301e-05,6.9697514368e-05,3.88098165526e-05,4.3570694418e-05,3.3964170267e-05,7.08393342003e-05,5.68317169685e-05,6.15078995452e-05,4.65025559e-05,3.4482982117e-05,8.94280246434e-05,4.48685882258e-05,9.15713626455e-05,3.3885720768e-05,5.33459307917e-05,5.73697277754e-05,2.9471808034e-05,6.78652221874e-05,6.94702605097e-05,8.97125006531e-05,8.49942097072e-05,6.22237314365e-05,6.00339701123e-05,4.45847120296e-05,4.0319563008e-05,5.49815310175e-05,3.99677941611e-05,2.49199401878e-05,6.36043100063e-05,4.96037279325e-05,0.000108728373258,7.03878550354e-05
2065-01-01,6.2296081935e-05,3.99381048867e-05,6.96032473765e-05,4.24137423882e-05,4.30286958969e-05,5.55508071557e-05,4.88430111935e-05,5.48847546042e-05,3.74047518562e-05,1.82170098833e-05,4.6690560541e-05,6.03642796965e-05,2.90105756903e-05,5.15721370847e-05,1.8382376168e-05,3.00049461354e-05,4.02131841308e-05,1.99928841236e-05,0.000113927462735,5.63910322045e-05,2.61675594889e-05,6.27178644411e-05,1.36367043524e-05,5.87271721088e-05,5.19604735538e-05,7.1363539405e-05,7.4069801182e-05,2.06911048917e-05,2.47043693472e-05,7.14271591278e-05,2.76945148536e-05,4.77474587569e-05,5.89588784178e-05,3.13772770255e-05,4.63814327477e-05,2.98056528626e-05,3.61105085176e-05,0.000126851163757,4.08024427435e-05,5.00501891414e-05,5.48446398005e-05
2065-02-01,3.80304143056e-05,5.70816629469e-05,3.59046028149e-05,7.13291119609e-05,4.50942301541e-05,4.25502167283e-05,4.84262277106e-05,3.96796714313e-05,3.25159258864e-05,3.6682057671e-05,4.14507120502e-05,3.17471758795e-05,3.41268644011e-05,6.76378931806e-05,3.62901422964e-05,4.66589159563e-05,3.50997199803e-05,3.64421498186e-05,3.53333721112e-05,3.46200418891e-05,1.32170122702e-05,4.14545921154e-05,2.181218224e-05,1.80245021966e-05,4.82869130272e-05,2.91177190093e-05,5.70016650272e-05,5.00476429261e-05,5.78704787131e-05,5.94520480566e-05,5.55798154069e-05,7.54919352403e-05,4.80630934102e-05,4.30207512636e-05,4.22069706474e-05,2.5115891674e-05,4.41300908278e-05,6.28709519788e-05,2.74973670327e-05,4.17022157004e-05,4.36439551106e-05
2065-03-01,2.4798201875e-05,5.14054864609e-05,6.79204217921e-05,3.9126264528e-05,4.01193017145e-05,5.22044129736e-05,4.99543330599e-05,3.20556268321e-05,3.57596113948e-05,3.10582123893e-05,3.58459397426e-05,4.9115371907e-05,3.87005362427e-05,4.09271825364e-05,7.22439090688e-05,3.23097465298e-05,3.70984924795e-05,6.39150666151e-05,1.7640231721e-05,4.5549881381e-05,4.19718847925e-05,2.14587544178e-05,1.39089843287e-05,1.93814880731e-05,3.64507780172e-05,2.60235901237e-05,5.32438589289e-05,3.96369513874e-05,3.24315801663e-05,5.72928448188e-05,3.27207248163e-05,2.75136686014e-05,3.04567878889e-05,4.24702230551e-05,4.37288455855e-05,2.73278740034e-05,2.78845836874e-05,3.28996735832e-05,3.3883123576e-05,4.82552116106e-05,2.02633126434e-05
2065-04-01,5.79259293166e-05,3.08654829323e-05,3.93110074237e-05,3.66213984307e-05,4.16897900626e-05,3.58500401489e-05,3.07847816397e-05,2.63343214044e-05,5.75167996431e-05,2.74014168463e-05,1.79814343221e-05,3.71454998718e-05,2.14376346776e-05,3.1155304161e-05,5.29304816415e-05,5.83852045869e-05,3.3403447901e-05,3.85588547942e-05,3.62166346064e-05,3.66014092176e-05,3.84049104966e-05,3.07259852232e-05,1.92003935808e-05,2.54760012467e-05,2.53164325061e-05,2.93355049052e-05,4.76073622243e-05,1.97776425921e-05,2.51579679874e-05,2.80933978502e-05,4.56019299149e-05,3.16868951359e-05,2.81563657804e-05,4.38675994398e-05,3.2822352209e-05,3.3313227713e-05,2.92350596283e-05,3.70835029809e-05,3.11469336469e-05,4.64164582809e-05,2.80885474745e-05
2065-05-01,2.33179182162e-05,3.24688971454e-05,2.65961779665e-05,1.60698328424e-05,1.62321925624e-05,5.52499134626e-05,1.55380723299e-05,3.62440842991e-05,4.41242553885e-05,2.35148810089e-05,3.56654088293e-05,3.4857476047e-05,2.7465980572e-05,2.45417150845e-05,4.46463920525e-05,1.8369937546e-05,4.91628627894e-05,3.6477601437e-05,2.89626436962e-05,1.33153084031e-05,3.18621351718e-05,2.04737627125e-05,2.64033533313e-05,2.55110846865e-05,1.53320179769e-05,2.20626808698e-05,4.2136693916e-05,4.17951600684e-05,4.52035838142e-05,4.49786442914e-05,4.17207671663e-05,1.57481184488e-05,1.58785054442e-05,4.69744660639e-05,2.00429127463e-05,3.66199143211e-05,1.42604803841e-05,4.94339777517e-05,3.07012197005e-05,2.61779874563e-05,1.948813163e-05
2065-06-01,1.67014409028e-05,3.37152783968e-05,1.48035512287e-05,1.59565940976e-05,2.22876920664e-05,4.46623091453e-05,1.88094177117e-05,3.664419296e-05,6.34051845433e-05,2.29725554891e-05,1.48188961303e-05,1.76820816705e-05,1.06141517039e-05,2.34503588373e-05,2.51921077766e-05,1.78767048055e-05,3.3497645821e-05,2.01356665154e-05,2.94181520507e-05,8.14593042264e-06,2.37515362417e-05,1.2546669268e-05,2.45794453804e-05,1.19613309948e-05,1.6209325908e-05,2.65784588578e-05,2.64002116713e-05,1.79821811071e-05,3.29801195752e-05,5.23973597107e-05,2.63899884122e-05,9.66645244489e-06,8.24407741667e-06,4.72773440758e-05,4.71751788685e-06,1.38025485986e-05,5.05922798766e-06,4.79139769682e-05,5.53547309459e-06,4.98208439457e-06,2.59246997927e-05
2065-07-01,3.82946217169e-06,5.81481307617e-06,1.90713355735e-05,1.67539690059e-05,1.13535068493e-05,1.40877823079e-05,8.48835167874e-06,3.09507691085e-05,1.86636237989e-05,1.70668903093e-05,1.806327885e-05,1.05167897086e-05,9.04676136061e-07,2.49468497957e-05,8.7149304006e-06,1.29371142028e-05,4.0687321075e-05,1.07255444846e-05,8.65117543799e-06,9.75960696081e-06,2.74467827178e-05,1.25539376086e-05,1.07737596409e-05,6.86626174842e-07,4.23231797715e-06,4.49429621519e-06,2.0640198007e-05,1.87760610368e-05,2.82284768787e-05,3.68502861268e-05,1.59420174061e-05,2.08201571272e-06,3.04834067254e-06,5.48516405464e-05,1.82379703179e-06,3.14646685524e-05,1.51865970111e-06,2.53519181216e-05,2.52434467048e-06,7.18399298402e-06,6.56905337507e-06
2065-08-01,5.71628631049e-07,8.31353075693e-06,2.68219541091e-05,1.84815719725e-05,9.61964987406e-06,1.4037154116e-05,1.44924062105e-05,2.89861987994e-05,2.11649675293e-05,1.83955196462e-05,7.10208192374e-06,9.3629039059e-06,3.26575550602e-06,9.54590182179e-06,6.17172393861e-06,9.55101172693e-06,1.96239028393e-05,1.53547401017e-05,6.30453145535e-06,2.88207154322e-06,4.27365121019e-06,4.47804326361e-06,6.00898601988e-06,3.98403957931e-06,1.50830522151e-05,1.55918110067e-05,9.53560152321e-06,1.5064437998e-05,2.7978658513e-05,3.15387474075e-05,3.95303611965e-05,9.13610819282e-06,1.64887906825e-05,2.57272269171e-05,4.56352708866e-06,2.19809842955e-05,1.64699667948e-06,2.40935056987e-05,2.02973271714e-06,6.10088996922e-06,3.56627995613e-06
2065-09-01,3.74235795562e-05,7.52697952559e-06,1.29727700504e-05,1.78002145124e-05,2.08346030073e-05,2.38973323056e-05,7.58935472861e-06,4.12737994111e-05,2.45732084295e-05,2.32975290055e-05,2.03461173129e-05,6.59446814097e-06,7.86820041136e-06,8.94054430561e-06,1.14535321667e-05,8.82501940396e-06,3.99625184855e-05,1.19691777248e-05,1.86274278555e-05,4.90330526443e-06,1.58150797699e-05,1.13397454318e-05,5.09034816787e-06,4.82340274175e-06,1.10224487794e-06,3.73924839323e-05,2.17247357644e-05,5.52079454167e-06,1.66340400559e-05,2.81512452905e-05,8.12757353279e-06,5.92120713847e-06,1.38553065862e-05,6.34280722807e-05,1.07277403634e-05,6.3483723352e-05,4.26874612458e-06,5.33111978249e-06,5.59329716866e-06,1.4981617278e-05,3.65614108872e-06
2065-10-01,2.15090603671e-05,2.21486442072e-05,6.0781972111e-05,6.3720224595e-05,7.02902211439e-05,4.51085914392e-05,1.7070317907e-05,5.98653658699e-05,2.96241193913e-05,1.40537856078e-05,3.21181635655e-05,2.19367627454e-05,9.25608166012e-06,1.98012935333e-05,3.41017024506e-05,4.87361103448e-05,5.18706909058e-05,2.38851597411e-05,4.61338482692e-05,2.32700056383e-05,4.07084124953e-05,2.51138691157e-05,2.93586253974e-05,1.36514867108e-05,3.2834493829e-05,1.63685109058e-05,1.50325485417e-05,1.36897334937e-05,2.91398118672e-05,1.88342982559e-05,2.91032324802e-05,3.5253324495e-05,1.8693485848e-05,3.26756344104e-05,3.40712766999e-05,4.36489056028e-05,8.41391010908e-06,4.95565911825e-05,5.03123755195e-05,4.39795174316e-05,3.09579490977e-05
2065-11-01,4.62639085895e-05,7.37977260152e-05,3.33674063638e-05,5.07199519537e-05,6.74846947125e-05,5.56546870419e-05,3.65256714369e-05,4.62047366341e-05,2.11144358521e-05,5.00781263327e-05,3.27086525045e-05,4.92025407896e-05,2.04993655578e-05,7.90415520859e-05,7.2180555331e-05,4.82694010013e-05,4.0377609101e-05,9.86563859139e-05,3.99061887267e-05,3.34335950861e-05,6.99368946958e-05,5.14654147486e-05,6.04880442552e-05,3.99495282181e-05,7.01913468609e-05,2.02183664442e-05,1.02517714708e-05,5.70991113e-05,6.13883903876e-05,4.2472743371e-05,5.73763267572e-05,6.04099877819e-05,3.32883877426e-05,2.71151005791e-05,3.1024798881e-05,6.07843906361e-05,2.37129424931e-05,5.93516108113e-05,4.20427183729e-05,6.86971060835e-05,3.0201807908e-05
2065-12-01,6.48810161606e-05,0.000105238098166,4.14893527358e-05,5.07683816977e-05,0.000104938202761,6.21032152724e-05,2.49358550978e-05,5.17651261021e-05,4.18239092445e-05,4.3871279322e-05,5.19280966002e-05,4.16370919473e-05,2.8880580989e-05,3.82894209869e-05,8.88266518034e-05,5.15799770559e-05,5.77104318988e-05,7.22993383533e-05,0.00011150396884,6.11223639579e-05,4.19427332786e-05,5.91914659809e-05,2.13189014175e-05,4.94472712035e-05,7.66582346322e-05,3.05699931005e-05,4.39332601066e-05,1.76034590322e-05,6.11095454891e-05,6.65388450822e-05,2.41734086818e-05,3.93333799366e-05,6.00194733319e-05,5.21942408038e-05,6.38706126968e-05,5.07832430306e-05,4.05589889851e-05,8.79108683442e-05,6.89699075208e-05,3.50008592553e-05,4.18294391073e-05
2066-01-01,8.14179630608e-05,7.00966061448e-05,6.9281905867e-05,5.23837440899e-05,6.9331186387e-05,1.93943934781e-05,4.15520493074e-05,7.33211945771e-05,6.01724414688e-05,3.0650023109e-05,2.04244336628e-05,6.3820372452e-05,5.96235061624e-05,3.82743108808e-05,6.94210320424e-05,2.85369852766e-05,4.03302030918e-05,4.44542713012e-05,3.5086305317e-05,5.00694319877e-05,5.86081385964e-05,4.16196485781e-05,4.98727677041e-05,2.92609958251e-05,4.39408475618e-05,3.49708311376e-05,5.99652566204e-05,1.43366230282e-05,3.57770329629e-05,6.00922575056e-05,4.73367791593e-05,4.01092036554e-05,4.85961821661e-05,3.22676850336e-05,2.78161713985e-05,4.70068990429e-05,3.65829146176e-05,4.58755855994e-05,3.02971037248e-05,3.43342110379e-05,3.29616425369e-05
2066-02-01,5.55009357543e-05,4.66474894849e-05,5.49562931459e-05,3.11760712066e-05,3.84269319814e-05,5.07136939892e-05,3.37786319765e-05,4.49437320924e-05,5.6792059695e-05,3.13243481378e-05,6.98942508233e-05,9.99349144487e-05,1.80046821957e-05,4.73174647752e-05,4.71995523445e-05,5.72355410744e-05,4.71720011319e-05,3.63407340653e-05,4.80033860516e-05,5.79425956554e-05,2.21987546151e-05,4.05249045596e-05,5.42247544217e-05,4.00032199195e-05,3.14379561522e-05,6.21462319259e-05,5.58383980357e-05,9.18124035343e-05,3.16298057896e-05,4.96915753805e-05,4.64254398074e-05,6.10412000242e-05,4.43499547189e-05,2.34594614502e-05,2.95924913276e-05,4.31802768617e-05,7.19928939361e-05,3.39018995635e-05,3.96435789082e-05,2.37162075791e-05,2.56442180942e-05
2066-03-01,4.61138174398e-05,4.21032261459e-05,3.655123185e-05,3.63174260201e-05,4.43787624439e-05,4.50676099198e-05,6.60769021904e-05,4.23061023866e-05,3.11624502501e-05,2.93220912226e-05,2.60020822294e-05,3.86506410515e-05,4.17573601745e-05,6.2611430548e-05,6.64247504964e-05,3.70618587719e-05,2.44636765766e-05,2.94284175955e-05,1.86084305254e-05,3.52834581463e-05,3.08355567183e-05,3.32913819471e-05,3.23896601913e-05,3.38621674928e-05,3.07231943485e-05,4.75549558132e-05,3.73878834049e-05,3.63047739484e-05,3.60701749287e-05,1.9825585999e-05,2.89597144924e-05,4.30734643032e-05,2.14259513476e-05,3.29453292049e-05,4.71668896526e-05,4.31092764567e-05,4.36117334175e-05,4.96260160855e-05,4.47555623309e-05,4.39644169091e-05,3.05551065957e-05
2066-04-01,3.90466983996e-05,4.13815763577e-05,4.87012169158e-05,3.20468433832e-05,3.2510961925e-05,3.34012762843e-05,3.57574309289e-05,2.64150696694e-05,3.48330017611e-05,3.75249527133e-05,9.25381659681e-06,2.58749691836e-05,1.97424825663e-05,3.96033867237e-05,5.46198940616e-05,1.9427105902e-05,3.91043176175e-05,4.7160361161e-05,2.91356206589e-05,4.75032832886e-05,3.20962314504e-05,3.06430409991e-05,4.43520984845e-05,1.82738608601e-05,3.84694846226e-05,2.67644837777e-05,3.36191840233e-05,3.27041647688e-05,3.1331237589e-05,5.99329876422e-05,5.16597153927e-05,3.47173446698e-05,3.47224180413e-05,3.18647564275e-05,3.43077751408e-05,4.24605017505e-05,2.03432246053e-05,4.40861519045e-05,2.35711979171e-05,2.48684672745e-05,2.42947386839e-05
2066-05-01,1.07634779927e-05,4.31197999032e-05,6.38698897352e-05,4.19778323703e-05,3.14686613516e-05,3.27813023302e-05,4.57614244494e-05,3.73869174268e-05,4.58163552442e-05,3.90439365401e-05,1.79237900702e-05,2.55694887268e-05,4.51969883995e-05,2.41443356094e-05,5.26017070765e-05,1.6908171862e-05,5.40456208379e-05,1.58380141632e-05,2.34567199076e-05,4.46273291648e-05,1.34058411704e-05,4.26487962007e-05,2.47962161666e-05,2.46790588108e-05,3.62471849907e-05,1.63348971682e-05,4.00965096219e-05,4.46342618125e-05,4.63308752217e-05,4.74532068741e-05,4.95575840475e-05,9.59592316576e-06,3.43090136019e-05,3.68362921487e-05,2.95231317783e-05,4.74747372058e-05,2.43660324486e-05,4.62571896865e-05,2.93055638308e-05,3.42980782686e-05,2.80341831177e-05
2066-06-01,2.65742411979e-05,1.88320657073e-05,2.02312898388e-05,2.94924004872e-05,2.92594108638e-05,1.49955424214e-05,2.44152308109e-05,2.7164823905e-05,3.81261994031e-05,3.48415695316e-05,2.88225536945e-05,2.68634204986e-05,1.37608933999e-05,2.59260190883e-05,3.89557010099e-05,9.87116660554e-06,2.9910781033e-05,2.6009913078e-05,1.87013947629e-05,4.40910750209e-05,1.55067149551e-05,1.62835714137e-05,1.21237408166e-05,2.96401219875e-06,1.80843278031e-05,1.43022842281e-05,4.03959976059e-05,3.34155355813e-05,3.01321196995e-05,4.93330294072e-05,3.58256119116e-05,2.54827891467e-05,8.9028267435e-06,2.98634680197e-05,3.42137530619e-05,3.36482782473e-05,2.01150978683e-05,3.98202829068e-05,1.29581505159e-05,1.73626689805e-05,2.44234327883e-05
2066-07-01,2.94711959485e-06,2.55719445602e-06,6.60969929337e-06,1.00982769861e-05,2.67506954212e-05,1.20564230851e-05,1.01049854753e-05,2.97748672722e-05,3.47434426961e-05,3.0945067947e-05,2.95696069835e-05,2.1321911897e-05,1.19858949128e-06,1.87107585104e-05,6.89954128217e-06,7.88627854623e-06,2.84009821977e-05,1.21761253467e-05,8.46104238047e-06,1.54664211828e-05,8.01648068384e-06,1.4746750935e-05,1.74146100562e-06,3.72130752636e-06,4.50421630782e-06,1.3877241452e-05,2.37989548755e-05,1.84284060606e-05,3.79043780943e-05,2.79924305081e-05,2.57086072368e-05,6.3128438299e-06,2.54083270165e-06,2.79433412516e-05,4.98645590258e-06,2.58852455204e-05,5.42354973732e-06,3.96301987307e-05,3.81187125893e-06,7.45864538298e-06,6.69548711872e-06
2066-08-01,1.97847105704e-06,3.39733853308e-06,1.46818278576e-05,1.79250036429e-05,1.72439752381e-05,6.48548760052e-06,1.06443555394e-05,2.45684440188e-05,2.45914509264e-05,2.47968072199e-05,8.41282143474e-06,1.12699394646e-05,1.0670442374e-06,1.3647067624e-05,4.77935100207e-06,5.81205802188e-06,3.03700976095e-05,7.31489614732e-07,5.17870065441e-06,5.57758079683e-06,6.23106346643e-06,3.30715584313e-06,3.26014333041e-06,1.88249651574e-06,1.11013519797e-05,2.10754729295e-05,1.06425982883e-05,1.56211746025e-05,2.05352501818e-05,2.54552747265e-05,2.33993378006e-05,3.56831070638e-06,5.20546581839e-06,1.29910936408e-05,2.331028598e-06,2.59840536122e-05,2.7550595405e-06,1.57062904197e-05,3.41025205484e-06,9.43655868468e-06,6.24616367672e-06
