time,IPSL-CM5A-LR,GFDL-CM3,MIROC-ESM,MIROC5,GISS-E2-H,MIROC-ESM-CHEM,GFDL-ESM2G,CCSM4,NorESM1-ME,HadGEM2-AO,GISS-E2-R,FIO-ESM,CESM1-CAM5,MRI-CGCM3,GFDL-ESM2M,bcc-csm1-1-m,HadGEM2-ES,NorESM1-M,CSIRO-Mk3-6-0,bcc-csm1-1,IPSL-CM5A-MR
2051-06-01,3.72186072807e-05,5.44934709978e-05,6.01675988643e-05,1.63317906299e-05,4.58056750479e-05,5.18751846964e-05,4.69057089908e-05,3.15353812619e-05,8.79258205941e-06,1.00591662458e-05,3.06812967968e-05,3.47467921529e-05,2.03191179062e-05,3.52466059894e-05,9.52514092963e-06,1.2282035124e-05,2.34920166804e-05,1.00390680018e-05,8.34863650791e-06,1.12417381085e-05,8.67843946578e-06
2051-07-01,1.15333248054e-05,3.15152810041e-05,1.88846930466e-05,1.31619940748e-05,3.02965781695e-05,2.18723793902e-05,2.15605829099e-05,1.94134838096e-05,3.86096226427e-06,5.10171102925e-06,5.05144745375e-05,3.48620457468e-05,1.14513664327e-05,2.08241863653e-05,2.99150168151e-05,2.94134183435e-06,7.48904296004e-06,2.84644124804e-06,4.20130116804e-07,1.04688943073e-05,1.35669792046e-05
2051-08-01,8.2237260278e-06,1.99021477367e-05,3.27165901278e-05,1.3268665075e-05,2.20713059586e-05,3.08338470859e-05,9.68751333217e-06,5.32581351046e-06,2.31596852343e-06,2.20288303188e-06,2.54852371313e-05,1.75787269995e-05,5.88239199537e-06,1.83047591831e-05,6.21699778631e-06,2.03872288192e-06,6.25611434251e-06,4.51271989732e-06,5.28514070273e-06,1.91954373236e-06,8.50620174658e-06
2051-09-01,1.11201282209e-05,2.38004606482e-05,2.90286235516e-05,6.23995975275e-06,3.64314668294e-05,1.96169060776e-05,1.68794922375e-05,1.88598795867e-05,3.57229920017e-06,1.86918352072e-05,3.08887031982e-05,1.01524771101e-05,6.32881533236e-06,3.02311893847e-05,6.00122301206e-06,1.4418543761e-05,7.6999802364e-06,3.19645846503e-06,6.43644378278e-07,1.31871022101e-05,3.12846274807e-05
2051-10-01,2.68325153456e-05,4.54129785415e-05,4.46005861401e-05,1.33837260182e-05,5.50809847179e-05,1.34585910322e-05,2.36445350765e-05,2.39256160413e-05,2.3302121258e-05,1.26415286004e-05,6.33464578641e-05,3.4674366907e-05,1.00053999612e-05,3.78739301119e-05,2.45826617831e-05,3.98933413765e-05,1.93606912208e-05,6.49158118904e-06,1.64215502082e-05,2.81403709475e-05,6.19015550975e-06
2051-11-01,6.29747215157e-05,1.85761429255e-05,5.57930516758e-05,2.72507379395e-05,6.72207701579e-05,7.54271170687e-05,3.64077773156e-05,3.21360441211e-05,2.77059802556e-05,7.42546296698e-05,7.62317690336e-05,4.30982156104e-05,4.09900616768e-05,4.48426170633e-05,3.36065550073e-05,3.40087298615e-05,8.85437229088e-05,2.72957804555e-05,1.70247971515e-05,5.37200755692e-05,4.53785179941e-05
2051-12-01,1.75812342604e-05,5.80906103475e-05,5.64319352028e-05,5.65570660729e-05,4.98659156089e-05,1.99161037168e-05,4.76238231689e-05,8.85990046281e-05,1.91263659417e-05,6.19646812733e-05,3.62290634636e-05,5.72921909528e-05,5.91530567978e-05,8.90300745076e-05,7.93437131708e-05,5.57557488632e-05,2.19452834006e-05,7.85174488556e-05,2.07367597146e-05,3.78245639392e-05,4.81202289458e-05
2052-01-01,6.10135357419e-05,4.02073358146e-05,5.9170660946e-05,3.50726432589e-05,5.4640330499e-05,4.75608490281e-05,2.78672418972e-05,2.4566914592e-05,3.71534328224e-05,6.16626238341e-05,4.0262964679e-05,6.37757329969e-05,5.79515064987e-05,7.33161958102e-05,8.82074670648e-06,0.000112875469183,4.37845477617e-05,2.31520771194e-05,5.86076447299e-05,4.43794221307e-05,2.89637637772e-05
2052-02-01,6.78606259044e-05,3.59665803747e-05,4.97285840538e-05,3.30703096188e-05,4.21997633945e-05,6.34801337583e-05,7.22398336721e-05,4.20911118077e-05,3.17564576562e-05,3.10327769252e-05,3.28058368382e-05,7.4380583222e-05,2.17702082418e-05,2.79551670051e-05,3.32129966662e-05,3.41366808676e-05,1.62661891149e-05,2.53331236308e-05,5.97257563641e-05,3.14587870283e-05,4.01668172864e-05
2052-03-01,2.63759960717e-05,2.82528411996e-05,4.89026982298e-05,5.28978348666e-05,3.32135703237e-05,2.36261836108e-05,5.29608275125e-05,6.26336900541e-05,5.26349429492e-05,4.15389179016e-05,3.91343304689e-05,3.92737192669e-05,3.67949455217e-05,4.92638064965e-05,4.7215274713e-05,2.59762793272e-05,5.20248719719e-05,4.84433403471e-05,3.65136437592e-05,3.56957986999e-05,3.89241082822e-05
2052-04-01,2.1775154039e-05,2.30741130736e-05,4.75641872375e-05,2.78045532468e-05,3.43968230254e-05,2.1046933216e-05,3.45777316397e-05,2.42406836105e-05,2.22063347792e-05,3.36112089999e-05,4.3897133916e-05,3.47718649815e-05,2.39919170487e-05,6.74010869673e-05,3.41500810666e-05,1.37594687485e-05,2.71682061317e-05,3.7026591599e-05,3.17493405289e-05,4.24856116297e-05,1.29600018876e-05
2052-05-01,2.83050050029e-05,4.74904535016e-05,4.94634191758e-05,3.42157189698e-05,4.32580677625e-05,4.73973530461e-05,4.08968636394e-05,2.22258075274e-05,2.48186531735e-05,2.65377845305e-05,4.04577039793e-05,2.06385155176e-05,2.97067033512e-05,4.88144016474e-05,4.17760228528e-05,2.66656143465e-05,3.66834807383e-05,2.60067226918e-05,3.38833041107e-05,2.12983425323e-05,1.51656903004e-05
2052-06-01,2.22992062362e-05,3.22190180289e-05,5.1962796321e-05,2.01911223758e-05,3.40761821083e-05,4.4809514687e-05,2.6821249119e-05,1.54950010605e-05,2.80308891661e-05,6.50571830972e-06,5.47736078715e-05,3.3510716518e-05,2.01728630899e-05,3.8973246763e-05,5.52066084209e-05,6.54571672818e-06,2.38258580956e-05,3.1245250284e-05,2.65760156814e-05,1.40198317846e-05,7.01487605128e-06
2052-07-01,2.00374431358e-05,2.20022181262e-05,2.81605948961e-05,1.42158017661e-05,2.24220239223e-05,3.47107499389e-05,9.45146739342e-06,3.85244514194e-06,6.71012853388e-06,3.191432135e-06,4.68962534417e-05,1.32782637744e-05,5.01099484701e-06,2.04215975523e-05,4.23559128346e-05,2.62793859431e-06,2.86236045837e-06,1.09738812171e-05,2.91326566375e-06,1.58225586032e-06,1.60027644821e-05
2052-08-01,1.59827848449e-05,1.57531181439e-05,3.16037146755e-05,1.78749738461e-05,2.00070413712e-05,2.39838071138e-05,2.01028919832e-06,7.10523526481e-06,3.99099368515e-06,7.79177449723e-06,2.74892104339e-05,8.35719584984e-06,6.3324598857e-06,2.06167216642e-05,1.6826257681e-05,2.55676593006e-06,2.87824407982e-06,5.33410457138e-06,3.46974849802e-06,6.08875864145e-06,1.07650181202e-05
2052-09-01,1.06049853095e-05,1.76076993815e-05,3.86435276596e-05,1.80834766979e-05,3.4369208322e-05,2.92024982627e-05,1.26330686246e-05,6.21753889345e-06,3.06763876488e-06,1.60111393424e-05,3.28157936072e-05,2.83472415807e-05,4.25700605831e-06,2.67239379788e-05,1.60524613193e-05,8.04709811421e-06,1.09785501244e-05,1.94789317902e-05,1.78744300367e-06,1.05733106769e-05,2.36282037414e-05
2052-10-01,4.00488409582e-05,5.13696405733e-05,3.60594063144e-05,2.26593256821e-05,4.67908912848e-05,3.1476663753e-05,3.12760016641e-05,6.17673169858e-05,1.64396440368e-05,1.91255454151e-05,7.80509371907e-05,2.28638630385e-05,2.38286504532e-05,7.34794829701e-05,1.13348748098e-05,3.13852538435e-05,3.13902567194e-05,3.12893716909e-05,2.31502571426e-05,4.13164165366e-05,1.74851719618e-05
2052-11-01,7.53284040229e-05,3.22697163332e-05,6.79328391319e-05,3.95724461305e-05,5.44989749187e-05,2.31598389898e-05,4.75504443279e-05,5.83094972649e-05,5.21939933606e-05,6.54306257578e-05,6.4624756078e-05,9.86037630355e-05,3.44595124592e-05,7.53230650237e-05,5.62735552497e-05,3.9156724034e-05,4.39994847035e-05,4.17272967752e-05,4.38558775256e-05,9.70997339209e-06,4.60682651724e-05
2052-12-01,5.34333735231e-05,5.74440618948e-05,4.82424378182e-05,5.00597671089e-05,4.47163895198e-05,6.70410592041e-05,6.81731255301e-05,6.14807054905e-05,3.8666641376e-05,3.9804100587e-05,5.74768128369e-05,7.2748169138e-05,4.08326977914e-05,5.87922532932e-05,4.05036139455e-05,4.27309574185e-05,2.64795214553e-05,7.32564149075e-05,4.8524610507e-05,4.37553354762e-05,3.03077174587e-05
2053-01-01,7.03683863321e-05,4.82352227209e-05,7.1344511404e-05,3.90713474371e-05,3.88889856519e-05,6.31099443732e-05,6.41313200099e-05,4.46703309103e-05,6.23023904154e-05,2.32844802646e-05,4.06536426757e-05,2.29242071327e-05,5.89768507523e-05,6.69225851198e-05,8.2760924973e-05,3.79840178625e-05,4.68289519111e-05,3.92867550545e-05,4.64214680635e-05,2.01137533926e-05,7.48266914992e-05
2053-02-01,5.72196706798e-05,3.16998425281e-05,3.04430684385e-05,5.266436694e-05,4.10967742823e-05,5.25714593095e-05,3.52775509277e-05,4.6583480971e-05,4.65609503408e-05,3.9892002492e-05,3.35482711572e-05,4.19681787811e-06,1.27489741597e-05,3.91411406002e-05,1.36883142356e-05,4.29771990487e-05,2.99565983282e-05,3.65276719094e-05,4.93996708558e-05,5.1760538372e-05,2.55265534958e-05
2053-03-01,3.26600370499e-05,3.39622785077e-05,1.58382824566e-05,2.85898739821e-05,2.96266118198e-05,7.47912296598e-05,3.98808838832e-05,5.44567207514e-05,4.34282056631e-05,1.55713123279e-05,4.88517718319e-05,3.39016799747e-05,6.98607322688e-05,3.4830482058e-05,3.68397579425e-05,3.70159199779e-05,2.05289601624e-05,2.36736414081e-05,4.14238777791e-05,4.31630838042e-05,4.33394327826e-05
2053-04-01,2.39553376673e-05,4.46758671539e-05,5.20564566007e-05,4.49475672576e-05,4.06846762833e-05,4.62353240437e-05,4.26291577848e-05,2.59952915561e-05,2.89683634037e-05,2.01056012494e-05,1.9925878964e-05,4.75103709808e-05,2.82751742301e-05,5.66782823842e-05,2.06936652931e-05,5.30677034476e-05,4.05597512283e-05,2.17046872422e-05,3.69355074197e-05,3.57684142121e-05,3.16259575681e-05
2053-05-01,2.98970827544e-05,2.95696180122e-05,3.79457945201e-05,3.23330390711e-05,3.31250576551e-05,3.50419605638e-05,3.42868109126e-05,2.39698395333e-05,1.7509276131e-05,1.94598753318e-05,3.34596383406e-05,1.64570285051e-05,2.3671817908e-05,4.35931805918e-05,1.80242143415e-05,1.35515905792e-05,2.61960277341e-05,1.69559443748e-05,4.07887711065e-05,3.15621173892e-05,1.48632878466e-05
2053-06-01,1.88795490317e-05,4.65249210417e-05,4.24503989204e-05,3.52141919029e-05,5.39583845693e-05,3.37616200644e-05,1.43909402494e-05,1.46731389809e-05,1.71913919075e-05,1.87699377994e-05,5.46079922212e-05,9.32780504617e-06,2.02662823756e-05,4.74924570047e-05,2.17986490662e-05,8.81796306576e-06,9.85276772288e-06,1.4073388229e-05,2.18070839635e-05,7.46973811374e-06,2.35783820049e-05
2053-07-01,1.99957839442e-05,3.6036329296e-05,4.68459758849e-05,2.46201048685e-05,2.4048955216e-05,2.83174177715e-05,7.73391134601e-06,7.05163540974e-06,1.62756749319e-05,5.92875729158e-06,3.28904836617e-05,1.20181750466e-05,8.44330578801e-06,2.95464860106e-05,1.97753171468e-05,4.88755277021e-06,4.75721006004e-06,1.394449896e-06,3.89263867331e-06,7.46180714183e-06,1.04072730364e-05
2053-08-01,1.57489174413e-05,1.74496809772e-05,4.09277204502e-05,1.52770229579e-05,2.32981100415e-05,3.16576499245e-05,1.00951811217e-05,3.18969538411e-06,1.59126111909e-06,3.06595222628e-06,3.3928364644e-05,6.30415202446e-06,6.02785947497e-06,1.48300980338e-05,8.90446419059e-06,4.74734787845e-06,2.37340477413e-06,5.72270801058e-06,1.89381175904e-06,5.66170090603e-06,1.07185794475e-05
2053-09-01,2.25683835424e-05,1.88606175584e-05,2.42739651488e-05,1.50882753769e-05,3.63748374639e-05,1.66436277747e-05,2.5455798651e-05,1.91692916181e-05,1.10811635778e-06,1.21780846517e-05,3.5414538426e-05,1.34588579992e-05,2.63074295681e-05,1.31439334371e-05,1.36644104158e-05,4.29475659912e-06,5.81482681755e-06,7.42522524888e-06,3.72204580888e-06,2.15673571802e-05,9.98489029667e-06
2053-10-01,1.00322322822e-05,5.1759284285e-05,1.68348874771e-05,2.8886111977e-05,5.63816200838e-05,3.25175477883e-05,3.21567454699e-05,5.84819245621e-05,2.30832806665e-05,2.96142252267e-05,5.68986879822e-05,2.49315737771e-05,3.54816464101e-05,5.46531189663e-05,3.67353415337e-05,4.97632309556e-05,2.16469509539e-05,2.23194874707e-05,1.918702536e-05,4.32168707145e-05,2.35710148575e-05
2053-11-01,6.76490141132e-05,6.61749252989e-05,3.38217225969e-05,4.92636923536e-05,6.0383358156e-05,8.13835076163e-05,6.30403300824e-05,3.39254601193e-05,2.29216862863e-05,5.28861807024e-05,4.98981230142e-05,3.65520390915e-05,3.77952845505e-05,4.26247125212e-05,5.32525395506e-05,7.96757120995e-05,5.57034054509e-05,3.01812651742e-05,5.5780515478e-05,3.23029864376e-05,3.24169864403e-05
2053-12-01,1.85841985854e-05,1.10340805766e-05,6.86123564568e-05,3.9443626265e-05,4.70814420244e-05,7.59062014064e-05,4.53122821556e-05,2.15547033207e-05,2.63055844698e-05,5.9301732736e-05,5.28611471206e-05,8.14707994626e-05,2.44999154097e-05,4.98869540133e-05,8.87633481802e-05,6.78780594994e-05,5.16329261397e-05,5.11085017934e-05,2.22813552942e-05,7.22293026532e-05,5.09851826791e-05
2054-01-01,3.90811242141e-05,5.25078207071e-05,4.69480224031e-05,3.74342767282e-05,5.48528482038e-05,0.000100784778139,5.02108456809e-05,7.19598796275e-05,2.10363576116e-05,4.00111101564e-05,4.51089814154e-05,6.20494012158e-05,3.62956848864e-05,6.37874146551e-05,5.9610535421e-05,9.43765122602e-05,2.2349552074e-05,3.31998380716e-05,4.00036280553e-05,6.14298148624e-05,5.06187336474e-05
2054-02-01,2.91212498951e-05,4.46683613215e-05,3.15134289849e-05,3.64193179485e-05,4.26181701793e-05,5.9946500672e-05,4.34140271561e-05,4.18211690903e-05,3.09002861741e-05,1.91223818081e-05,3.75995245652e-05,2.25192884197e-05,5.96950361925e-05,2.91953075529e-05,2.88774635919e-05,3.9660039528e-05,3.38582339542e-05,2.42673886532e-05,2.31836535802e-05,2.59373180597e-05,3.63543562084e-05
2054-03-01,4.02335142553e-05,4.782199206e-05,7.15203371025e-05,1.81887062899e-05,1.8810771157e-05,4.75886002581e-05,4.24699472003e-05,5.05296284613e-05,3.72871160835e-05,1.15169436488e-05,2.6793700395e-05,8.11932315022e-05,4.69881655443e-05,3.93782808628e-05,4.12142352515e-05,3.30449505392e-05,1.19170026123e-05,2.59115768131e-05,4.02019741419e-05,4.98197235477e-05,1.69732003997e-05
2054-04-01,1.72501498525e-05,2.66129770049e-05,4.27561107548e-05,2.58742756705e-05,3.17315247382e-05,6.11766533742e-05,3.96441561558e-05,2.32026773441e-05,1.8406712752e-05,3.44602098526e-05,2.76821631549e-05,2.68066602681e-05,2.58649161061e-05,3.82839509387e-05,3.59362544865e-05,4.14254188746e-05,4.20733929873e-05,1.63193071785e-05,4.26981978567e-05,3.97989043753e-05,2.03171961143e-05
2054-05-01,1.36327305711e-05,4.28076957633e-05,4.18263334723e-05,2.23075535996e-05,3.9897394629e-05,2.58782675701e-05,1.76990083168e-05,2.02798513498e-05,2.21033041043e-05,4.55008949281e-05,3.90561354493e-05,3.29494607286e-05,3.19567575343e-05,2.9157124448e-05,3.5466437819e-05,3.73425932161e-05,2.62949922347e-05,2.90078896796e-05,3.40708588348e-05,2.15003128081e-05,2.29385997175e-05
2054-06-01,3.15652415956e-05,3.75857819487e-05,5.81560242911e-05,2.25791924368e-05,2.92327594498e-05,4.60102329271e-05,4.01370640854e-05,1.59356856527e-05,1.13567901849e-05,1.11363763302e-05,4.11279289854e-05,3.58788874413e-05,3.76856124153e-05,5.41553391226e-05,1.53706620015e-05,1.92805847952e-05,2.93884656046e-05,1.20172671814e-05,1.29356698506e-05,8.57012890568e-06,3.28883048106e-05
2054-07-01,1.56450443356e-05,2.17117122361e-05,2.65052905585e-05,9.28768648464e-06,4.11673512417e-05,2.80753704222e-05,2.13530858875e-05,8.76977168678e-06,5.93950175141e-06,3.38780132159e-06,3.70090483178e-05,3.05610612486e-05,1.78228596294e-05,3.30312869404e-05,2.71845734561e-05,6.30298150282e-06,3.73316531379e-06,6.80700895828e-06,3.23339118172e-06,4.9954235692e-06,3.36036285652e-05
2054-08-01,9.17583143689e-06,8.44549213734e-06,3.01055490127e-05,2.1611763932e-05,3.20067805243e-05,2.09019737971e-05,4.98531727228e-06,4.22431834468e-06,2.0273730123e-06,3.80680475316e-06,3.60034682482e-05,1.20726012483e-05,9.85332219282e-06,1.44978614483e-05,1.49754127582e-05,8.14403859956e-06,1.13525213692e-05,1.64968810168e-06,2.4456687342e-06,1.15384751098e-05,1.46528345925e-05
2054-09-01,4.81582708423e-06,2.93463905147e-05,3.03934839697e-05,1.01863389955e-05,2.26534694339e-05,1.18832367813e-05,8.02892140131e-06,1.13255734552e-05,3.75209644119e-06,1.27281739424e-05,2.05989843873e-05,1.90738426681e-05,1.13532323116e-05,1.85870212969e-05,1.12070244995e-05,1.07141259626e-05,2.45399754054e-05,8.07985816209e-06,1.9621470604e-06,1.3751584613e-06,1.92445629442e-05
2054-10-01,4.85792406266e-05,6.55720359646e-05,3.70402094025e-05,1.6117364903e-05,4.5845242956e-05,9.99263418938e-06,1.24889163923e-05,2.68983728021e-05,1.43061219148e-05,8.95378120514e-06,4.1509472832e-05,5.06221079074e-05,1.18008650414e-05,6.07037825484e-05,3.93137868539e-05,5.051386935e-05,2.86876912426e-05,3.15561555908e-05,1.29659895151e-05,4.72918914359e-05,1.92696123512e-05
2054-11-01,5.52372463289e-05,5.35566612522e-05,4.18635048845e-05,7.14979032637e-05,3.98390223305e-05,4.39041584589e-05,5.75273884351e-05,7.83079610824e-05,4.99049061546e-05,3.6403822248e-05,4.78051183563e-05,4.69143170145e-05,1.62029548461e-05,8.05789787223e-05,7.44307913515e-05,2.02110308605e-05,3.33876735654e-05,3.45519983966e-05,2.99971505748e-05,4.02597005935e-05,4.41795984443e-05
2054-12-01,3.65361626109e-05,7.04767763106e-05,8.663408953e-05,4.38768401546e-05,4.17757478696e-05,3.48326016441e-05,4.80365878401e-05,4.68766785997e-05,3.83136285109e-05,8.42073322062e-05,6.42840111216e-05,5.37598767551e-05,5.97566070683e-05,5.50297357417e-05,7.17572076812e-05,2.2170567382e-05,3.1207197004e-05,6.99058073224e-05,2.60811873237e-05,5.73807028559e-05,2.00519091127e-05
2055-01-01,6.80830452211e-05,3.6051220737e-05,5.72430219715e-05,4.93255071979e-05,4.19119552362e-05,8.41947102648e-05,4.98830247832e-05,3.22073582437e-05,6.23039224593e-05,7.5426513593e-05,3.96139019282e-05,2.41980190064e-05,3.75955167769e-05,3.25049898796e-05,3.60275123765e-05,2.91578603429e-05,6.28240738825e-05,3.18184538628e-05,3.44413332121e-05,5.70696043724e-05,9.02028551666e-05
2055-02-01,3.94394612044e-05,4.12669137404e-05,5.74508515759e-05,2.21154579413e-05,2.84039775427e-05,4.70504315066e-05,4.8507201225e-05,4.76868957813e-05,4.91289226375e-05,2.39464177303e-05,1.13305895392e-05,2.92932584368e-05,4.13401799189e-05,5.81990411666e-05,3.92754725453e-05,6.26530890518e-05,4.95345881236e-05,2.6808507755e-05,4.26951150075e-05,2.41504980295e-05,3.8019452612e-05
2055-03-01,4.89703794528e-05,2.90183955561e-05,5.12538714247e-05,3.81953570832e-05,3.84567259744e-05,5.60947487732e-05,2.06276623026e-05,4.66502074003e-05,3.16049854518e-05,3.57461818956e-05,4.38220245655e-05,5.88146826582e-05,2.58436898916e-05,4.59435277879e-05,2.6486663147e-05,5.17615059856e-05,3.85608123863e-05,5.74890873395e-05,3.03208702722e-05,4.33448457746e-05,2.71422558009e-05
2055-04-01,3.05141837771e-05,2.73290970654e-05,3.12943194028e-05,3.58171461812e-05,2.94155245607e-05,3.32136416546e-05,3.48877439238e-05,5.16569256838e-05,2.37552386352e-05,2.64802092715e-05,2.80592651999e-05,4.73955053167e-05,3.21887189123e-05,3.6146028595e-05,3.66509843338e-05,4.31459275855e-05,2.46725081264e-05,4.54034816357e-05,3.29892305412e-05,3.70482339349e-05,1.91237770715e-05
2055-05-01,1.86254092114e-05,3.52718939212e-05,3.4928811571e-05,3.63376188398e-05,4.88096163735e-05,5.66294769669e-05,2.50763477096e-05,2.11497496655e-05,3.62884692549e-05,1.37685406252e-05,4.48440356422e-05,2.70282151784e-05,3.78465414946e-05,3.66510618105e-05,3.65864881233e-05,1.643448706e-05,3.56893197022e-05,1.16517339848e-05,3.68728147545e-05,2.16286154682e-05,2.08643058873e-05
2055-06-01,1.32838955338e-05,3.858995503e-05,4.82640780926e-05,3.19293945722e-05,5.22070315962e-05,3.47305282655e-05,2.99444852014e-05,2.8275802188e-05,2.05731328492e-05,4.99268223006e-06,1.81486055245e-05,3.13922007081e-05,2.27590842521e-05,3.06955642784e-05,5.326804785e-05,9.90525081166e-06,1.1047588327e-05,5.96026939093e-06,1.95030370297e-05,8.72454343342e-06,2.07228267105e-05
2055-07-01,1.16016588351e-05,2.62825753528e-05,2.87383929996e-05,1.34488569211e-05,3.16277929263e-05,3.13978910526e-05,4.3334200165e-06,6.67285640676e-06,1.12385944243e-05,3.94004953138e-06,3.70256919192e-05,1.84095220523e-05,1.72152731684e-05,9.60078704639e-06,3.93048939789e-05,2.82529345883e-06,2.57261536342e-06,4.1327357394e-06,3.91679463542e-06,5.55311383058e-06,9.66900594384e-06
2055-08-01,1.1679174186e-05,1.57187345356e-05,3.34812645481e-05,1.93120358347e-05,2.02792498574e-05,2.43097200231e-05,9.10011112233e-06,2.19128217127e-06,5.74253882312e-06,2.99902710919e-06,1.17946059959e-05,1.64426729801e-05,9.54630783179e-06,1.60305859389e-05,2.72791807119e-05,6.93341027123e-06,1.03243595653e-05,4.10510165239e-06,1.85835549321e-06,5.71568838647e-06,1.4315651645e-05
2055-09-01,6.46809541038e-06,2.54715978561e-05,2.26106308522e-05,9.49707399741e-06,2.65416114757e-05,2.51224024851e-05,1.81227523323e-05,2.71480017325e-05,4.5664941581e-06,1.13651215738e-05,4.39251501803e-05,7.98697186231e-06,2.81004343314e-05,2.65919353361e-05,2.37248330753e-05,3.04106228473e-05,1.74498156758e-05,4.55376311947e-06,2.88037900345e-06,2.64280418075e-05,6.98310399392e-06
2055-10-01,1.44986644841e-05,4.53069286171e-05,3.84176066291e-05,2.27554172761e-05,5.51792386432e-05,1.43759328315e-05,2.67940508315e-05,3.65198686975e-05,3.57205663022e-05,4.28772725086e-05,6.77481892808e-05,3.68151106765e-05,4.28870553059e-05,3.83025354668e-05,3.12150823952e-05,2.77846385567e-05,4.7746626435e-05,1.84807486221e-05,1.96787654984e-05,4.55050837142e-05,1.99019560569e-05
2055-11-01,5.22192770518e-05,6.57894768968e-05,8.5468912827e-05,4.17014299637e-05,7.9771358287e-05,4.92066771888e-05,6.1171973357e-05,6.03584772357e-05,6.54537961964e-05,5.44003974678e-05,2.81786677571e-05,5.39436966695e-05,7.12083656437e-05,6.1202676025e-05,3.47680362312e-05,6.82295291578e-05,6.01816902764e-05,3.53634204657e-05,1.31607332605e-05,5.74588123224e-05,3.98224578281e-05
2055-12-01,6.34434582025e-05,6.85142259348e-05,9.60935292824e-05,3.97905252612e-05,2.73549659558e-05,3.62495457618e-05,4.7755436703e-05,0.000115283752203,2.91799750812e-05,7.17844424712e-05,4.77914117406e-05,4.49976604917e-05,3.75618358914e-05,6.67103051585e-05,5.49158529692e-05,3.01587233913e-05,4.23089779057e-05,7.5683601608e-05,2.79556684161e-05,7.00892400346e-05,7.77358804563e-05
2056-01-01,6.79308726603e-05,2.49417460433e-05,0.000100507192595,6.49439312474e-05,5.17406552566e-05,4.36454134615e-05,2.3048794699e-05,6.50443177867e-05,1.42097018625e-05,5.90374283785e-05,4.45816187569e-05,1.97265135891e-05,5.10562857457e-05,3.03170099436e-05,5.55058054488e-05,2.90714569387e-05,3.55912791076e-05,4.31473963545e-05,2.50792049363e-05,7.3848177514e-05,5.66662575563e-05
2056-02-01,3.42955532915e-05,3.66714413834e-05,9.52517342133e-05,2.50367666558e-05,1.39909555135e-05,4.74546531526e-05,2.38548320542e-05,3.85991289027e-05,4.5166138807e-05,2.06144525995e-05,2.80014896816e-05,4.27448090098e-05,4.90123400026e-05,6.57680227397e-05,4.49365442263e-05,4.81699140827e-05,5.12221286477e-05,3.9689217374e-05,3.18536457988e-05,1.72311040539e-05,4.03888990539e-05
2056-03-01,3.84673329563e-05,3.30499404602e-05,7.02992857744e-05,2.24284128126e-05,3.47582857595e-05,7.58515355604e-05,1.6115202066e-05,3.61833074225e-05,5.42855902495e-05,1.99518745787e-05,6.21439495111e-05,5.32946522677e-05,1.52905144609e-05,5.14460639676e-05,2.88464877687e-05,2.94070855705e-05,4.63154878205e-05,3.46776323568e-05,1.95878183409e-05,4.30165140036e-05,2.56901687278e-05
2056-04-01,2.47313705017e-05,4.28228984977e-05,2.27977560523e-05,2.82298248931e-05,3.26450702535e-05,3.63051124926e-05,4.28326029578e-05,5.20466459365e-05,4.26533873906e-05,2.30079125296e-05,4.53394881485e-05,4.46804730018e-05,3.32934211812e-05,5.39919602337e-05,3.73835604377e-05,8.39513062645e-05,2.5383205996e-05,2.1852345526e-05,2.84910892982e-05,3.21123297908e-05,2.44111200768e-05
2056-05-01,2.38503939158e-05,4.55611096489e-05,4.22616744496e-05,1.84397117118e-05,3.50350909457e-05,2.91981705383e-05,2.67507316999e-05,2.56391272757e-05,1.55520963062e-05,1.57113221105e-05,3.67987248637e-05,2.06604019695e-05,1.90637485774e-05,3.67159874215e-05,2.9254497248e-05,2.59651887215e-05,1.42499575467e-05,2.79928972304e-05,1.9970630199e-05,2.22582707769e-05,1.08959558085e-05
2056-06-01,1.42939065597e-05,2.56520159307e-05,4.00723580848e-05,2.36878048145e-05,2.6598863703e-05,4.0390907634e-05,2.1859244498e-05,2.4611087436e-05,1.05856785524e-05,2.55755227651e-05,2.24773323794e-05,2.70060565223e-05,1.70084968022e-05,2.6067791845e-05,4.21339637392e-05,1.08264083267e-05,7.62386325245e-06,1.30278685901e-05,9.17900301788e-06,1.05013215943e-05,1.37175595488e-05
2056-07-01,2.37966819437e-05,1.9866189272e-05,2.38099674789e-05,1.19623998671e-05,3.10673113025e-05,4.47642283689e-05,3.35674915025e-05,1.26978118306e-05,3.59428848609e-06,2.67515148094e-06,4.36531501388e-05,7.00289739749e-06,8.12635528162e-06,3.23082852858e-05,1.88836994413e-05,7.17087265318e-06,8.96637841281e-07,1.25364622363e-05,2.72160236798e-06,3.83627548596e-06,1.01743402476e-05
2056-08-01,1.21014846854e-05,9.1965827617e-06,2.98439095786e-05,1.17560224953e-05,3.06307249123e-05,3.58108055176e-05,1.58220094654e-05,1.04736260887e-05,2.74968701133e-06,1.31755506636e-06,2.89246492192e-05,9.50645416159e-06,3.04845396491e-06,2.86187192679e-05,9.41318763302e-06,6.03201716132e-06,2.2336305913e-06,4.30132286056e-06,4.71507428504e-07,1.42908275545e-05,8.14869325235e-06
