time,FGOALS-g2,FIO-ESM,MIROC-ESM,MIROC5,CanESM2,MPI-ESM-MR,CSIRO-Mk3-6-0,HadGEM2-AO,BNU-ESM,CCSM4,GFDL-ESM2G,MRI-CGCM3,GFDL-ESM2M,NorESM1-M,IPSL-CM5A-MR,IPSL-CM5A-LR,GFDL-CM3,CNRM-CM5,GISS-E2-H,MIROC-ESM-CHEM,NorESM1-ME,HadGEM2-ES,GISS-E2-R,bcc-csm1-1-m,MPI-ESM-LR,bcc-csm1-1,CESM1-CAM5
2028-07-01,2.68012036637e-05,1.65044796555e-05,2.60747354938e-05,2.70598191037e-05,2.94908562353e-06,1.15110073239e-05,1.52385298873e-06,7.21854680153e-07,7.00516074706e-06,4.67681767913e-06,1.34509640601e-05,3.53073423785e-05,2.16275402509e-05,8.06954176369e-06,7.68433988826e-06,7.19675527654e-06,9.71270668752e-06,2.4024895738e-05,2.98887970113e-05,1.95596260331e-05,1.01175173484e-05,3.12112247886e-06,3.64663717013e-05,1.22174424746e-05,1.03102685119e-05,1.07638383876e-05,1.4529946888e-05
2028-08-01,1.65800675404e-05,1.52312893685e-05,2.09274608399e-05,3.43557786346e-05,3.71365533414e-06,4.06785069832e-06,3.58465483227e-07,2.34982051721e-06,7.35305086058e-06,6.38983916962e-06,1.25089440846e-05,1.50221903417e-05,1.00760468058e-05,2.13012708628e-06,1.63094227219e-05,4.30606478282e-06,4.27582695828e-06,1.59931314033e-05,3.48035756398e-05,2.99381539056e-05,1.15688254596e-05,1.39259504476e-06,3.13093473399e-05,9.79756261476e-07,1.26786060199e-05,8.82682469789e-06,1.03672726147e-05
2028-09-01,3.06011395878e-05,2.08715825162e-05,1.89641631853e-05,2.53264636376e-05,9.47145098659e-06,4.41010342911e-06,2.59263049297e-06,7.85632788945e-06,8.68710980437e-06,6.56852100551e-06,1.88878560594e-05,5.39789385324e-05,3.8233675853e-06,1.59203063959e-05,1.08857387691e-05,7.48501526715e-06,1.96436333653e-05,1.87174776374e-05,3.01759304383e-05,2.70209232743e-05,1.34078744168e-05,1.09408690916e-05,3.04101794958e-05,1.15705397274e-05,1.45800187186e-05,1.63151505149e-05,5.78756290386e-06
2028-10-01,2.04606882107e-05,1.33604693171e-05,3.37087469234e-05,3.09955539069e-05,2.74911342785e-05,3.2054597146e-05,3.13639627296e-05,2.43593690675e-05,5.05029044386e-05,3.339773597e-05,2.15295332156e-05,5.89798562162e-05,3.23680468581e-05,3.27297129843e-05,2.51228976725e-05,1.7435654712e-05,2.45282166134e-05,1.90306267038e-05,3.26012798647e-05,4.10887183534e-05,2.65769718453e-05,1.5660420001e-05,4.27406915264e-05,2.84709865896e-05,2.81973995568e-05,3.19943337672e-05,9.60276828161e-06
2028-11-01,5.56928302103e-05,6.09963664222e-05,6.33564208935e-05,3.25106711171e-05,4.07893396186e-05,4.39732884323e-05,6.53769516378e-05,3.05369611678e-05,3.34148575348e-05,5.55057978283e-05,2.99380884725e-05,7.50652069265e-05,6.0204106881e-05,3.13366908813e-05,4.69392188929e-05,3.89172085988e-05,6.91203307876e-05,8.96448124604e-05,4.43937872584e-05,5.59240019356e-05,2.06635705354e-05,1.4363361629e-05,3.98145221728e-05,6.56218172654e-05,7.11545539421e-05,7.92079208622e-05,4.41440321506e-05
2028-12-01,5.62809894594e-05,5.88660698365e-05,3.40335078969e-05,4.25619415273e-05,2.40105351016e-05,6.31387794523e-05,5.75707236359e-05,6.45431081942e-05,7.50608048596e-05,8.61811664123e-05,3.04604940437e-05,5.16621188299e-05,4.29557230746e-05,3.20849576383e-05,9.9082268142e-06,4.75625738829e-05,5.95273104788e-05,6.17320579568e-05,6.64421615208e-05,7.26862133888e-05,2.80948629552e-05,6.40033395679e-05,5.89683360583e-05,3.91726817032e-05,7.74248112326e-05,7.3354898268e-05,4.51827122055e-05
2029-01-01,3.32668379997e-05,7.01290062959e-05,5.34923252417e-05,4.30817451706e-05,4.24435825153e-05,4.561276832e-05,5.82561867694e-05,4.83919124062e-05,5.81225467613e-05,3.46936496058e-05,3.51521820347e-05,6.11069378595e-05,5.32322184073e-05,6.16652614553e-05,4.35207480353e-05,6.68008527782e-05,6.11049603473e-05,3.7577083317e-05,6.86298762957e-05,4.58831310728e-05,5.2073732968e-05,3.44065671622e-05,5.66712547349e-05,3.90633961593e-05,6.02795384891e-05,4.00232968483e-05,2.17490892007e-05
2029-02-01,4.26784158966e-05,4.62624186184e-05,6.56999139513e-05,1.82513482014e-05,4.03982306428e-05,6.71374994064e-05,3.57500774563e-05,2.88997021666e-05,6.38771004257e-05,5.81533014257e-05,2.893727737e-05,4.7911307114e-05,5.26250588438e-05,4.81374227093e-05,4.44512624589e-05,3.79607099603e-05,6.14415429633e-05,3.81687724621e-05,2.14892762453e-05,6.84036527673e-05,2.81896697288e-05,9.26109902637e-06,3.22642169976e-05,4.33551541565e-05,5.4501991586e-05,7.11804682699e-05,1.82907652752e-05
2029-03-01,3.0861541624e-05,3.32707063838e-05,5.24467686167e-05,4.00592248843e-05,3.30826065086e-05,3.28995362257e-05,1.86685619415e-05,2.59548717925e-05,5.11591927837e-05,3.24861263072e-05,5.19109543246e-05,3.71809663063e-05,4.53151066419e-05,1.89388556464e-05,3.22136043906e-05,3.31074071482e-05,4.37322692051e-05,4.03046819247e-05,2.46055359601e-05,7.31762351885e-05,3.64136148164e-05,2.76195931595e-05,4.09603013244e-05,2.65331822058e-05,3.5292899286e-05,4.98138260203e-05,2.00905635275e-05
2029-04-01,3.79462514805e-05,2.914252885e-05,3.06179368636e-05,4.1070871921e-05,2.26297814152e-05,3.04303323251e-05,3.28098945569e-05,4.43932654629e-05,4.95809291654e-05,2.87567298193e-05,3.96925124733e-05,3.67123318591e-05,4.61334703282e-05,3.6938523408e-05,9.64921474146e-06,2.73058243465e-05,3.27830624277e-05,2.32750590476e-05,2.28703088207e-05,3.30805476551e-05,2.80755071799e-05,3.59784324766e-05,4.19733277492e-05,3.98339622647e-05,3.57770410899e-05,2.39184694995e-05,3.29399590463e-05
2029-05-01,4.11459708024e-05,3.58473632029e-05,4.66625639092e-05,2.29809783468e-05,2.67284630051e-05,3.58591662786e-05,2.67219466488e-05,2.74976280794e-05,2.60612881296e-05,1.89550984593e-05,2.98972649438e-05,3.77211719665e-05,4.38883648207e-05,2.11916558328e-05,2.49039879626e-05,1.60687112611e-05,4.56068784539e-05,3.7189931063e-05,4.08533493707e-05,4.71544517495e-05,1.28398888819e-05,1.5461524023e-05,4.0544783019e-05,1.87609001181e-05,3.03513682281e-05,6.23537137775e-06,3.18445076522e-05
2029-06-01,2.72760390241e-05,3.2681808807e-05,3.83767848689e-05,4.03069080494e-05,4.7417669613e-06,2.26585668445e-05,2.14150202705e-05,1.80712804541e-05,3.36286181664e-05,1.62349301075e-05,3.82760873537e-05,3.33298441284e-05,3.39225060897e-05,2.2871312467e-05,2.05742161013e-05,1.30917047336e-05,3.76508414774e-05,3.38242915404e-05,3.52989829556e-05,5.39943791712e-05,8.16955862248e-06,1.25513381969e-05,4.00467223282e-05,2.63676184399e-05,2.1237654229e-05,4.55667381326e-06,2.23178614469e-05
2029-07-01,1.30169321286e-05,1.88462186088e-05,3.68025672894e-05,2.65674417824e-05,1.25175374137e-05,9.461841546e-06,2.58903398986e-06,1.34533518283e-06,9.4629377827e-06,2.58144387459e-05,1.6320947749e-05,3.36563042267e-05,1.34387830144e-05,5.7723750615e-06,2.57110320393e-05,2.21198005779e-05,1.11165938866e-05,2.07230701471e-05,3.56231643082e-05,3.24951457515e-05,5.50557442551e-06,1.98300999925e-06,5.52661872462e-05,2.00093900384e-05,5.12438460386e-06,6.70967449234e-06,1.81661508334e-05
2029-08-01,1.29964855053e-05,1.21462452095e-05,3.84606933342e-05,9.31240211116e-06,4.26845740596e-06,8.14168389687e-06,1.34091653707e-06,7.21361142026e-07,5.53657281606e-06,9.73321427542e-06,1.61398117547e-05,3.40608876178e-05,1.06852322593e-05,7.09069217919e-06,1.39040714917e-05,1.29750423739e-05,8.03197748548e-06,1.3403989858e-05,2.68814204674e-05,2.46663642126e-05,3.88398626967e-06,1.21372456978e-06,4.19493296514e-05,6.33555421408e-06,2.83513467626e-06,2.65137628522e-06,1.1083470364e-05
2029-09-01,2.22951016743e-05,2.21992727044e-05,2.35471735626e-05,4.90578558811e-06,8.66543465842e-06,1.48091053623e-05,3.8751685777e-06,7.27921565543e-06,1.09456931303e-05,3.64137317797e-06,6.94515248334e-06,2.73402990572e-05,9.36640479823e-06,2.23377855946e-06,2.69511326353e-05,2.82351164742e-05,7.33325157398e-06,8.43507804802e-06,5.28144780295e-05,1.4137585354e-05,1.62470871828e-05,1.3785051369e-06,4.08648063133e-05,2.4883227633e-05,1.5139433838e-05,9.88473924887e-06,7.39652338666e-06
2029-10-01,7.04257206962e-05,2.2838465217e-05,2.58655349171e-05,2.40635143382e-05,5.19243072328e-05,2.51819163428e-05,4.51130211526e-06,2.37583367921e-05,4.72622838667e-05,2.32643876345e-05,4.57679252577e-05,6.21133642328e-05,3.24712586917e-05,1.85435528692e-05,1.88314596926e-05,1.23221399804e-05,2.35994618834e-05,2.34201327385e-05,4.28170560364e-05,4.6098260403e-05,1.21939622886e-05,2.20249659205e-05,6.14324320622e-05,2.53138693898e-05,1.13687378221e-05,1.04190956032e-05,1.33419280797e-05
2029-11-01,4.63845931032e-05,6.59073686014e-05,6.14560108564e-05,2.55135244061e-05,5.34401028441e-05,5.77548730819e-05,1.39099036817e-05,7.10327153034e-05,5.11494785314e-05,7.8411204243e-05,7.16899360971e-05,3.72451909676e-05,5.48266657966e-05,7.73442370701e-05,5.41960451301e-05,3.44322378965e-05,3.81049054757e-05,4.93558718154e-05,5.59335240572e-05,7.75888599795e-05,2.37955136981e-05,4.8604004795e-05,5.56588791672e-05,3.90936348768e-05,2.84596392053e-05,2.63246072791e-05,3.96003464552e-05
2029-12-01,5.82536516352e-05,8.56125882516e-05,6.8533435721e-05,5.86172692419e-05,7.20798355663e-05,7.29181787132e-05,1.73521116916e-05,6.11460459151e-05,4.93202001962e-05,4.11629556159e-05,8.32238480749e-05,3.03682148255e-05,5.41805947149e-05,3.00211941067e-05,6.02988413188e-05,2.95429619541e-05,6.54829810477e-05,4.80337459476e-05,4.51067346224e-05,5.75078549446e-05,8.12726239019e-05,6.58784430839e-05,4.81811289319e-05,5.23387297367e-05,7.33688432125e-05,7.46033883236e-05,6.07636736938e-05
2030-01-01,4.51351774245e-05,6.04790093348e-05,7.09751485071e-05,3.6603813387e-05,2.34365557844e-05,6.13466811566e-05,2.80502158863e-05,6.50325570989e-05,6.35359506608e-05,8.10575140827e-05,5.32822696186e-05,8.14649926746e-05,4.34031983584e-05,6.69474975439e-05,5.76526530235e-05,3.45619596374e-05,4.07338390763e-05,3.56176977311e-05,4.05255128536e-05,7.85020172771e-05,2.57957134636e-05,1.71381023858e-05,4.15524203845e-05,3.90861939217e-05,7.48224015946e-05,3.38459799726e-05,1.78305487675e-05
2030-02-01,2.02123706913e-05,5.19596805437e-05,4.1538098958e-05,7.82836785947e-05,2.07503151008e-05,5.37789792621e-05,2.03318545443e-05,2.61759237869e-05,0.000118146469564,4.60145075163e-05,6.23161754952e-05,6.77012462802e-05,1.33800611416e-05,2.45198516495e-05,1.44985921517e-05,4.76015035247e-05,3.43117224399e-05,6.0338655403e-05,5.19550552932e-05,2.69470256778e-05,1.28564810666e-05,3.03319143097e-05,2.96485828054e-05,3.33950399961e-05,5.53834181379e-05,3.62912761678e-05,4.96939881514e-05
2030-03-01,3.85331234308e-05,1.90271751611e-05,4.9129977621e-05,1.84314678245e-05,4.69094983904e-05,3.45054311245e-05,3.65917430567e-05,1.44892795301e-05,8.10326872549e-05,6.18794451609e-05,1.77919926298e-05,5.08194837255e-05,3.55567604452e-05,4.49807776022e-05,1.59859225992e-05,2.89276572403e-05,3.188518023e-05,3.94790845712e-05,5.37220871593e-05,4.92459912493e-05,3.74047436708e-05,2.8226594341e-05,3.61080656148e-05,6.88456351825e-05,5.13299044022e-05,3.78766060749e-05,4.21753596386e-05
2030-04-01,3.50674607034e-05,2.86715551435e-05,4.90208255845e-05,1.54037390348e-05,2.75894074245e-05,2.83665298152e-05,3.09215448007e-05,2.29472996666e-05,5.49480865933e-05,3.87874941299e-05,2.98109504608e-05,3.20981429836e-05,5.43064246206e-05,2.17267261178e-05,1.92335631125e-05,3.40579006775e-05,3.26295530613e-05,3.50167613578e-05,2.73973851298e-05,3.97827101551e-05,1.85998867892e-05,2.6797307187e-05,2.72195100403e-05,4.85876661449e-05,3.93254437118e-05,3.0810652e-05,3.26673760521e-05
2030-05-01,3.549001655e-05,3.53359304427e-05,4.32198944206e-05,2.42838895974e-05,2.09996656849e-05,2.63523131642e-05,2.73061770713e-05,2.45905778662e-05,3.48949323325e-05,2.8890750988e-05,3.55247839252e-05,4.89736946422e-05,3.54990309764e-05,1.97538283828e-05,1.7552940348e-05,2.71708878472e-05,5.29030680051e-05,2.80472937266e-05,3.55958139645e-05,3.23893514481e-05,1.37417003543e-05,3.45852129266e-05,3.35160893788e-05,3.65046734952e-05,4.68088771283e-05,9.68953644739e-06,2.22113697354e-05
2030-06-01,3.13157134466e-05,3.76498472785e-05,4.53658149733e-05,1.77491312934e-05,2.17376212883e-05,1.7688945601e-05,2.21056267557e-05,2.3733145689e-05,2.30456273433e-05,1.89810995623e-05,3.05150226975e-05,4.48943749667e-05,4.32659647534e-05,2.87178008875e-05,9.10444463703e-06,2.57824112708e-05,2.64506750985e-05,3.52071489033e-05,2.29280543067e-05,3.21494929873e-05,3.00415710626e-05,3.01193174762e-05,4.77299383306e-05,1.78186358593e-05,2.10171507206e-05,2.11855694943e-05,1.36806919109e-05
2030-07-01,2.94088484225e-05,2.64887424843e-05,1.92678259964e-05,1.15299754384e-05,1.19715463995e-05,1.98161986191e-05,1.3501719927e-06,3.4246335656e-06,7.62005942079e-06,1.47448806201e-05,1.83397110807e-05,2.55885829953e-05,2.36402741949e-05,1.25695023598e-05,1.10657594275e-05,1.80480803977e-05,2.47635969496e-05,1.26323759986e-05,3.16527541599e-05,1.90973803797e-05,1.15836748932e-05,1.42719190083e-06,4.80489269421e-05,4.70417008847e-06,1.21813807969e-05,7.65002447073e-06,6.47376878698e-06
2030-08-01,2.71714355525e-05,9.24935134966e-06,2.37794603891e-05,5.29901972072e-06,1.37705945027e-05,6.18409955808e-06,5.398490477e-07,4.86986236242e-06,6.41392933479e-06,3.54116134342e-06,4.64317793103e-06,2.72708380194e-05,2.48958096702e-05,2.4980120088e-06,8.53818988682e-06,1.71810554903e-05,1.60183137344e-05,1.65099818696e-05,2.27988604801e-05,2.86638507532e-05,8.16788793827e-06,5.5673827184e-06,2.37396842143e-05,1.15301526498e-06,8.57791123313e-06,9.70983516405e-06,3.56072786233e-06
2030-09-01,3.20931924459e-05,1.99833710212e-05,2.11045440665e-05,1.63620610374e-05,7.4339919441e-06,2.99063615135e-05,5.67308303354e-06,8.97654705124e-06,1.04198797999e-05,1.20942531229e-05,1.08810350589e-05,2.50422395181e-05,1.44743113298e-05,1.35430018418e-05,2.30104054156e-05,1.08281860278e-05,7.40458922266e-06,2.14939365151e-05,1.83517000494e-05,3.30294756471e-05,6.35583851931e-06,1.72525123855e-05,2.17488878036e-05,1.04476002456e-05,1.36066211521e-05,1.30992307277e-05,9.0795792948e-06
2030-10-01,6.80368966035e-05,3.92893780372e-05,3.25020664604e-05,2.71863599255e-05,4.38550745457e-05,1.34231294006e-05,7.73768950434e-06,2.9209591779e-05,2.69116415438e-05,3.343277463e-05,4.21855251665e-05,3.1043450441e-05,2.54806344755e-05,5.76512429689e-05,3.85948875971e-05,9.43226135064e-06,2.32094250047e-05,1.73813173009e-05,4.77168956271e-05,2.30581356542e-05,3.0446479343e-06,2.37430916578e-05,3.44335354043e-05,2.97120687568e-05,4.32190235837e-05,4.54338638519e-05,1.17240334944e-05
2030-11-01,6.41625704399e-05,6.32988322953e-05,6.9465762014e-05,4.3822653588e-05,7.91907105546e-05,3.08250314057e-05,2.47118117581e-05,5.99402377962e-05,6.78419014245e-05,8.03869163175e-05,4.41525568628e-05,6.60547125119e-05,5.77000612086e-05,6.79943914292e-05,3.48806990587e-05,9.48514795027e-05,6.61028489048e-05,5.68906810349e-05,8.03161498576e-05,3.58083359364e-05,7.6192115921e-05,1.35591799281e-05,6.78776491441e-05,1.54456933528e-05,1.03980980514e-05,5.90663325662e-05,5.59172436863e-05
2030-12-01,5.18813735349e-05,6.21345793964e-05,6.7489617868e-05,7.77922561974e-05,3.08156480666e-05,7.52292565137e-05,7.07311445045e-05,4.85858076033e-05,7.11606138793e-05,1.9189832386e-05,5.21571221523e-05,5.44245860424e-05,5.93251043534e-05,5.28425516677e-05,6.47858883375e-05,3.52893376885e-05,6.39048221274e-05,5.45369770407e-05,5.08857836697e-05,2.28642853472e-05,5.15730875122e-05,3.26528869707e-05,4.797816257e-05,1.24247421971e-05,8.53623970345e-05,4.43801037666e-05,4.20496689729e-05
2031-01-01,3.43591513229e-05,6.97608185874e-05,8.83931452942e-05,4.4087498427e-05,2.92114761578e-05,1.70719697573e-05,1.58691734084e-05,7.35209456425e-05,5.84681084244e-05,6.23262215441e-05,6.0945824114e-05,4.31447862563e-05,4.22981414279e-05,6.73075774102e-05,6.15003727164e-05,4.02680769866e-05,3.80184116769e-05,4.16158316193e-05,4.56091750796e-05,3.90417701662e-05,6.73839620504e-05,3.00507379593e-05,5.30660236109e-05,6.1790904099e-05,4.25459147664e-05,4.70333804212e-05,5.09087100629e-05
2031-02-01,2.16877699737e-05,3.38654591663e-05,6.10760026272e-05,4.40906490985e-05,4.25032541898e-05,3.13202064717e-05,2.66202075051e-05,3.82371104024e-05,5.33362779e-05,5.48348444507e-05,3.72803417324e-05,6.5283729035e-05,4.81722112858e-05,1.74923588929e-05,5.93551130026e-05,4.88526707159e-05,3.52834177496e-05,4.12771432252e-05,4.613211064e-05,7.17400848468e-05,4.63905848846e-05,6.91115484794e-05,2.3655564424e-05,4.13711856622e-05,4.58510721468e-05,4.32290275057e-05,4.34761796446e-05
2031-03-01,1.38549876283e-05,2.86536638062e-05,5.68326828216e-05,5.61759646371e-05,4.86320039272e-05,5.21746962996e-05,3.85237771427e-05,4.16838165403e-05,6.26298984571e-05,5.67188516461e-05,4.39284354393e-05,3.75869440826e-05,2.15802185974e-05,2.27772634389e-05,6.37376661221e-05,2.08838577578e-05,6.17828838282e-05,3.12107890568e-05,2.80689249432e-05,4.99360816927e-05,2.24598204568e-05,2.89453335621e-05,4.41526566798e-05,4.00445330797e-05,4.96988558942e-05,4.0674903236e-05,4.64485698709e-05
2031-04-01,4.04009203824e-05,2.94857689975e-05,4.21561620897e-05,4.57600054324e-05,2.59518805251e-05,3.48871648644e-05,3.11363297182e-05,1.46036745827e-05,5.6621746262e-05,2.00800500444e-05,3.0296916672e-05,3.01303060669e-05,4.2868738496e-05,2.82810888166e-05,2.64151202958e-05,2.03060334343e-05,3.50874164875e-05,3.6171415195e-05,3.59814813275e-05,3.23455580656e-05,3.00004180644e-05,2.37713852584e-05,3.30188855742e-05,4.95297010838e-05,2.25579719492e-05,4.38908053184e-05,2.19766985823e-05
2031-05-01,3.26677828222e-05,1.36341146269e-05,4.05512992074e-05,1.61177566724e-05,6.24903787146e-06,3.35371807783e-05,3.77160277042e-05,2.78487318177e-05,4.03041754907e-05,1.55004137069e-05,2.59462611515e-05,5.04034735838e-05,3.91885298288e-05,2.33091868722e-05,1.22589828672e-05,1.84106971233e-05,3.03314383245e-05,2.85131061719e-05,3.88277337227e-05,3.62952165839e-05,2.5022079717e-05,4.25929860545e-05,3.39465014463e-05,1.55857107605e-05,3.48348507292e-05,1.42332293156e-05,1.9472237273e-05
2031-06-01,2.79823663732e-05,2.42068126681e-05,3.34454817979e-05,1.05055495806e-05,2.41328022336e-05,1.38415942534e-05,1.50968725454e-05,6.07672124804e-06,2.77556449873e-05,8.61952576938e-06,3.38215403038e-05,4.1033201477e-05,3.48380832141e-05,1.96879755094e-05,1.46869571316e-05,2.63593150862e-05,5.28366061493e-05,3.66597857283e-05,4.84390063775e-05,4.59657888617e-05,1.2686391949e-05,2.51721023633e-05,3.61767792848e-05,2.6310777533e-05,2.71900033113e-05,9.96875583041e-06,1.02460351482e-05
2031-07-01,2.14195218784e-05,1.62676964086e-05,2.38632501729e-05,1.60152429612e-05,4.32727479023e-06,1.00747228966e-05,3.40963670276e-06,6.10866989551e-06,6.16636657519e-06,2.82749226156e-06,2.34671278526e-05,3.51067335703e-05,3.66867699187e-05,1.45854710354e-06,1.55886520068e-05,1.02450191027e-05,2.17900801592e-05,1.97683433271e-05,2.77481403259e-05,3.94098260585e-05,5.44478581617e-06,3.48744395538e-06,4.44811606712e-05,6.08220524431e-07,1.36147061962e-05,1.15738097975e-05,1.05900766486e-05
2031-08-01,2.30447472859e-05,1.32258995336e-05,4.39115339456e-05,6.53410607583e-06,6.08604636151e-06,2.2672774503e-05,4.15501767088e-07,5.19476080826e-06,5.73609886866e-06,1.71811994641e-06,4.12494950914e-06,3.09471012034e-05,2.46374392216e-05,2.15349405153e-06,1.23939901609e-05,9.3858619028e-06,1.23540491946e-05,2.13357238636e-05,2.29400734497e-05,2.86212602684e-05,7.36559809695e-06,5.94427430926e-06,5.39998637047e-05,3.47915032335e-06,1.25506094524e-05,7.94694861573e-06,1.42938795961e-05
2031-09-01,1.50535162902e-05,7.17865634291e-06,3.01222267808e-05,2.17060967498e-05,7.22106000618e-06,3.30031616613e-06,1.34811073908e-06,1.37558548456e-06,1.00095581426e-05,1.78123866888e-05,1.13782562481e-05,2.59071255511e-05,1.47082366576e-05,5.12624137627e-06,8.31047115233e-06,4.50030152876e-06,1.90120755595e-05,1.62533280991e-05,4.27671285858e-05,3.08236030833e-05,1.13106894332e-05,1.3453145568e-05,3.21582120553e-05,1.83342006689e-05,4.65739119266e-06,2.82285403349e-05,9.78657121065e-06
2031-10-01,4.98787177397e-05,3.32911130196e-05,2.42137236455e-05,1.01295134664e-05,2.52560511702e-05,4.82294666913e-05,9.64248625093e-06,1.64946089095e-05,6.61749066542e-05,5.89276917276e-05,3.28129820749e-05,3.95188364044e-05,3.06862210285e-05,2.2695716325e-05,3.15844758851e-05,1.86050447724e-05,4.45025273545e-05,1.09598828863e-05,4.90950762924e-05,2.72480468993e-05,2.13300101223e-05,5.89463813759e-05,3.80077096149e-05,9.57520147235e-06,2.64785901111e-05,6.56977217053e-05,3.13572855987e-05
2031-11-01,5.36605647843e-05,6.10402906508e-05,2.56042798355e-05,6.84438708777e-05,6.84821663526e-05,7.52048167799e-05,2.95444605399e-05,2.91656552863e-05,7.00233593913e-05,6.33581888391e-05,6.14262625176e-05,5.18908606019e-05,6.01559368079e-05,2.26620049943e-05,4.37641180075e-05,2.49929003644e-05,5.41670746088e-05,2.4320390844e-05,3.87958413436e-05,6.41058123316e-05,4.04032041843e-05,7.67233590349e-05,6.38746361498e-05,7.59572916476e-05,3.43311985489e-05,6.33071479873e-05,3.34759203697e-05
2031-12-01,4.35572983406e-05,8.06002569637e-05,6.34585583612e-05,2.71184910162e-05,6.32615569278e-05,5.36792030159e-05,3.49186879508e-05,4.31457718887e-05,6.83948417039e-05,7.92572813813e-05,4.89560914806e-05,6.3010496184e-05,7.04042531652e-05,4.47163329227e-05,6.38054713948e-05,3.12456362508e-05,2.95140015017e-05,4.50067040674e-05,5.03760756677e-05,9.07302140452e-05,2.61216502622e-05,6.66917431729e-05,3.74525928919e-05,8.78005085464e-05,3.69530258467e-05,9.2562403006e-05,5.36515237877e-05
2032-01-01,6.32346186952e-05,4.76932669699e-05,0.000105322800785,4.27586742808e-05,6.6360638084e-05,4.2286599637e-05,3.03794455509e-05,6.41517919272e-05,3.61345524046e-05,1.09279633973e-05,5.38279714419e-05,3.60402773151e-05,3.65659308399e-05,5.68332725379e-05,4.22868889603e-05,7.65767929352e-05,3.03137262184e-05,5.16710911506e-05,6.66528176225e-05,6.32681897211e-05,2.07454342672e-05,4.13582806037e-05,4.16604571001e-05,6.48894212126e-05,5.846440368e-05,4.94076562366e-05,4.50303345537e-05
2032-02-01,3.88069285691e-05,4.96188717079e-05,5.72643162741e-05,3.5856348477e-05,4.86384678273e-05,3.99751380818e-05,6.74934495692e-05,7.37412733326e-05,4.10937250005e-05,7.88372484143e-05,3.71376487844e-05,4.43797835032e-05,6.49644899669e-05,4.5467986638e-05,1.66812534319e-05,3.44781123545e-05,4.42873745593e-05,6.32712544211e-05,5.20526069749e-05,6.60999747197e-05,2.30077045899e-05,3.29435391948e-05,4.03161280929e-05,5.93808108966e-05,3.93342205955e-05,4.4434899731e-05,3.41550653594e-05
2032-03-01,3.31005300419e-05,4.80913167242e-05,4.71072035604e-05,3.07805752345e-05,2.4771636375e-05,6.08499565195e-05,3.65120985537e-05,3.44726682193e-05,4.31540634357e-05,6.01210636024e-05,3.09381421175e-05,2.80386422479e-05,4.53183499e-05,2.73953373835e-05,3.75727217293e-05,4.05361736284e-05,3.29386113359e-05,5.79251392355e-05,1.96760012727e-05,6.01998438166e-05,3.08704114104e-05,9.8663618874e-06,3.12586136791e-05,6.07334014127e-05,3.79168314144e-05,5.85067733482e-05,2.77084793123e-05
2032-04-01,2.99571065019e-05,1.72544867382e-05,2.30353216466e-05,2.36536303055e-05,2.46834013524e-05,1.50718834318e-05,2.84427888411e-05,2.25712798012e-05,4.58258691651e-05,2.53616609839e-05,3.64127760501e-05,3.16628233274e-05,3.41179112285e-05,2.71265125775e-05,2.35472701466e-05,2.94067577897e-05,2.5614834082e-05,3.93719879321e-05,4.66480110504e-05,4.35353572054e-05,2.33661913626e-05,3.73892981727e-05,2.62086488571e-05,3.15238447359e-05,4.08754122743e-05,4.52206302725e-05,4.3701766264e-05
2032-05-01,3.72263739943e-05,2.60789667664e-05,3.91367064367e-05,2.90576368388e-05,7.54771886022e-06,1.57699600095e-05,2.72059806126e-05,3.6303299913e-05,3.08799145084e-05,2.29767124208e-05,1.54294474063e-05,3.83751972181e-05,3.90598531036e-05,2.39269411395e-05,2.56804332041e-05,1.57149765627e-05,5.24379514294e-05,3.39744409575e-05,3.93490931477e-05,2.77513336187e-05,2.94513292829e-05,4.19259727745e-05,3.66193720917e-05,1.51502626598e-05,3.92427401883e-05,1.03792102891e-05,3.0603467874e-05
2032-06-01,2.35292598518e-05,3.39350287201e-05,3.58728833817e-05,1.48224064196e-05,1.20205395262e-05,1.40575026827e-05,2.21441597254e-05,3.99721876376e-05,3.73874855237e-05,1.64246429004e-05,1.97623316025e-05,4.53108116831e-05,2.16692581287e-05,1.95264619833e-05,1.88387068712e-05,2.23494537863e-05,4.05753604961e-05,5.05900509415e-05,3.83708451087e-05,5.03228388576e-05,3.22451763168e-05,1.17444968981e-05,4.3530461312e-05,1.18034346125e-05,1.75842117252e-05,4.29870649441e-06,3.81115262945e-05
2032-07-01,2.32766040426e-05,3.47577128196e-05,1.75164570389e-05,8.69097375102e-06,7.88525087228e-06,6.84262735636e-06,3.92295449118e-06,4.45549365563e-06,1.18941752665e-05,4.86176211596e-06,2.14104861445e-05,3.72514046029e-05,9.25526617518e-06,5.78532217332e-06,2.18242751479e-05,2.72547950573e-05,2.78962784819e-05,2.40651742388e-05,3.4885953634e-05,1.31695765845e-05,1.97507355779e-05,9.30817662493e-07,1.61208206417e-05,1.58045519021e-06,1.36567121704e-05,8.95002323584e-06,9.43691146872e-06
